step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
172,6,0.2492237538099289,,,,,
173,6,0.19837774336338043,,,,,
174,6,0.22813908755779266,,,,,
175,6,0.4522038698196411,,,,,
176,6,0.48221108317375183,,,,,
177,6,0.24824368953704834,,,,,
178,6,0.28271013498306274,,,,,
179,6,0.20174694061279297,,,,,
180,6,0.3857054114341736,,,,,
181,6,0.21365967392921448,,,,,
182,6,0.3201890289783478,,,,,
183,6,0.3358413577079773,,,,,
184,6,0.2102643996477127,,,,,
185,6,0.19966590404510498,,,,,
186,6,0.20873840153217316,,,,,
187,6,0.24219459295272827,,,,,
188,6,0.33510544896125793,,,,,
24,,,0.1709366887807846,,,,
25,,,0.1108890101313591,,,,
26,,,0.23458091914653778,,,,
27,,,0.04293987900018692,,,,
188,6,,,0.1577804535627365,,,
188,6,,,,0.9340277910232544,0.27738243341445923,0.4704861342906952
189,7,0.16524435579776764,,,,,
190,7,0.23337972164154053,,,,,
191,7,0.3501526415348053,,,,,
192,7,0.3600356876850128,,,,,
193,7,0.1967674195766449,,,,,
194,7,0.26187294721603394,,,,,
195,7,0.18766027688980103,,,,,
196,7,0.27901217341423035,,,,,
197,7,0.17382864654064178,,,,,
198,7,0.18889467418193817,,,,,
199,7,0.3126392364501953,,,,,
200,7,0.25876951217651367,,,,,
201,7,0.2209741175174713,,,,,
202,7,0.2595132887363434,,,,,
203,7,0.17612911760807037,,,,,
204,7,0.2341364175081253,,,,,
205,7,0.29883745312690735,,,,,
206,7,0.33340585231781006,,,,,
207,7,0.19250115752220154,,,,,
208,7,0.30831947922706604,,,,,
209,7,0.1784329116344452,,,,,
210,7,0.3777967691421509,,,,,
211,7,0.19639542698860168,,,,,
212,7,0.20478354394435883,,,,,
213,7,0.23839856684207916,,,,,
214,7,0.2425641268491745,,,,,
215,7,0.18781855702400208,,,,,
28,,,0.15411049127578735,,,,
29,,,0.1017955020070076,,,,
30,,,0.21254637837409973,,,,
31,,,0.03669502213597298,,,,
215,7,,,0.14287793636322021,,,
215,7,,,,0.9340277910232544,0.24512088298797607,0.5034722685813904
216,8,0.1948331892490387,,,,,
217,8,0.32207655906677246,,,,,
218,8,0.15629185736179352,,,,,
219,8,0.13992127776145935,,,,,
220,8,0.26806139945983887,,,,,
221,8,0.16753724217414856,,,,,
222,8,0.28588220477104187,,,,,
223,8,0.2641201615333557,,,,,
224,8,0.2715326249599457,,,,,
225,8,0.23964041471481323,,,,,
226,8,0.25369420647621155,,,,,
227,8,0.15959873795509338,,,,,
228,8,0.27142319083213806,,,,,
229,8,0.27566972374916077,,,,,
230,8,0.14902009069919586,,,,,
231,8,0.22019930183887482,,,,,
232,8,0.14464540779590607,,,,,
233,8,0.14307193458080292,,,,,
234,8,0.23858758807182312,,,,,
235,8,0.2823943793773651,,,,,
236,8,0.14817582070827484,,,,,
237,8,0.1439613550901413,,,,,
238,8,0.2925194203853607,,,,,
239,8,0.18829163908958435,,,,,
240,8,0.3071422874927521,,,,,
241,8,0.26186826825141907,,,,,
242,8,0.15238071978092194,,,,,
32,,,0.1474035531282425,,,,
33,,,0.09474673867225647,,,,
34,,,0.20384299755096436,,,,
35,,,0.03132609277963638,,,,
242,8,,,0.13562683761119843,,,
242,8,,,,0.9600695371627808,0.22009411454200745,0.600694477558136
243,9,0.25725290179252625,,,,,
244,9,0.17326633632183075,,,,,
245,9,0.15305095911026,,,,,
246,9,0.34822148084640503,,,,,
247,9,0.2549212872982025,,,,,
248,9,0.16995376348495483,,,,,
249,9,0.13422791659832,,,,,
250,9,0.1644958257675171,,,,,
251,9,0.3777087926864624,,,,,
252,9,0.2147674560546875,,,,,
253,9,0.26058945059776306,,,,,
254,9,0.13601481914520264,,,,,
255,9,0.17021869122982025,,,,,
256,9,0.12227599322795868,,,,,
257,9,0.23174576461315155,,,,,
258,9,0.1475316286087036,,,,,
259,9,0.13433293998241425,,,,,
260,9,0.2515772581100464,,,,,
261,9,0.1390700489282608,,,,,
262,9,0.18043076992034912,,,,,
263,9,0.20917275547981262,,,,,
264,9,0.25022318959236145,,,,,
265,9,0.11804073303937912,,,,,
266,9,0.18570414185523987,,,,,
267,9,0.14947600662708282,,,,,
268,9,0.24912689626216888,,,,,
269,9,0.17802006006240845,,,,,
36,,,0.1281156688928604,,,,
37,,,0.08918655663728714,,,,
38,,,0.186605304479599,,,,
39,,,0.028025496751070023,,,,
269,9,,,0.12279025465250015,,,
269,9,,,,0.951388955116272,0.19857102632522583,0.600694477558136
270,10,0.14021210372447968,,,,,
271,10,0.24821637570858002,,,,,
272,10,0.09726346284151077,,,,,
273,10,0.1565568596124649,,,,,
274,10,0.15847161412239075,,,,,
275,10,0.26298952102661133,,,,,
276,10,0.15245798230171204,,,,,
277,10,0.2936280369758606,,,,,
278,10,0.2582882344722748,,,,,
279,10,0.14683488011360168,,,,,
280,10,0.22118353843688965,,,,,
281,10,0.21496517956256866,,,,,
282,10,0.2376779019832611,,,,,
283,10,0.29831597208976746,,,,,
284,10,0.14404383301734924,,,,,
285,10,0.16596435010433197,,,,,
286,10,0.14104165136814117,,,,,
287,10,0.16844108700752258,,,,,
288,10,0.23714521527290344,,,,,
289,10,0.13502876460552216,,,,,
290,10,0.12008338421583176,,,,,
291,10,0.15760387480258942,,,,,
292,10,0.11293936520814896,,,,,
293,10,0.1872578263282776,,,,,
294,10,0.17731904983520508,,,,,
295,10,0.09038513898849487,,,,,
296,10,0.17655500769615173,,,,,
40,,,0.12099869549274445,,,,
41,,,0.08097512274980545,,,,
42,,,0.17154324054718018,,,,
43,,,0.025872953236103058,,,,
296,10,,,0.11354648321866989,,,
296,10,,,,0.9097222089767456,0.1815136969089508,0.5972222089767456
297,11,0.2310345470905304,,,,,
298,11,0.14183491468429565,,,,,
299,11,0.30068549513816833,,,,,
300,11,0.15810300409793854,,,,,
301,11,0.16742728650569916,,,,,
302,11,0.18038052320480347,,,,,
303,11,0.10207755118608475,,,,,
304,11,0.18032711744308472,,,,,
305,11,0.2075086086988449,,,,,
306,11,0.22220668196678162,,,,,
307,11,0.1738540530204773,,,,,
308,11,0.11036781966686249,,,,,
309,11,0.14787223935127258,,,,,
310,11,0.2017478346824646,,,,,
311,11,0.09866917878389359,,,,,
312,11,0.12317617237567902,,,,,
313,11,0.18463602662086487,,,,,
314,11,0.14853987097740173,,,,,
315,11,0.14513149857521057,,,,,
316,11,0.20007750391960144,,,,,
317,11,0.0971425473690033,,,,,
318,11,0.14519783854484558,,,,,
319,11,0.08532527834177017,,,,,
320,11,0.27407601475715637,,,,,
321,11,0.14502257108688354,,,,,
322,11,0.26009485125541687,,,,,
323,11,0.1098126769065857,,,,,
44,,,0.10636845976114273,,,,
45,,,0.07934069633483887,,,,
46,,,0.16216984391212463,,,,
47,,,0.021951021626591682,,,,
323,11,,,0.10551425814628601,,,
323,11,,,,0.9513888955116272,0.1682344377040863,0.638888955116272
324,12,0.15183497965335846,,,,,
325,12,0.10707215964794159,,,,,
326,12,0.10751581937074661,,,,,
327,12,0.2289491444826126,,,,,
328,12,0.1639414280653,,,,,
329,12,0.10699194669723511,,,,,
330,12,0.2323472648859024,,,,,
331,12,0.19206148386001587,,,,,
332,12,0.12400584667921066,,,,,
333,12,0.12193327397108078,,,,,
334,12,0.08052188903093338,,,,,
335,12,0.09718920290470123,,,,,
336,12,0.19123153388500214,,,,,
337,12,0.13481228053569794,,,,,
338,12,0.11102937161922455,,,,,
339,12,0.10381890088319778,,,,,
340,12,0.16667640209197998,,,,,
341,12,0.18781545758247375,,,,,
342,12,0.16386714577674866,,,,,
343,12,0.20329098403453827,,,,,
344,12,0.0998660996556282,,,,,
345,12,0.20579297840595245,,,,,
346,12,0.15924695134162903,,,,,
347,12,0.21064400672912598,,,,,
348,12,0.15538568794727325,,,,,
349,12,0.1891414225101471,,,,,
350,12,0.2209053933620453,,,,,
48,,,0.0963762179017067,,,,
49,,,0.0784771665930748,,,,
50,,,0.14940385520458221,,,,
51,,,0.025398485362529755,,,,
350,12,,,0.0988982692360878,,,
350,12,,,,0.9097222685813904,0.15621811151504517,0.6319444179534912
351,13,0.12471642345190048,,,,,
352,13,0.1839996576309204,,,,,
353,13,0.11592771112918854,,,,,
354,13,0.08381584286689758,,,,,
355,13,0.23223677277565002,,,,,
356,13,0.25895386934280396,,,,,
357,13,0.10201679915189743,,,,,
358,13,0.11664913594722748,,,,,
359,13,0.20171935856342316,,,,,
360,13,0.11344096809625626,,,,,
361,13,0.07953757792711258,,,,,
362,13,0.1841767579317093,,,,,
363,13,0.09265628457069397,,,,,
364,13,0.09781631827354431,,,,,
365,13,0.1738944798707962,,,,,
366,13,0.11758270114660263,,,,,
367,13,0.10376452654600143,,,,,
368,13,0.16304852068424225,,,,,
369,13,0.188929483294487,,,,,
370,13,0.1311647742986679,,,,,
371,13,0.10360314697027206,,,,,
372,13,0.17237302660942078,,,,,
373,13,0.21760688722133636,,,,,
374,13,0.08821055293083191,,,,,
375,13,0.14253169298171997,,,,,
376,13,0.09833113849163055,,,,,
377,13,0.1234324723482132,,,,,
52,,,0.07995814085006714,,,,
53,,,0.07094241678714752,,,,
54,,,0.13026994466781616,,,,
55,,,0.018894866108894348,,,,
377,13,,,0.08540920913219452,,,
377,13,,,,0.9288194179534912,0.14119024574756622,0.638888955116272
378,14,0.08492351323366165,,,,,
379,14,0.12231998145580292,,,,,
380,14,0.1930505335330963,,,,,
381,14,0.16657379269599915,,,,,
382,14,0.1245412677526474,,,,,
383,14,0.2364542931318283,,,,,
384,14,0.22002355754375458,,,,,
385,14,0.11786085367202759,,,,,
386,14,0.17165112495422363,,,,,
387,14,0.06647229194641113,,,,,
388,14,0.12334749847650528,,,,,
389,14,0.13753551244735718,,,,,
390,14,0.08894479274749756,,,,,
391,14,0.11999154090881348,,,,,
392,14,0.09328402578830719,,,,,
393,14,0.16467982530593872,,,,,
394,14,0.11301850527524948,,,,,
395,14,0.17792393267154694,,,,,
396,14,0.1078600212931633,,,,,
397,14,0.15894682705402374,,,,,
398,14,0.14289289712905884,,,,,
399,14,0.10536979883909225,,,,,
400,14,0.11458778381347656,,,,,
401,14,0.12600474059581757,,,,,
402,14,0.13731549680233002,,,,,
403,14,0.06992188841104507,,,,,
404,14,0.14006026089191437,,,,,
56,,,0.0632191002368927,,,,
57,,,0.06372983008623123,,,,
58,,,0.1135212853550911,,,,
59,,,0.015428048558533192,,,,
404,14,,,0.07296466082334518,,,
404,14,,,,0.9652777910232544,0.13427986204624176,0.6736111640930176
405,15,0.1924794763326645,,,,,
406,15,0.1348663866519928,,,,,
407,15,0.22818928956985474,,,,,
408,15,0.09752070158720016,,,,,
409,15,0.13236889243125916,,,,,
410,15,0.1380419284105301,,,,,
411,15,0.18063053488731384,,,,,
412,15,0.11235994845628738,,,,,
413,15,0.08661799132823944,,,,,
414,15,0.08998836576938629,,,,,
415,15,0.0715220496058464,,,,,
416,15,0.11372257024049759,,,,,
417,15,0.20195265114307404,,,,,
418,15,0.06881105899810791,,,,,
419,15,0.12885326147079468,,,,,
420,15,0.11994415521621704,,,,,
421,15,0.0838887095451355,,,,,
422,15,0.08016356825828552,,,,,
423,15,0.11420145630836487,,,,,
424,15,0.10693571716547012,,,,,
425,15,0.18682722747325897,,,,,
426,15,0.09551206231117249,,,,,
427,15,0.1025630459189415,,,,,
428,15,0.15527117252349854,,,,,
429,15,0.10418132692575455,,,,,
430,15,0.08609432727098465,,,,,
431,15,0.12314096838235855,,,,,
60,,,0.05334017053246498,,,,
61,,,0.06293848156929016,,,,
62,,,0.10716961324214935,,,,
63,,,0.018385184928774834,,,,
431,15,,,0.06824969500303268,,,
431,15,,,,0.9600695371627808,0.12357959151268005,0.7256945371627808
432,16,0.11622805893421173,,,,,
433,16,0.09782670438289642,,,,,
434,16,0.13464926183223724,,,,,
435,16,0.12460784614086151,,,,,
436,16,0.06913521885871887,,,,,
437,16,0.10602859407663345,,,,,
438,16,0.08269895613193512,,,,,
439,16,0.08282123506069183,,,,,
440,16,0.07394228875637054,,,,,
441,16,0.16237585246562958,,,,,
442,16,0.12570945918560028,,,,,
443,16,0.16745077073574066,,,,,
444,16,0.19359329342842102,,,,,
445,16,0.09802693873643875,,,,,
446,16,0.10785789787769318,,,,,
447,16,0.06302238255739212,,,,,
448,16,0.15202447772026062,,,,,
449,16,0.11316778510808945,,,,,
450,16,0.12615759670734406,,,,,
451,16,0.10333247482776642,,,,,
452,16,0.06784410029649734,,,,,
453,16,0.1759963035583496,,,,,
454,16,0.12107814103364944,,,,,
455,16,0.08868714421987534,,,,,
456,16,0.15541262924671173,,,,,
457,16,0.05614074319601059,,,,,
458,16,0.17287160456180573,,,,,
64,,,0.045603759586811066,,,,
65,,,0.05791483819484711,,,,
66,,,0.09559915214776993,,,,
67,,,0.013631588779389858,,,,
458,16,,,0.060512475669384,,,
458,16,,,,0.9704861640930176,0.11624769121408463,0.7343750596046448
459,17,0.08072560280561447,,,,,
460,17,0.08806498348712921,,,,,
461,17,0.1338152438402176,,,,,
462,17,0.08168718963861465,,,,,
463,17,0.1575833261013031,,,,,
464,17,0.12092936038970947,,,,,
465,17,0.13494348526000977,,,,,
466,17,0.0768468827009201,,,,,
467,17,0.1361696720123291,,,,,
468,17,0.14143702387809753,,,,,
469,17,0.07016348838806152,,,,,
470,17,0.11698878556489944,,,,,
471,17,0.05697091668844223,,,,,
472,17,0.06762344390153885,,,,,
473,17,0.08083955943584442,,,,,
474,17,0.10673903673887253,,,,,
475,17,0.1251204013824463,,,,,
476,17,0.11887363344430923,,,,,
477,17,0.14336051046848297,,,,,
478,17,0.09067557752132416,,,,,
479,17,0.16297701001167297,,,,,
480,17,0.08504237979650497,,,,,
481,17,0.07062554359436035,,,,,
482,17,0.07708635926246643,,,,,
483,17,0.09515547752380371,,,,,
484,17,0.06517179310321808,,,,,
485,17,0.11198609322309494,,,,,
68,,,0.039327360689640045,,,,
69,,,0.054504845291376114,,,,
70,,,0.09213016927242279,,,,
71,,,0.01152022648602724,,,,
485,17,,,0.05637998878955841,,,
485,17,,,,0.975694477558136,0.1036149188876152,0.7916666865348816
486,18,0.07342055439949036,,,,,
487,18,0.08340071886777878,,,,,
488,18,0.10291004925966263,,,,,
489,18,0.09881903976202011,,,,,
490,18,0.10586879402399063,,,,,
491,18,0.0670807883143425,,,,,
492,18,0.1322164535522461,,,,,
493,18,0.09972300380468369,,,,,
494,18,0.08861339837312698,,,,,
495,18,0.11968318372964859,,,,,
496,18,0.07856907695531845,,,,,
497,18,0.08240854740142822,,,,,
498,18,0.06566301733255386,,,,,
499,18,0.04570399597287178,,,,,
500,18,0.12427002191543579,,,,,
501,18,0.07226891070604324,,,,,
502,18,0.11615554243326187,,,,,
503,18,0.07354035973548889,,,,,
504,18,0.12368448078632355,,,,,
505,18,0.13132962584495544,,,,,
506,18,0.09328603744506836,,,,,
507,18,0.1507982760667801,,,,,
508,18,0.082712322473526,,,,,
509,18,0.10496390610933304,,,,,
510,18,0.0556463822722435,,,,,
511,18,0.06740599125623703,,,,,
512,18,0.11580203473567963,,,,,
72,,,0.03514918312430382,,,,
73,,,0.04872037097811699,,,,
74,,,0.07600056380033493,,,,
75,,,0.005715888924896717,,,,
512,18,,,0.04800402745604515,,,
512,18,,,,0.975694477558136,0.09466461837291718,0.7899306416511536
513,19,0.09247376769781113,,,,,
514,19,0.06521596759557724,,,,,
515,19,0.08278461545705795,,,,,
516,19,0.10080903768539429,,,,,
517,19,0.11276189982891083,,,,,
518,19,0.09020136296749115,,,,,
519,19,0.14214132726192474,,,,,
520,19,0.08438804745674133,,,,,
521,19,0.09200340509414673,,,,,
522,19,0.07519325613975525,,,,,
523,19,0.03838061913847923,,,,,
524,19,0.03705313056707382,,,,,
525,19,0.07588587701320648,,,,,
526,19,0.09664933383464813,,,,,
527,19,0.0978456363081932,,,,,
528,19,0.1073153167963028,,,,,
529,19,0.05936481058597565,,,,,
530,19,0.0984448716044426,,,,,
531,19,0.10877412557601929,,,,,
532,19,0.09736763685941696,,,,,
533,19,0.06474070996046066,,,,,
534,19,0.12407764792442322,,,,,
535,19,0.08202224224805832,,,,,
536,19,0.0764148160815239,,,,,
537,19,0.07077790051698685,,,,,
538,19,0.0906900092959404,,,,,
539,19,0.07499673962593079,,,,,
76,,,0.03177414834499359,,,,
77,,,0.04984859377145767,,,,
78,,,0.07681485265493393,,,,
79,,,0.0067914314568042755,,,,
539,19,,,0.04769907519221306,,,
539,19,,,,0.9600694179534912,0.08662126958370209,0.7395833134651184
540,20,0.09023328870534897,,,,,
541,20,0.09892503917217255,,,,,
542,20,0.07964958250522614,,,,,
543,20,0.09800306707620621,,,,,
544,20,0.13332754373550415,,,,,
545,20,0.05336739122867584,,,,,
546,20,0.06270288676023483,,,,,
547,20,0.07966821640729904,,,,,
548,20,0.08353603631258011,,,,,
549,20,0.10525958985090256,,,,,
550,20,0.1405612677335739,,,,,
551,20,0.0412120521068573,,,,,
552,20,0.07111598551273346,,,,,
553,20,0.1360376477241516,,,,,
554,20,0.11950789391994476,,,,,
555,20,0.07857830077409744,,,,,
556,20,0.06605642288923264,,,,,
557,20,0.05241784825921059,,,,,
558,20,0.06285410374403,,,,,
559,20,0.07464952021837234,,,,,
560,20,0.08376897871494293,,,,,
561,20,0.0598059743642807,,,,,
562,20,0.032073576003313065,,,,,
563,20,0.07362598180770874,,,,,
564,20,0.047685571014881134,,,,,
565,20,0.10418584197759628,,,,,
566,20,0.08115819841623306,,,,,
80,,,0.029657479375600815,,,,
81,,,0.046333033591508865,,,,
82,,,0.07121475040912628,,,,
83,,,0.006906094495207071,,,,
566,20,,,0.04438371956348419,,,
566,20,,,,0.975694477558136,0.08185066282749176,0.741319477558136
567,21,0.07007692754268646,,,,,
568,21,0.10211727768182755,,,,,
569,21,0.0721525177359581,,,,,
570,21,0.07906409353017807,,,,,
571,21,0.11899933964014053,,,,,
572,21,0.08490471541881561,,,,,
573,21,0.0824442207813263,,,,,
574,21,0.0375174880027771,,,,,
575,21,0.08120619505643845,,,,,
576,21,0.0730828270316124,,,,,
577,21,0.06544090062379837,,,,,
578,21,0.05832532048225403,,,,,
579,21,0.07437609881162643,,,,,
580,21,0.15843428671360016,,,,,
581,21,0.03725104779005051,,,,,
582,21,0.10808243602514267,,,,,
583,21,0.06466571241617203,,,,,
584,21,0.04714589938521385,,,,,
585,21,0.05597612261772156,,,,,
586,21,0.09612835943698883,,,,,
587,21,0.09053262323141098,,,,,
588,21,0.06894353777170181,,,,,
589,21,0.057766709476709366,,,,,
590,21,0.03407791629433632,,,,,
591,21,0.05718683451414108,,,,,
592,21,0.08685369044542313,,,,,
593,21,0.09808333963155746,,,,,
84,,,0.028296630829572678,,,,
85,,,0.04701988026499748,,,,
86,,,0.0701412707567215,,,,
87,,,0.004984184633940458,,,,
593,21,,,0.04365239664912224,,,
593,21,,,,0.9618055820465088,0.07632727175951004,0.7552083730697632
594,22,0.04246555268764496,,,,,
595,22,0.06302256137132645,,,,,
596,22,0.07613884657621384,,,,,
597,22,0.07373765856027603,,,,,
598,22,0.08492450416088104,,,,,
599,22,0.04961434379220009,,,,,
600,22,0.051254261285066605,,,,,
601,22,0.10026446729898453,,,,,
602,22,0.05776004493236542,,,,,
603,22,0.07845156639814377,,,,,
604,22,0.0947076827287674,,,,,
605,22,0.04267777130007744,,,,,
606,22,0.04565927013754845,,,,,
607,22,0.11451368033885956,,,,,
608,22,0.0649588331580162,,,,,
609,22,0.057470258325338364,,,,,
610,22,0.07880958169698715,,,,,
611,22,0.07253395766019821,,,,,
612,22,0.0865497961640358,,,,,
613,22,0.0758342295885086,,,,,
614,22,0.06144073233008385,,,,,
615,22,0.0640268325805664,,,,,
616,22,0.10798649489879608,,,,,
617,22,0.08898092061281204,,,,,
618,22,0.045055292546749115,,,,,
619,22,0.048922646790742874,,,,,
620,22,0.06675150245428085,,,,,
88,,,0.02756526507437229,,,,
89,,,0.04529610276222229,,,,
90,,,0.06785222887992859,,,,
91,,,0.003700508736073971,,,,
620,22,,,0.0421040840446949,,,
