csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/none,csv-accuracy/micro,csv-train_loss_epoch
0,2.669273853302002,0,,,,,
0,2.4012198448181152,1,,,,,
0,2.2114081382751465,2,,,,,
0,1.9894447326660156,3,,,,,
0,1.9616278409957886,4,,,,,
0,1.882727026939392,5,,,,,
0,1.7805801630020142,6,,,,,
0,1.708388328552246,7,,,,,
0,1.7144190073013306,8,,,,,
0,1.5735985040664673,9,,,,,
,,0,1.1878373622894287,,,,
,,1,1.1303951740264893,,,,
0,,9,,1.1763489246368408,,,
0,,9,,,0.0,0.0,1.9892688989639282
1,1.5450140237808228,10,,,,,
1,1.5236148834228516,11,,,,,
1,1.4884930849075317,12,,,,,
1,1.3858556747436523,13,,,,,
1,1.3760628700256348,14,,,,,
1,1.339846134185791,15,,,,,
1,1.3104157447814941,16,,,,,
1,1.28688645362854,17,,,,,
1,1.2476749420166016,18,,,,,
1,1.2318636178970337,19,,,,,
,,2,0.8750607967376709,,,,
,,3,0.831733763217926,,,,
1,,19,,0.8663953542709351,,,
1,,19,,,0.0,0.0,1.373572826385498
2,1.1606301069259644,20,,,,,
2,1.10768723487854,21,,,,,
2,1.0964388847351074,22,,,,,
2,1.0742093324661255,23,,,,,
2,1.0077964067459106,24,,,,,
2,0.9674894213676453,25,,,,,
2,1.0136265754699707,26,,,,,
2,0.926508367061615,27,,,,,
2,0.9304471611976624,28,,,,,
2,0.898920476436615,29,,,,,
,,4,0.6177398562431335,,,,
,,5,0.5835615396499634,,,,
2,,29,,0.6109042167663574,,,
2,,29,,,0.0,0.0,1.0183753967285156
3,0.9177937507629395,30,,,,,
3,0.8190448880195618,31,,,,,
3,0.7794588804244995,32,,,,,
3,0.8094379901885986,33,,,,,
3,0.7612267732620239,34,,,,,
3,0.7363636493682861,35,,,,,
3,0.6653612852096558,36,,,,,
3,0.6968989372253418,37,,,,,
3,0.644737958908081,38,,,,,
3,0.6124376058578491,39,,,,,
,,6,0.4257502853870392,,,,
,,7,0.4170883893966675,,,,
3,,39,,0.42401790618896484,,,
3,,39,,,0.0,0.0,0.7442761659622192
4,0.6185920238494873,40,,,,,
4,0.649267315864563,41,,,,,
4,0.636145830154419,42,,,,,
4,0.5872902870178223,43,,,,,
4,0.5292477607727051,44,,,,,
4,0.5241676568984985,45,,,,,
4,0.5554426908493042,46,,,,,
4,0.5196715593338013,47,,,,,
4,0.4932977557182312,48,,,,,
4,0.5669727325439453,49,,,,,
,,8,0.25930944085121155,,,,
,,9,0.2256091982126236,,,,
4,,49,,0.25256937742233276,,,
4,,49,,,0.0,0.0,0.5680095553398132
5,0.44371339678764343,50,,,,,
5,0.41245561838150024,51,,,,,
5,0.43275678157806396,52,,,,,
5,0.3991769552230835,53,,,,,
5,0.4425916373729706,54,,,,,
5,0.45769202709198,55,,,,,
5,0.4498020112514496,56,,,,,
5,0.3483447730541229,57,,,,,
5,0.43475693464279175,58,,,,,
5,0.35841184854507446,59,,,,,
,,10,0.16728787124156952,,,,
,,11,0.13134878873825073,,,,
5,,59,,0.160100057721138,,,
5,,59,,,0.0,0.0,0.4179701805114746
6,0.3441738188266754,60,,,,,
6,0.357407808303833,61,,,,,
6,0.35418224334716797,62,,,,,
6,0.3293285071849823,63,,,,,
6,0.33695000410079956,64,,,,,
6,0.2875842750072479,65,,,,,
6,0.31273022294044495,66,,,,,
6,0.2519757151603699,67,,,,,
6,0.3083105683326721,68,,,,,
6,0.26654013991355896,69,,,,,
,,12,0.09967348724603653,,,,
,,13,0.08945243060588837,,,,
6,,69,,0.09762927889823914,,,
6,,69,,,0.1875000149011612,0.1875000149011612,0.3149183392524719
7,0.2935986816883087,70,,,,,
7,0.24201954901218414,71,,,,,
7,0.27608126401901245,72,,,,,
7,0.24644416570663452,73,,,,,
7,0.19827446341514587,74,,,,,
7,0.23067951202392578,75,,,,,
7,0.20753693580627441,76,,,,,
7,0.18094448745250702,77,,,,,
7,0.3248952627182007,78,,,,,
7,0.1833011507987976,79,,,,,
,,14,0.050591882318258286,,,,
,,15,0.04424510523676872,,,,
7,,79,,0.04932252690196037,,,
7,,79,,,0.3958333730697632,0.3958333730697632,0.23837757110595703
8,0.23408664762973785,80,,,,,
8,0.17939424514770508,81,,,,,
8,0.1603444665670395,82,,,,,
8,0.26073360443115234,83,,,,,
8,0.157151460647583,84,,,,,
8,0.2151249796152115,85,,,,,
8,0.13043728470802307,86,,,,,
8,0.19281035661697388,87,,,,,
8,0.13645827770233154,88,,,,,
8,0.13550226390361786,89,,,,,
,,16,0.03703424707055092,,,,
,,17,0.026890801265835762,,,,
8,,89,,0.035005562007427216,,,
8,,89,,,0.453125,0.453125,0.1802043616771698
9,0.16351068019866943,90,,,,,
9,0.13990651071071625,91,,,,,
9,0.1460728496313095,92,,,,,
9,0.183158278465271,93,,,,,
9,0.1558879315853119,94,,,,,
9,0.11444556713104248,95,,,,,
9,0.15006153285503387,96,,,,,
9,0.1369115561246872,97,,,,,
9,0.10842671990394592,98,,,,,
9,0.14205431938171387,99,,,,,
,,18,0.037369366735219955,,,,
,,19,0.022342657670378685,,,,
9,,99,,0.03436402603983879,,,
9,,99,,,0.484375,0.484375,0.14404359459877014
10,0.12452229857444763,100,,,,,
10,0.19220243394374847,101,,,,,
10,0.17554375529289246,102,,,,,
10,0.10287564992904663,103,,,,,
10,0.10131677240133286,104,,,,,
10,0.08714687824249268,105,,,,,
10,0.12291638553142548,106,,,,,
10,0.12158180773258209,107,,,,,
10,0.10478018969297409,108,,,,,
10,0.09734078496694565,109,,,,,
,,20,0.026120847091078758,,,,
,,21,0.014983678236603737,,,,
10,,109,,0.023893412202596664,,,
10,,109,,,0.515625,0.515625,0.12302269786596298
11,0.06956376880407333,110,,,,,
11,0.08524040132761002,111,,,,,
11,0.0645643025636673,112,,,,,
11,0.0815582275390625,113,,,,,
11,0.11643032729625702,114,,,,,
11,0.13204707205295563,115,,,,,
11,0.1292281448841095,116,,,,,
11,0.09461110830307007,117,,,,,
11,0.10585889220237732,118,,,,,
11,0.06780841201543808,119,,,,,
,,22,0.02316223829984665,,,,
,,23,0.01216721162199974,,,,
11,,119,,0.020963232964277267,,,
11,,119,,,0.6041666865348816,0.6041666865348816,0.09469106048345566
12,0.07298443466424942,120,,,,,
12,0.07870841026306152,121,,,,,
12,0.11187344044446945,122,,,,,
12,0.07998761534690857,123,,,,,
12,0.11703863739967346,124,,,,,
12,0.07039092481136322,125,,,,,
12,0.09368938952684402,126,,,,,
12,0.09429938346147537,127,,,,,
12,0.052488069981336594,128,,,,,
12,0.06478135287761688,129,,,,,
,,24,0.014483057893812656,,,,
,,25,0.00961075909435749,,,,
12,,129,,0.013508598320186138,,,
12,,129,,,0.7083333730697632,0.7083333730697632,0.08362416923046112
13,0.08595066517591476,130,,,,,
13,0.10573535412549973,131,,,,,
13,0.06412695348262787,132,,,,,
13,0.05869092419743538,133,,,,,
13,0.107998788356781,134,,,,,
13,0.05397646129131317,135,,,,,
13,0.04330999404191971,136,,,,,
13,0.0690915435552597,137,,,,,
13,0.06806057691574097,138,,,,,
13,0.09318636357784271,139,,,,,
,,26,0.0095943259075284,,,,
,,27,0.010995833203196526,,,,
13,,139,,0.00987462792545557,,,
13,,139,,,0.8125000596046448,0.8125000596046448,0.07501275837421417
14,0.08325281739234924,140,,,,,
14,0.054018620401620865,141,,,,,
14,0.05108187720179558,142,,,,,
14,0.053203336894512177,143,,,,,
14,0.053074829280376434,144,,,,,
14,0.03453179448843002,145,,,,,
14,0.07170192152261734,146,,,,,
14,0.07763875275850296,147,,,,,
14,0.0952821671962738,148,,,,,
14,0.08078209310770035,149,,,,,
,,28,0.010787025094032288,,,,
,,29,0.009602590464055538,,,,
14,,149,,0.010550138540565968,,,
14,,149,,,0.8541667461395264,0.8541667461395264,0.065456822514534
15,0.05744069069623947,150,,,,,
15,0.05681246519088745,151,,,,,
15,0.03883901238441467,152,,,,,
15,0.04449140280485153,153,,,,,
15,0.04786406829953194,154,,,,,
15,0.058956969529390335,155,,,,,
15,0.05589466542005539,156,,,,,
15,0.057110581547021866,157,,,,,
15,0.10048018395900726,158,,,,,
15,0.11751548945903778,159,,,,,
,,30,0.007893973961472511,,,,
,,31,0.00837818905711174,,,,
15,,159,,0.007990816608071327,,,
15,,159,,,0.8697917461395264,0.8697917461395264,0.06354054808616638
16,0.041588522493839264,160,,,,,
16,0.05543619021773338,161,,,,,
16,0.05438435077667236,162,,,,,
16,0.11190733313560486,163,,,,,
16,0.07965537905693054,164,,,,,
16,0.05169243365526199,165,,,,,
16,0.03578261658549309,166,,,,,
16,0.043102581053972244,167,,,,,
16,0.04302505776286125,168,,,,,
16,0.048710692673921585,169,,,,,
,,32,0.0073021152056753635,,,,
,,33,0.009306375868618488,,,,
16,,169,,0.007702967617660761,,,
16,,169,,,0.8854167461395264,0.8854167461395264,0.056528519839048386
17,0.05270514264702797,170,,,,,
17,0.034103166311979294,171,,,,,
17,0.08918755501508713,172,,,,,
17,0.03502389043569565,173,,,,,
17,0.05911476910114288,174,,,,,
17,0.08101756125688553,175,,,,,
17,0.045156169682741165,176,,,,,
17,0.03980142995715141,177,,,,,
17,0.0585247278213501,178,,,,,
17,0.06692137569189072,179,,,,,
,,34,0.0072670746594667435,,,,
,,35,0.008769119158387184,,,,
17,,179,,0.007567483000457287,,,
17,,179,,,0.8854167461395264,0.8854167461395264,0.05615558102726936
18,0.04293216019868851,180,,,,,
18,0.06385895609855652,181,,,,,
18,0.053894102573394775,182,,,,,
18,0.03767368569970131,183,,,,,
18,0.047032300382852554,184,,,,,
18,0.028590070083737373,185,,,,,
18,0.05515588819980621,186,,,,,
18,0.031820930540561676,187,,,,,
18,0.06323559582233429,188,,,,,
18,0.06797021627426147,189,,,,,
,,36,0.01020411029458046,,,,
,,37,0.008078299462795258,,,,
18,,189,,0.009778948500752449,,,
18,,189,,,0.8697917461395264,0.8697917461395264,0.049216389656066895
19,0.03401418775320053,190,,,,,
19,0.024974534288048744,191,,,,,
19,0.029539216309785843,192,,,,,
19,0.038057904690504074,193,,,,,
19,0.053312454372644424,194,,,,,
19,0.0757172629237175,195,,,,,
19,0.029065467417240143,196,,,,,
19,0.07420173287391663,197,,,,,
19,0.06033261492848396,198,,,,,
19,0.04029197618365288,199,,,,,
