csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
4.115375995635986,0,0,,,,,
3.223994731903076,0,1,,,,,
3.193387746810913,0,2,,,,,
3.095329523086548,0,3,,,,,
2.881593704223633,0,4,,,,,
2.7677090167999268,0,5,,,,,
2.5817527770996094,0,6,,,,,
2.352414846420288,0,7,,,,,
,,0,1.8785545825958252,,,,
,0,7,,1.8785545825958252,,,
,0,7,,,0.0,0.0,3.026444911956787
2.436556577682495,1,8,,,,,
2.306960344314575,1,9,,,,,
2.1355111598968506,1,10,,,,,
2.151995897293091,1,11,,,,,
2.226942300796509,1,12,,,,,
2.1306867599487305,1,13,,,,,
2.0188467502593994,1,14,,,,,
1.9678446054458618,1,15,,,,,
,,1,1.565516710281372,,,,
,1,15,,1.565516710281372,,,
,1,15,,,0.0,0.0,2.1719181537628174
1.79777991771698,2,16,,,,,
1.8382787704467773,2,17,,,,,
1.8196552991867065,2,18,,,,,
1.7779490947723389,2,19,,,,,
1.6478166580200195,2,20,,,,,
1.701096773147583,2,21,,,,,
1.6377257108688354,2,22,,,,,
1.5836029052734375,2,23,,,,,
,,2,1.2941429615020752,,,,
,2,23,,1.2941429615020752,,,
,2,23,,,0.0,0.0,1.7254881858825684
1.5935462713241577,3,24,,,,,
1.5262632369995117,3,25,,,,,
1.4642411470413208,3,26,,,,,
1.497770071029663,3,27,,,,,
1.4028791189193726,3,28,,,,,
1.4598462581634521,3,29,,,,,
1.4120956659317017,3,30,,,,,
1.3668627738952637,3,31,,,,,
,,3,1.116828203201294,,,,
,3,31,,1.116828203201294,,,
,3,31,,,0.0,0.0,1.4654381275177002
1.4249459505081177,4,32,,,,,
1.4580060243606567,4,33,,,,,
1.3805255889892578,4,34,,,,,
1.298064947128296,4,35,,,,,
1.3335309028625488,4,36,,,,,
1.2860424518585205,4,37,,,,,
1.2591065168380737,4,38,,,,,
1.2397046089172363,4,39,,,,,
,,4,0.9868394136428833,,,,
,4,39,,0.9868394136428833,,,
,4,39,,,0.0,0.0,1.3349908590316772
1.2357594966888428,5,40,,,,,
1.2441372871398926,5,41,,,,,
1.3600454330444336,5,42,,,,,
1.2093425989151,5,43,,,,,
1.2004774808883667,5,44,,,,,
1.1932826042175293,5,45,,,,,
1.12222158908844,5,46,,,,,
1.1814055442810059,5,47,,,,,
,,5,0.8375656008720398,,,,
,5,47,,0.8375656008720398,,,
,5,47,,,0.0,0.0,1.2183339595794678
1.1311588287353516,6,48,,,,,
1.0762238502502441,6,49,,,,,
1.1807554960250854,6,50,,,,,
1.1326712369918823,6,51,,,,,
1.080228328704834,6,52,,,,,
1.0824108123779297,6,53,,,,,
1.0592950582504272,6,54,,,,,
1.1655219793319702,6,55,,,,,
,,6,0.7495746612548828,,,,
,6,55,,0.7495746612548828,,,
,6,55,,,0.0,0.0,1.1135331392288208
1.0834966897964478,7,56,,,,,
1.0689952373504639,7,57,,,,,
0.9420638680458069,7,58,,,,,
0.9278461337089539,7,59,,,,,
1.0002446174621582,7,60,,,,,
1.0390275716781616,7,61,,,,,
1.0300555229187012,7,62,,,,,
0.9580455422401428,7,63,,,,,
,,7,0.6613156795501709,,,,
,7,63,,0.6613156795501709,,,
,7,63,,,0.0,0.0,1.006221890449524
1.0689191818237305,8,64,,,,,
0.9650683403015137,8,65,,,,,
0.8397454023361206,8,66,,,,,
0.9384879469871521,8,67,,,,,
0.9115307927131653,8,68,,,,,
0.9074435830116272,8,69,,,,,
0.8585776686668396,8,70,,,,,
0.8547075986862183,8,71,,,,,
,,8,0.5653061866760254,,,,
,8,71,,0.5653061866760254,,,
,8,71,,,0.0,0.0,0.9180600047111511
0.9135702252388,9,72,,,,,
0.7513847947120667,9,73,,,,,
0.8275139331817627,9,74,,,,,
0.8391496539115906,9,75,,,,,
0.8578624129295349,9,76,,,,,
0.7547582387924194,9,77,,,,,
0.7290962934494019,9,78,,,,,
0.8249703645706177,9,79,,,,,
,,9,0.4764236509799957,,,,
,9,79,,0.4764236509799957,,,
,9,79,,,0.05000000074505806,0.0,0.812288224697113
0.825697124004364,10,80,,,,,
0.7455800175666809,10,81,,,,,
0.8114414811134338,10,82,,,,,
0.7078397870063782,10,83,,,,,
0.6653257012367249,10,84,,,,,
0.6402599215507507,10,85,,,,,
0.731359601020813,10,86,,,,,
0.7036113142967224,10,87,,,,,
,,10,0.4176665246486664,,,,
,10,87,,0.4176665246486664,,,
,10,87,,,0.15000000596046448,0.125,0.7288893461227417
0.6822102069854736,11,88,,,,,
0.6970242261886597,11,89,,,,,
0.5635992288589478,11,90,,,,,
0.7984827756881714,11,91,,,,,
0.6370290517807007,11,92,,,,,
0.6241317987442017,11,93,,,,,
0.6365677118301392,11,94,,,,,
0.5004957914352417,11,95,,,,,
,,11,0.33121463656425476,,,,
,11,95,,0.33121463656425476,,,
,11,95,,,0.4749999940395355,0.30000001192092896,0.6424426436424255
0.548136293888092,12,96,,,,,
0.5428134202957153,12,97,,,,,
0.5689551830291748,12,98,,,,,
0.5952093601226807,12,99,,,,,
0.6142995357513428,12,100,,,,,
0.6059749126434326,12,101,,,,,
0.534439742565155,12,102,,,,,
0.5352271795272827,12,103,,,,,
,,12,0.2843049168586731,,,,
,12,103,,0.2843049168586731,,,
,12,103,,,0.5249999761581421,0.3750000298023224,0.5681319832801819
0.4992971420288086,13,104,,,,,
0.40290650725364685,13,105,,,,,
0.49710017442703247,13,106,,,,,
0.5735036134719849,13,107,,,,,
0.47961631417274475,13,108,,,,,
0.5399193167686462,13,109,,,,,
0.43090784549713135,13,110,,,,,
0.46489524841308594,13,111,,,,,
,,13,0.24772301316261292,,,,
,13,111,,0.24772301316261292,,,
,13,111,,,0.574999988079071,0.40000003576278687,0.48601827025413513
0.5079603791236877,14,112,,,,,
0.39484816789627075,14,113,,,,,
0.5367910265922546,14,114,,,,,
0.4474870562553406,14,115,,,,,
0.46130064129829407,14,116,,,,,
0.38247379660606384,14,117,,,,,
0.4027019441127777,14,118,,,,,
0.3036821484565735,14,119,,,,,
,,14,0.2144186645746231,,,,
,14,119,,0.2144186645746231,,,
,14,119,,,0.6000000238418579,0.42500001192092896,0.42965564131736755
0.3621320128440857,15,120,,,,,
0.41063550114631653,15,121,,,,,
0.5172388553619385,15,122,,,,,
0.3670773208141327,15,123,,,,,
0.38121992349624634,15,124,,,,,
0.3308379650115967,15,125,,,,,
0.40968137979507446,15,126,,,,,
0.3546094000339508,15,127,,,,,
,,15,0.19520622491836548,,,,
,15,127,,0.19520622491836548,,,
,15,127,,,0.625,0.42500001192092896,0.3916790187358856
0.2995421588420868,16,128,,,,,
0.45582306385040283,16,129,,,,,
0.41620558500289917,16,130,,,,,
0.3647081255912781,16,131,,,,,
0.3673056364059448,16,132,,,,,
0.40566617250442505,16,133,,,,,
0.3631941080093384,16,134,,,,,
0.31841301918029785,16,135,,,,,
,,16,0.18526971340179443,,,,
,16,135,,0.18526971340179443,,,
,16,135,,,0.6500000357627869,0.4749999940395355,0.3738572299480438
0.34420308470726013,17,136,,,,,
0.37309104204177856,17,137,,,,,
0.33914780616760254,17,138,,,,,
0.36360833048820496,17,139,,,,,
0.30184319615364075,17,140,,,,,
0.34981051087379456,17,141,,,,,
0.2715804874897003,17,142,,,,,
0.2919573187828064,17,143,,,,,
,,17,0.1793045997619629,,,,
,17,143,,0.1793045997619629,,,
,17,143,,,0.675000011920929,0.574999988079071,0.3294052183628082
0.27425435185432434,18,144,,,,,
0.35684725642204285,18,145,,,,,
0.2843894064426422,18,146,,,,,
0.35322222113609314,18,147,,,,,
0.32070958614349365,18,148,,,,,
0.28967395424842834,18,149,,,,,
0.27797871828079224,18,150,,,,,
0.28918948769569397,18,151,,,,,
,,18,0.16762232780456543,,,,
,18,151,,0.16762232780456543,,,
,18,151,,,0.699999988079071,0.5249999761581421,0.30578312277793884
0.27540621161460876,19,152,,,,,
0.24735012650489807,19,153,,,,,
0.346387654542923,19,154,,,,,
0.27565354108810425,19,155,,,,,
0.24962180852890015,19,156,,,,,
0.28880152106285095,19,157,,,,,
0.34630295634269714,19,158,,,,,
0.20059114694595337,19,159,,,,,
,,19,0.15700247883796692,,,,
,19,159,,0.15700247883796692,,,
,19,159,,,0.75,0.5750000476837158,0.27876436710357666
0.34778130054473877,20,160,,,,,
0.2853533625602722,20,161,,,,,
0.2076416313648224,20,162,,,,,
0.27669671177864075,20,163,,,,,
0.24319098889827728,20,164,,,,,
0.2919403612613678,20,165,,,,,
0.21978847682476044,20,166,,,,,
0.25692060589790344,20,167,,,,,
,,20,0.15809336304664612,,,,
,20,167,,0.15809336304664612,,,
,20,167,,,0.75,0.5750000476837158,0.2661641836166382
0.2446938455104828,21,168,,,,,
0.31841638684272766,21,169,,,,,
0.2701829671859741,21,170,,,,,
0.2666111886501312,21,171,,,,,
0.2148507833480835,21,172,,,,,
0.2524050772190094,21,173,,,,,
0.17225219309329987,21,174,,,,,
0.29956740140914917,21,175,,,,,
,,21,0.15685483813285828,,,,
,21,175,,0.15685483813285828,,,
,21,175,,,0.800000011920929,0.5750000476837158,0.25487247109413147
0.3095555901527405,22,176,,,,,
0.22039379179477692,22,177,,,,,
0.2281731814146042,22,178,,,,,
0.23212215304374695,22,179,,,,,
0.2159634530544281,22,180,,,,,
0.20940500497817993,22,181,,,,,
0.21981872618198395,22,182,,,,,
0.23886345326900482,22,183,,,,,
,,22,0.14866164326667786,,,,
,22,183,,0.14866164326667786,,,
,22,183,,,0.7750000357627869,0.6000000238418579,0.23428693413734436
0.20661604404449463,23,184,,,,,
0.2829604148864746,23,185,,,,,
0.20590268075466156,23,186,,,,,
0.26035380363464355,23,187,,,,,
0.2318876087665558,23,188,,,,,
0.20520804822444916,23,189,,,,,
0.27431216835975647,23,190,,,,,
0.18439675867557526,23,191,,,,,
,,23,0.1474834382534027,,,,
,23,191,,0.1474834382534027,,,
,23,191,,,0.75,0.6000000238418579,0.23145468533039093
0.17746149003505707,24,192,,,,,
0.2370423525571823,24,193,,,,,
0.22153382003307343,24,194,,,,,
0.2092043161392212,24,195,,,,,
0.20839372277259827,24,196,,,,,
0.20200887322425842,24,197,,,,,
0.20386357605457306,24,198,,,,,
0.24193209409713745,24,199,,,,,
,,24,0.14606206119060516,,,,
,24,199,,0.14606206119060516,,,
,24,199,,,0.75,0.6000000238418579,0.21268004179000854
0.27223914861679077,25,200,,,,,
0.2064334601163864,25,201,,,,,
0.19092659652233124,25,202,,,,,
0.21939824521541595,25,203,,,,,
0.219012051820755,25,204,,,,,
0.17217771708965302,25,205,,,,,
0.20202167332172394,25,206,,,,,
0.19505932927131653,25,207,,,,,
,,25,0.1376878023147583,,,,
,25,207,,0.1376878023147583,,,
,25,207,,,0.800000011920929,0.6000000238418579,0.20965853333473206
0.2209632843732834,26,208,,,,,
0.226923868060112,26,209,,,,,
0.18194043636322021,26,210,,,,,
0.1843462586402893,26,211,,,,,
0.16948142647743225,26,212,,,,,
0.21105293929576874,26,213,,,,,
0.24583980441093445,26,214,,,,,
0.17173060774803162,26,215,,,,,
,,26,0.13652867078781128,,,,
,26,215,,0.13652867078781128,,,
,26,215,,,0.800000011920929,0.625,0.20153485238552094
0.20648245513439178,27,216,,,,,
0.14004875719547272,27,217,,,,,
0.19356872141361237,27,218,,,,,
0.16290631890296936,27,219,,,,,
0.2374989241361618,27,220,,,,,
0.1879550665616989,27,221,,,,,
0.1755419671535492,27,222,,,,,
0.1588112860918045,27,223,,,,,
,,27,0.13327473402023315,,,,
,27,223,,0.13327473402023315,,,
,27,223,,,0.824999988079071,0.625,0.18285170197486877
0.17014770209789276,28,224,,,,,
0.2621697187423706,28,225,,,,,
0.19667711853981018,28,226,,,,,
0.1975974142551422,28,227,,,,,
0.18705959618091583,28,228,,,,,
0.15494287014007568,28,229,,,,,
0.23390136659145355,28,230,,,,,
0.17080405354499817,28,231,,,,,
,,28,0.13541744649410248,,,,
,28,231,,0.13541744649410248,,,
,28,231,,,0.800000011920929,0.5750000476837158,0.19666247069835663
0.19132854044437408,29,232,,,,,
0.17152906954288483,29,233,,,,,
0.20252002775669098,29,234,,,,,
0.21135559678077698,29,235,,,,,
0.1694963425397873,29,236,,,,,
0.1646895855665207,29,237,,,,,
0.19485096633434296,29,238,,,,,
0.1771729737520218,29,239,,,,,
,,29,0.13397184014320374,,,,
,29,239,,0.13397184014320374,,,
,29,239,,,0.800000011920929,0.6000000238418579,0.1853678822517395
0.19558292627334595,30,240,,,,,
0.2261205017566681,30,241,,,,,
0.1786453127861023,30,242,,,,,
0.1652766466140747,30,243,,,,,
0.2083943486213684,30,244,,,,,
0.17149581015110016,30,245,,,,,
0.15880677103996277,30,246,,,,,
0.13838991522789001,30,247,,,,,
,,30,0.13236701488494873,,,,
,30,247,,0.13236701488494873,,,
,30,247,,,0.824999988079071,0.574999988079071,0.1803390234708786
0.14752735197544098,31,248,,,,,
0.16268780827522278,31,249,,,,,
0.1407049298286438,31,250,,,,,
0.20288605988025665,31,251,,,,,
0.12858855724334717,31,252,,,,,
0.1527668684720993,31,253,,,,,
0.17129234969615936,31,254,,,,,
0.16654343903064728,31,255,,,,,
,,31,0.12576277554035187,,,,
,31,255,,0.12576277554035187,,,
,31,255,,,0.800000011920929,0.6000000238418579,0.15912467241287231
0.18361330032348633,32,256,,,,,
0.1681693196296692,32,257,,,,,
0.11190726608037949,32,258,,,,,
0.1474340707063675,32,259,,,,,
0.22769135236740112,32,260,,,,,
0.17692111432552338,32,261,,,,,
0.14310771226882935,32,262,,,,,
0.1158875972032547,32,263,,,,,
,,32,0.12410935759544373,,,,
,32,263,,0.12410935759544373,,,
,32,263,,,0.8499999642372131,0.625,0.1593414694070816
0.15462616086006165,33,264,,,,,
0.12924358248710632,33,265,,,,,
0.14229439198970795,33,266,,,,,
0.16607815027236938,33,267,,,,,
0.11693567782640457,33,268,,,,,
0.15580964088439941,33,269,,,,,
0.16500695049762726,33,270,,,,,
0.19687223434448242,33,271,,,,,
,,33,0.12704229354858398,,,,
,33,271,,0.12704229354858398,,,
,33,271,,,0.8499999642372131,0.625,0.1533583551645279
0.12888053059577942,34,272,,,,,
0.1717340499162674,34,273,,,,,
0.19999593496322632,34,274,,,,,
0.14125150442123413,34,275,,,,,
0.15844812989234924,34,276,,,,,
0.18394125998020172,34,277,,,,,
0.13789919018745422,34,278,,,,,
0.15718480944633484,34,279,,,,,
,,34,0.1139366403222084,,,,
,34,279,,0.1139366403222084,,,
,34,279,,,0.875,0.6000000238418579,0.1599169373512268
0.10111518204212189,35,280,,,,,
0.18381337821483612,35,281,,,,,
0.17549632489681244,35,282,,,,,
0.13189031183719635,35,283,,,,,
0.19674013555049896,35,284,,,,,
0.1400800198316574,35,285,,,,,
0.1475287526845932,35,286,,,,,
0.14922554790973663,35,287,,,,,
,,35,0.11998795717954636,,,,
,35,287,,0.11998795717954636,,,
,35,287,,,0.8999999761581421,0.6499999761581421,0.15323621034622192
0.1727592796087265,36,288,,,,,
0.12492354214191437,36,289,,,,,
0.13537012040615082,36,290,,,,,
0.14134880900382996,36,291,,,,,
0.11917681992053986,36,292,,,,,
0.1261725127696991,36,293,,,,,
0.1638093888759613,36,294,,,,,
0.13871222734451294,36,295,,,,,
,,36,0.12065117806196213,,,,
,36,295,,0.12065117806196213,,,
,36,295,,,0.8499999642372131,0.625,0.14028409123420715
0.1375710666179657,37,296,,,,,
0.12876392900943756,37,297,,,,,
0.14172324538230896,37,298,,,,,
0.11279190331697464,37,299,,,,,
0.16204865276813507,37,300,,,,,
0.17308083176612854,37,301,,,,,
0.14048954844474792,37,302,,,,,
0.12974955141544342,37,303,,,,,
,,37,0.11865786463022232,,,,
,37,303,,0.11865786463022232,,,
,37,303,,,0.8499999642372131,0.6499999761581421,0.1407773345708847
0.1303943246603012,38,304,,,,,
0.14788712561130524,38,305,,,,,
0.11374998837709427,38,306,,,,,
0.13089817762374878,38,307,,,,,
0.1558361053466797,38,308,,,,,
0.15813007950782776,38,309,,,,,
0.16063648462295532,38,310,,,,,
0.11616739630699158,38,311,,,,,
,,38,0.098662830889225,,,,
,38,311,,0.098662830889225,,,
,38,311,,,0.8749999403953552,0.6000000238418579,0.1392124444246292
0.1427011489868164,39,312,,,,,
0.14886608719825745,39,313,,,,,
0.1570063680410385,39,314,,,,,
0.09379943460226059,39,315,,,,,
0.13491834700107574,39,316,,,,,
0.14038828015327454,39,317,,,,,
0.13196781277656555,39,318,,,,,
0.15299230813980103,39,319,,,,,
,,39,0.09938141703605652,,,,
,39,319,,0.09938141703605652,,,
,39,319,,,0.875,0.6000000238418579,0.13782998919487
0.13058005273342133,40,320,,,,,
0.15419475734233856,40,321,,,,,
0.1283038705587387,40,322,,,,,
0.11923302710056305,40,323,,,,,
0.14736416935920715,40,324,,,,,
0.12260651588439941,40,325,,,,,
0.13402770459651947,40,326,,,,,
0.12359604239463806,40,327,,,,,
,,40,0.10943512618541718,,,,
,40,327,,0.10943512618541718,,,
,40,327,,,0.8499999642372131,0.6000000238418579,0.13248826563358307
0.14076155424118042,41,328,,,,,
0.12968726456165314,41,329,,,,,
0.16339631378650665,41,330,,,,,
0.12669220566749573,41,331,,,,,
0.09886854141950607,41,332,,,,,
0.1101064383983612,41,333,,,,,
0.1431209146976471,41,334,,,,,
0.13409526646137238,41,335,,,,,
,,41,0.12583224475383759,,,,
,41,335,,0.12583224475383759,,,
,41,335,,,0.8499999642372131,0.6000000238418579,0.13084106147289276
0.1150885596871376,42,336,,,,,
0.115741066634655,42,337,,,,,
0.11442654579877853,42,338,,,,,
0.1263260841369629,42,339,,,,,
0.11467955261468887,42,340,,,,,
0.1580563336610794,42,341,,,,,
0.12489566206932068,42,342,,,,,
0.12896788120269775,42,343,,,,,
,,42,0.11027690768241882,,,,
,42,343,,0.11027690768241882,,,
,42,343,,,0.875,0.625,0.12477272003889084
0.15214185416698456,43,344,,,,,
0.148414745926857,43,345,,,,,
0.11105474829673767,43,346,,,,,
0.10695256292819977,43,347,,,,,
0.1080334261059761,43,348,,,,,
0.12502267956733704,43,349,,,,,
0.10210312902927399,43,350,,,,,
0.1526927798986435,43,351,,,,,
,,43,0.1002073660492897,,,,
,43,351,,0.1002073660492897,,,
,43,351,,,0.925000011920929,0.6750000715255737,0.12580198049545288
0.10822565108537674,44,352,,,,,
0.12264525145292282,44,353,,,,,
0.11082201451063156,44,354,,,,,
0.10550621151924133,44,355,,,,,
0.11702967435121536,44,356,,,,,
0.13392852246761322,44,357,,,,,
0.10707312077283859,44,358,,,,,
0.11491475999355316,44,359,,,,,
,,44,0.10203521698713303,,,,
,44,359,,0.10203521698713303,,,
,44,359,,,0.8749999403953552,0.625,0.11501815170049667
0.11824452877044678,45,360,,,,,
0.1356646567583084,45,361,,,,,
0.10783182829618454,45,362,,,,,
0.08064287155866623,45,363,,,,,
0.09807116538286209,45,364,,,,,
0.14013200998306274,45,365,,,,,
0.13050012290477753,45,366,,,,,
0.11972974240779877,45,367,,,,,
,,45,0.10236373543739319,,,,
,45,367,,0.10236373543739319,,,
,45,367,,,0.8499999642372131,0.6000000238418579,0.11635211110115051
0.11737978458404541,46,368,,,,,
0.11978779733181,46,369,,,,,
0.11868131160736084,46,370,,,,,
0.10965282469987869,46,371,,,,,
0.09795863926410675,46,372,,,,,
0.12959575653076172,46,373,,,,,
0.13538286089897156,46,374,,,,,
0.11276357620954514,46,375,,,,,
,,46,0.10699909925460815,,,,
,46,375,,0.10699909925460815,,,
,46,375,,,0.8499999642372131,0.6250000596046448,0.11765032261610031
0.12160776555538177,47,376,,,,,
0.1209583654999733,47,377,,,,,
0.13037577271461487,47,378,,,,,
0.12619060277938843,47,379,,,,,
0.11554715037345886,47,380,,,,,
0.11360057443380356,47,381,,,,,
0.10521107167005539,47,382,,,,,
0.10566934943199158,47,383,,,,,
,,47,0.10140813887119293,,,,
,47,383,,0.10140813887119293,,,
,47,383,,,0.824999988079071,0.6000000238418579,0.11739508807659149
0.10129711031913757,48,384,,,,,
0.13120275735855103,48,385,,,,,
0.11834289133548737,48,386,,,,,
0.12847314774990082,48,387,,,,,
0.06691518425941467,48,388,,,,,
0.08576540648937225,48,389,,,,,
0.1295676827430725,48,390,,,,,
0.10123708844184875,48,391,,,,,
,,48,0.09639079868793488,,,,
,48,391,,0.09639079868793488,,,
,48,391,,,0.925000011920929,0.6500000357627869,0.10785014927387238
0.12301675230264664,49,392,,,,,
