step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
389,0.1752556562423706,19,,,,,
390,0.2720075249671936,19,,,,,
391,0.21136827766895294,19,,,,,
392,0.12152096629142761,19,,,,,
393,0.1411600559949875,19,,,,,
394,0.16245697438716888,19,,,,,
395,0.10174957662820816,19,,,,,
396,0.10511427372694016,19,,,,,
397,0.19831667840480804,19,,,,,
398,0.14365443587303162,19,,,,,
399,0.312460333108902,19,,,,,
57,,,0.04924958571791649,,,,
58,,,0.2558903992176056,,,,
59,,,0.11027079820632935,,,,
399,,19,,0.14411015808582306,,,
399,,19,,,0.1916719377040863,0.75,0.5416666865348816
400,0.16828225553035736,20,,,,,
401,0.22693708539009094,20,,,,,
402,0.22458457946777344,20,,,,,
403,0.11982601881027222,20,,,,,
404,0.1315871924161911,20,,,,,
405,0.12598440051078796,20,,,,,
406,0.2175828069448471,20,,,,,
407,0.12168733030557632,20,,,,,
408,0.2644420564174652,20,,,,,
409,0.18527132272720337,20,,,,,
410,0.30052295327186584,20,,,,,
411,0.1955791860818863,20,,,,,
412,0.13280721008777618,20,,,,,
413,0.24383766949176788,20,,,,,
414,0.28042495250701904,20,,,,,
415,0.07302210479974747,20,,,,,
416,0.17049100995063782,20,,,,,
417,0.1199924424290657,20,,,,,
418,0.16913755238056183,20,,,,,
419,0.13610096275806427,20,,,,,
60,,,0.037373874336481094,,,,
61,,,0.26961857080459595,,,,
62,,,0.1281590610742569,,,,
419,,20,,0.1484287828207016,,,
419,,20,,,0.18040506541728973,0.8333333134651184,0.625
420,0.18593956530094147,21,,,,,
421,0.2760278880596161,21,,,,,
422,0.22433114051818848,21,,,,,
423,0.21009878814220428,21,,,,,
424,0.15231725573539734,21,,,,,
425,0.17147870361804962,21,,,,,
426,0.20974117517471313,21,,,,,
427,0.11431358754634857,21,,,,,
428,0.18423987925052643,21,,,,,
429,0.14368082582950592,21,,,,,
430,0.24046649038791656,21,,,,,
431,0.1447349488735199,21,,,,,
432,0.16221992671489716,21,,,,,
433,0.07581901550292969,21,,,,,
434,0.16141867637634277,21,,,,,
435,0.1695336401462555,21,,,,,
436,0.18194958567619324,21,,,,,
437,0.12638375163078308,21,,,,,
438,0.1545550376176834,21,,,,,
439,0.15491780638694763,21,,,,,
63,,,0.16347233951091766,,,,
64,,,0.2306683510541916,,,,
65,,,0.1055358275771141,,,,
439,,21,,0.17876343429088593,,,
439,,21,,,0.17220839858055115,0.625,0.375
440,0.21875737607479095,22,,,,,
441,0.13143593072891235,22,,,,,
442,0.16201356053352356,22,,,,,
443,0.16412733495235443,22,,,,,
444,0.17057280242443085,22,,,,,
445,0.18591368198394775,22,,,,,
446,0.21860326826572418,22,,,,,
447,0.1295509934425354,22,,,,,
448,0.15206944942474365,22,,,,,
449,0.13123829662799835,22,,,,,
450,0.13137440383434296,22,,,,,
451,0.1309979408979416,22,,,,,
452,0.22470517456531525,22,,,,,
453,0.11074502766132355,22,,,,,
454,0.06501595675945282,22,,,,,
455,0.15460291504859924,22,,,,,
456,0.1554129719734192,22,,,,,
457,0.20117299258708954,22,,,,,
458,0.1927093118429184,22,,,,,
459,0.19050233066082,22,,,,,
66,,,0.05144711211323738,,,,
67,,,0.2367965281009674,,,,
68,,,0.05188853293657303,,,,
459,,22,,0.12567517161369324,,,
459,,22,,,0.16107609868049622,0.75,0.5416666865348816
