csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,0,3.4004554748535156,,,,,
0,1,2.976151943206787,,,,,
0,2,2.7135133743286133,,,,,
0,3,2.195321798324585,,,,,
0,4,2.406567096710205,,,,,
0,5,2.385007619857788,,,,,
0,6,2.342238187789917,,,,,
0,7,2.565164566040039,,,,,
0,8,2.0789926052093506,,,,,
0,9,2.1912715435028076,,,,,
0,10,1.8564133644104004,,,,,
0,11,1.9913634061813354,,,,,
0,12,1.884850025177002,,,,,
0,13,1.8774698972702026,,,,,
0,14,1.6956901550292969,,,,,
0,15,2.0714058876037598,,,,,
0,16,1.512407660484314,,,,,
0,17,1.5453944206237793,,,,,
0,18,1.7987720966339111,,,,,
0,19,1.6037263870239258,,,,,
0,20,1.4257954359054565,,,,,
0,21,1.3651223182678223,,,,,
0,22,1.3633135557174683,,,,,
0,23,1.3727948665618896,,,,,
0,24,1.5898092985153198,,,,,
0,25,1.5814100503921509,,,,,
0,26,1.3519560098648071,,,,,
0,27,1.3159406185150146,,,,,
0,28,1.512137532234192,,,,,
0,29,1.4702566862106323,,,,,
0,30,1.157472014427185,,,,,
0,31,1.0120514631271362,,,,,
0,32,1.0430901050567627,,,,,
0,33,1.3202040195465088,,,,,
0,34,1.2262402772903442,,,,,
0,35,0.7862451672554016,,,,,
0,36,1.3059965372085571,,,,,
0,37,0.9914531707763672,,,,,
0,38,1.1369091272354126,,,,,
0,39,0.9170141220092773,,,,,
0,40,0.8852433562278748,,,,,
0,41,0.9669586420059204,,,,,
0,42,1.0848056077957153,,,,,
0,43,0.7447341680526733,,,,,
0,44,0.6888737678527832,,,,,
0,45,0.9942389130592346,,,,,
0,46,0.6598115563392639,,,,,
0,47,0.7694750428199768,,,,,
0,48,0.8723461031913757,,,,,
0,49,0.7251796126365662,,,,,
0,50,0.6504681706428528,,,,,
0,51,0.615298867225647,,,,,
0,52,1.1096000671386719,,,,,
0,53,0.7005951404571533,,,,,
0,54,0.7345877885818481,,,,,
0,55,0.4723682105541229,,,,,
0,56,0.42800527811050415,,,,,
0,57,0.40575969219207764,,,,,
0,58,0.4605308771133423,,,,,
0,59,0.3721301853656769,,,,,
0,60,0.7059725522994995,,,,,
0,61,0.3852091431617737,,,,,
0,62,0.38860633969306946,,,,,
0,63,0.6195839643478394,,,,,
0,64,0.48175740242004395,,,,,
0,65,0.5672978162765503,,,,,
0,66,0.2601275146007538,,,,,
0,67,0.49659600853919983,,,,,
0,68,0.34188902378082275,,,,,
0,69,0.5996844172477722,,,,,
0,70,0.16372725367546082,,,,,
0,71,0.49206027388572693,,,,,
0,72,0.3645409047603607,,,,,
0,73,0.4320927858352661,,,,,
0,74,0.3277498781681061,,,,,
0,75,0.41897809505462646,,,,,
0,76,0.3616581857204437,,,,,
0,77,0.26310214400291443,,,,,
0,78,0.2904461920261383,,,,,
0,79,0.25899022817611694,,,,,
,0,,0.13584837317466736,,,,
,1,,0.17749178409576416,,,,
,2,,0.1909838169813156,,,,
,3,,0.19412994384765625,,,,
,4,,0.1632370799779892,,,,
,5,,0.12773250043392181,,,,
,6,,0.2362038642168045,,,,
,7,,0.28760793805122375,,,,
,8,,0.20294120907783508,,,,
,9,,0.14736540615558624,,,,
,10,,0.11588291078805923,,,,
,11,,0.10861729085445404,,,,
,12,,0.17092148959636688,,,,
,13,,0.24583782255649567,,,,
,14,,0.3014558255672455,,,,
,15,,0.07015017420053482,,,,
,16,,0.11274956911802292,,,,
,17,,0.1345369517803192,,,,
,18,,0.10064901411533356,,,,
,19,,0.2926361560821533,,,,
,20,,0.0669291764497757,,,,
,21,,0.20056799054145813,,,,
,22,,0.2505577504634857,,,,
,23,,0.3936864137649536,,,,
,24,,0.07094034552574158,,,,
,25,,0.08757320791482925,,,,
,26,,0.21357958018779755,,,,
,27,,0.06557118147611618,,,,
,28,,0.16759377717971802,,,,
,29,,0.222730815410614,,,,
,30,,0.10372747480869293,,,,
,31,,0.24216492474079132,,,,
,32,,0.15337316691875458,,,,
,33,,0.12299972027540207,,,,
,34,,0.1535840928554535,,,,
,35,,0.1871824860572815,,,,
,36,,0.1767227202653885,,,,
,37,,0.20326757431030273,,,,
,38,,0.20576700568199158,,,,
,39,,0.10007376223802567,,,,
,40,,0.12172463536262512,,,,
,41,,0.12217987328767776,,,,
,42,,0.08103181421756744,,,,
,43,,0.11406584084033966,,,,
,44,,0.0844712108373642,,,,
,45,,0.18524256348609924,,,,
,46,,0.16591763496398926,,,,
,47,,0.303650438785553,,,,
,48,,0.26818615198135376,,,,
,49,,0.16929905116558075,,,,
,50,,0.08632122725248337,,,,
,51,,0.26588568091392517,,,,
,52,,0.2549378573894501,,,,
,53,,0.15359178185462952,,,,
,54,,0.11605954170227051,,,,
,55,,0.17669877409934998,,,,
,56,,0.12480155378580093,,,,
,57,,0.3471003770828247,,,,
,58,,0.1039619892835617,,,,
,59,,0.22494028508663177,,,,
,60,,0.1718575358390808,,,,
,61,,0.11460280418395996,,,,
,62,,0.23517122864723206,,,,
,63,,0.2173500508069992,,,,
,64,,0.22575651109218597,,,,
,65,,0.21992242336273193,,,,
,66,,0.18040698766708374,,,,
,67,,0.21896308660507202,,,,
,68,,0.07996342331171036,,,,
,69,,0.220819354057312,,,,
,70,,0.10386820137500763,,,,
,71,,0.16247420012950897,,,,
,72,,0.27843958139419556,,,,
,73,,0.24807536602020264,,,,
,74,,0.08732632547616959,,,,
,75,,0.22154608368873596,,,,
,76,,0.08992867171764374,,,,
,77,,0.4608195722103119,,,,
,78,,0.24782878160476685,,,,
,79,,0.26621556282043457,,,,
0,79,,,0.18033720552921295,,,
0,79,,,,1.1356757879257202,0.4234375059604645,0.6468750238418579
1,80,0.2567000091075897,,,,,
1,81,0.5548710227012634,,,,,
1,82,0.2959345281124115,,,,,
1,83,0.20309244096279144,,,,,
1,84,0.3149295747280121,,,,,
1,85,0.29868119955062866,,,,,
1,86,0.19318176805973053,,,,,
1,87,0.2545579671859741,,,,,
1,88,0.1749676764011383,,,,,
1,89,0.2370571345090866,,,,,
1,90,0.12703698873519897,,,,,
1,91,0.2547417879104614,,,,,
1,92,0.15625400841236115,,,,,
1,93,0.26696309447288513,,,,,
1,94,0.310261607170105,,,,,
1,95,0.19598416984081268,,,,,
1,96,0.3850361406803131,,,,,
1,97,0.34954583644866943,,,,,
1,98,0.36147767305374146,,,,,
1,99,0.4303506910800934,,,,,
1,100,0.3124525249004364,,,,,
1,101,0.17654693126678467,,,,,
1,102,0.34745749831199646,,,,,
1,103,0.10790391266345978,,,,,
1,104,0.34601375460624695,,,,,
1,105,0.2772713601589203,,,,,
1,106,0.22635969519615173,,,,,
1,107,0.261184960603714,,,,,
1,108,0.3558295667171478,,,,,
1,109,0.18552395701408386,,,,,
1,110,0.17426636815071106,,,,,
1,111,0.28791114687919617,,,,,
1,112,0.29271218180656433,,,,,
1,113,0.14881838858127594,,,,,
1,114,0.28181496262550354,,,,,
1,115,0.16145190596580505,,,,,
1,116,0.08449698984622955,,,,,
1,117,0.3087359070777893,,,,,
1,118,0.1120830774307251,,,,,
1,119,0.27001821994781494,,,,,
1,120,0.16461420059204102,,,,,
1,121,0.17270751297473907,,,,,
1,122,0.18560808897018433,,,,,
