csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,0,3.206146001815796,,,,,
0,1,3.201136827468872,,,,,
0,2,2.928847074508667,,,,,
0,3,2.844475507736206,,,,,
0,4,2.703028917312622,,,,,
0,5,2.7804975509643555,,,,,
0,6,2.791797637939453,,,,,
0,7,2.5517683029174805,,,,,
0,8,2.391270399093628,,,,,
0,9,2.42149019241333,,,,,
0,10,2.2108354568481445,,,,,
0,11,2.266051769256592,,,,,
0,12,2.2203211784362793,,,,,
0,13,2.148439884185791,,,,,
0,14,2.0663106441497803,,,,,
0,15,2.0712838172912598,,,,,
0,16,1.9638752937316895,,,,,
0,17,1.9782665967941284,,,,,
0,18,2.0416102409362793,,,,,
0,19,1.983280897140503,,,,,
0,20,2.0121355056762695,,,,,
0,21,1.8955154418945312,,,,,
0,22,1.8256279230117798,,,,,
0,23,1.8745629787445068,,,,,
0,24,1.941641092300415,,,,,
0,25,1.7409223318099976,,,,,
0,26,1.7514933347702026,,,,,
0,27,1.697337031364441,,,,,
0,28,1.7144252061843872,,,,,
0,29,1.66826331615448,,,,,
0,30,1.6461002826690674,,,,,
0,31,1.6882673501968384,,,,,
0,32,1.637081503868103,,,,,
0,33,1.5976004600524902,,,,,
0,34,1.594911813735962,,,,,
0,35,1.57527756690979,,,,,
0,36,1.499390959739685,,,,,
0,37,1.5151644945144653,,,,,
0,38,1.6053273677825928,,,,,
0,39,1.4959224462509155,,,,,
0,40,1.4256783723831177,,,,,
0,41,1.4530589580535889,,,,,
0,42,1.6175376176834106,,,,,
0,43,1.4651086330413818,,,,,
0,44,1.4288569688796997,,,,,
0,45,1.4287141561508179,,,,,
0,46,1.2864818572998047,,,,,
0,47,1.3500443696975708,,,,,
0,48,1.3506348133087158,,,,,
0,49,1.3184607028961182,,,,,
0,50,1.3150644302368164,,,,,
0,51,1.2465250492095947,,,,,
0,52,1.2634952068328857,,,,,
0,53,1.196268081665039,,,,,
0,54,1.1883151531219482,,,,,
0,55,1.2724844217300415,,,,,
0,56,1.1432774066925049,,,,,
0,57,1.1449958086013794,,,,,
0,58,1.166337490081787,,,,,
0,59,1.0364466905593872,,,,,
0,60,1.0851434469223022,,,,,
0,61,1.041425347328186,,,,,
0,62,1.03926682472229,,,,,
0,63,1.0099396705627441,,,,,
0,64,1.0589358806610107,,,,,
0,65,0.9858136773109436,,,,,
0,66,0.9989158511161804,,,,,
0,67,0.9892783761024475,,,,,
0,68,0.9735327363014221,,,,,
0,69,0.9397008419036865,,,,,
0,70,0.9067249298095703,,,,,
0,71,0.8493428826332092,,,,,
0,72,0.9021442532539368,,,,,
0,73,0.7890036106109619,,,,,
0,74,0.8239037394523621,,,,,
0,75,0.8211187720298767,,,,,
0,76,0.9213834404945374,,,,,
0,77,0.7177330255508423,,,,,
0,78,0.7874093651771545,,,,,
0,79,0.7191142439842224,,,,,
0,80,0.7117364406585693,,,,,
0,81,0.7053465843200684,,,,,
0,82,0.7065317630767822,,,,,
0,83,0.7070378661155701,,,,,
0,84,0.7124657034873962,,,,,
0,85,0.6972418427467346,,,,,
0,86,0.7579619884490967,,,,,
0,87,0.6649459600448608,,,,,
0,88,0.72604900598526,,,,,
0,89,0.6432005167007446,,,,,
0,90,0.6702373027801514,,,,,
0,91,0.675321102142334,,,,,
0,92,0.6564843654632568,,,,,
0,93,0.6743624210357666,,,,,
0,94,0.6459552645683289,,,,,
0,95,0.6227778196334839,,,,,
0,96,0.7060272097587585,,,,,
0,97,0.6490740776062012,,,,,
0,98,0.571864664554596,,,,,
0,99,0.6200819611549377,,,,,
0,100,0.6559865474700928,,,,,
0,101,0.5819213390350342,,,,,
0,102,0.6202291250228882,,,,,
0,103,0.5996341705322266,,,,,
0,104,0.6212062835693359,,,,,
0,105,0.5951132774353027,,,,,
0,106,0.6717434525489807,,,,,
0,107,0.6812343597412109,,,,,
0,108,0.5979663133621216,,,,,
0,109,0.6172815561294556,,,,,
0,110,0.6038463115692139,,,,,
0,111,0.5978908538818359,,,,,
0,112,0.6386290788650513,,,,,
0,113,0.5664644241333008,,,,,
0,114,0.5387864708900452,,,,,
0,115,0.5817992687225342,,,,,
0,116,0.574532687664032,,,,,
0,117,0.6032484769821167,,,,,
0,118,0.5412167310714722,,,,,
0,119,0.5671977996826172,,,,,
