csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,3.931717872619629,0,,,,,
0,3.591395616531372,1,,,,,
0,3.3040130138397217,2,,,,,
0,3.1543517112731934,3,,,,,
0,2.9361352920532227,4,,,,,
0,2.7896130084991455,5,,,,,
0,2.5567450523376465,6,,,,,
0,2.459041118621826,7,,,,,
0,2.301175832748413,8,,,,,
0,2.2724361419677734,9,,,,,
0,2.111812114715576,10,,,,,
0,2.043330669403076,11,,,,,
0,2.030123233795166,12,,,,,
0,1.9472700357437134,13,,,,,
0,1.8612499237060547,14,,,,,
0,1.7946150302886963,15,,,,,
0,1.6763054132461548,16,,,,,
0,1.6241790056228638,17,,,,,
0,1.5491914749145508,18,,,,,
0,1.4301345348358154,19,,,,,
0,1.397611141204834,20,,,,,
0,1.320512056350708,21,,,,,
0,1.2796692848205566,22,,,,,
0,1.1693364381790161,23,,,,,
0,1.1709283590316772,24,,,,,
0,1.1034876108169556,25,,,,,
0,1.0630955696105957,26,,,,,
0,1.003196120262146,27,,,,,
0,0.9817719459533691,28,,,,,
0,0.9283118844032288,29,,,,,
0,0.8634816408157349,30,,,,,
0,0.8378992676734924,31,,,,,
0,0.8359899520874023,32,,,,,
0,0.7886864542961121,33,,,,,
0,0.7180258631706238,34,,,,,
0,0.7540604472160339,35,,,,,
0,0.6559142470359802,36,,,,,
0,0.7387723326683044,37,,,,,
0,0.6392834186553955,38,,,,,
0,0.6117644906044006,39,,,,,
,,0,0.3139232099056244,,,,
,,1,0.31049227714538574,,,,
,,2,0.3099527060985565,,,,
,,3,0.30584412813186646,,,,
,,4,0.3210309147834778,,,,
0,,39,,0.3122486472129822,,,
0,,39,,,0.6187499761581421,0.0031250000465661287,1.6556659936904907
1,0.6069290041923523,40,,,,,
1,0.6064336895942688,41,,,,,
1,0.5445317029953003,42,,,,,
1,0.5246708393096924,43,,,,,
1,0.4924013912677765,44,,,,,
1,0.5190450549125671,45,,,,,
1,0.4629361927509308,46,,,,,
1,0.41924044489860535,47,,,,,
1,0.4763965904712677,48,,,,,
1,0.46248799562454224,49,,,,,
1,0.38521769642829895,50,,,,,
1,0.3672913908958435,51,,,,,
1,0.4161892533302307,52,,,,,
1,0.41166356205940247,53,,,,,
1,0.4126095175743103,54,,,,,
1,0.37448233366012573,55,,,,,
1,0.40286239981651306,56,,,,,
1,0.36065614223480225,57,,,,,
1,0.4006935656070709,58,,,,,
1,0.3291487991809845,59,,,,,
1,0.36525630950927734,60,,,,,
1,0.34442517161369324,61,,,,,
1,0.3420722484588623,62,,,,,
1,0.34632036089897156,63,,,,,
1,0.34204354882240295,64,,,,,
1,0.30899450182914734,65,,,,,
1,0.30379757285118103,66,,,,,
1,0.31290799379348755,67,,,,,
1,0.31826508045196533,68,,,,,
1,0.3212974965572357,69,,,,,
1,0.3158102333545685,70,,,,,
1,0.30261164903640747,71,,,,,
1,0.2723053991794586,72,,,,,
1,0.3097599446773529,73,,,,,
1,0.3268885612487793,74,,,,,
1,0.3004486560821533,75,,,,,
1,0.25211337208747864,76,,,,,
1,0.2967221140861511,77,,,,,
1,0.2995932698249817,78,,,,,
1,0.2800889313220978,79,,,,,
,,5,0.2124544084072113,,,,
,,6,0.19524383544921875,,,,
,,7,0.20315653085708618,,,,
,,8,0.1952522248029709,,,,
,,9,0.19939976930618286,,,,
1,,79,,0.20110134780406952,,,
1,,79,,,0.9906250238418579,0.01875000074505806,0.3809402287006378
2,0.2829659581184387,80,,,,,
2,0.25655674934387207,81,,,,,
2,0.22206684947013855,82,,,,,
2,0.2775539755821228,83,,,,,
2,0.27742519974708557,84,,,,,
2,0.29319918155670166,85,,,,,
2,0.2621613144874573,86,,,,,
2,0.27484333515167236,87,,,,,
2,0.2828976511955261,88,,,,,
2,0.22144019603729248,89,,,,,
2,0.2570943534374237,90,,,,,
2,0.28188952803611755,91,,,,,
2,0.2799701988697052,92,,,,,
2,0.2787047028541565,93,,,,,
2,0.28453823924064636,94,,,,,
2,0.2742273509502411,95,,,,,
2,0.2758285403251648,96,,,,,
2,0.2781398594379425,97,,,,,
2,0.24564459919929504,98,,,,,
2,0.2857634127140045,99,,,,,
2,0.2840114235877991,100,,,,,
2,0.27436718344688416,101,,,,,
2,0.23973903059959412,102,,,,,
2,0.2770105004310608,103,,,,,
2,0.2869815528392792,104,,,,,
2,0.24983547627925873,105,,,,,
2,0.26563501358032227,106,,,,,
2,0.2650874853134155,107,,,,,
2,0.2539381980895996,108,,,,,
2,0.2583218216896057,109,,,,,
2,0.2345447689294815,110,,,,,
2,0.23334793746471405,111,,,,,
2,0.28310754895210266,112,,,,,
2,0.23365703225135803,113,,,,,
2,0.22281482815742493,114,,,,,
2,0.26290038228034973,115,,,,,
2,0.2928102910518646,116,,,,,
2,0.27653899788856506,117,,,,,
2,0.22999423742294312,118,,,,,
2,0.27080991864204407,119,,,,,
,,10,0.20353010296821594,,,,
,,11,0.185801699757576,,,,
,,12,0.18943962454795837,,,,
,,13,0.18837693333625793,,,,
,,14,0.1915036290884018,,,,
2,,119,,0.19173040986061096,,,
2,,119,,,1.0,0.046875,0.26470911502838135
3,0.23749908804893494,120,,,,,
3,0.2354866862297058,121,,,,,
3,0.26564812660217285,122,,,,,
3,0.2617475390434265,123,,,,,
3,0.27152329683303833,124,,,,,
3,0.22865509986877441,125,,,,,
3,0.20494164526462555,126,,,,,
3,0.23230181634426117,127,,,,,
3,0.2261449694633484,128,,,,,
3,0.25997573137283325,129,,,,,
3,0.2558576464653015,130,,,,,
3,0.2427949160337448,131,,,,,
3,0.2331986129283905,132,,,,,
3,0.2460452914237976,133,,,,,
3,0.23134732246398926,134,,,,,
3,0.24903839826583862,135,,,,,
3,0.24919120967388153,136,,,,,
3,0.21533620357513428,137,,,,,
3,0.2413102686405182,138,,,,,
3,0.22989636659622192,139,,,,,
3,0.22911188006401062,140,,,,,
3,0.2726556956768036,141,,,,,
3,0.2379741370677948,142,,,,,
3,0.23456405103206635,143,,,,,
3,0.23746252059936523,144,,,,,
3,0.2572428584098816,145,,,,,
3,0.23851779103279114,146,,,,,
3,0.2462172508239746,147,,,,,
3,0.24599972367286682,148,,,,,
3,0.24799244105815887,149,,,,,
3,0.2392643243074417,150,,,,,
