step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,3.167771100997925,0,,,,,
1,2.9128835201263428,0,,,,,
2,2.345186233520508,0,,,,,
3,2.9005911350250244,0,,,,,
4,2.7568061351776123,0,,,,,
5,2.75201678276062,0,,,,,
6,2.4181313514709473,0,,,,,
7,2.6952953338623047,0,,,,,
8,2.2337801456451416,0,,,,,
9,2.3223941326141357,0,,,,,
10,2.1960606575012207,0,,,,,
11,2.4282329082489014,0,,,,,
12,2.012190341949463,0,,,,,
13,2.149958610534668,0,,,,,
14,2.0784809589385986,0,,,,,
15,2.3828165531158447,0,,,,,
16,2.258005142211914,0,,,,,
17,1.942744255065918,0,,,,,
18,2.1693897247314453,0,,,,,
19,1.731864094734192,0,,,,,
20,2.9232585430145264,0,,,,,
21,1.891191005706787,0,,,,,
22,2.1452903747558594,0,,,,,
23,2.05130672454834,0,,,,,
24,1.8831089735031128,0,,,,,
25,1.8397126197814941,0,,,,,
26,2.1372439861297607,0,,,,,
27,2.023805856704712,0,,,,,
28,2.1410703659057617,0,,,,,
29,1.7406432628631592,0,,,,,
30,1.6246235370635986,0,,,,,
31,1.6838220357894897,0,,,,,
32,1.7402147054672241,0,,,,,
33,1.5454318523406982,0,,,,,
34,1.7968872785568237,0,,,,,
35,1.5072295665740967,0,,,,,
36,1.5174059867858887,0,,,,,
37,1.7178540229797363,0,,,,,
38,1.612321138381958,0,,,,,
39,1.5631859302520752,0,,,,,
0,,,1.2268139123916626,,,,
1,,,1.161578893661499,,,,
2,,,1.4856959581375122,,,,
3,,,1.2493362426757812,,,,
4,,,1.2884272336959839,,,,
39,,0,,1.2823704481124878,,,
39,,0,,,0.0,2.1235053539276123,0.0
40,1.8104219436645508,1,,,,,
41,1.5192800760269165,1,,,,,
42,1.628391146659851,1,,,,,
43,1.6954556703567505,1,,,,,
44,1.596253752708435,1,,,,,
45,1.7070447206497192,1,,,,,
46,1.788185477256775,1,,,,,
47,1.6172183752059937,1,,,,,
48,1.3991625308990479,1,,,,,
49,1.5693609714508057,1,,,,,
50,1.1904146671295166,1,,,,,
51,1.2386597394943237,1,,,,,
52,1.0351290702819824,1,,,,,
53,1.5436418056488037,1,,,,,
54,1.315697431564331,1,,,,,
55,1.396485686302185,1,,,,,
56,1.096698522567749,1,,,,,
57,1.2210279703140259,1,,,,,
58,1.487723708152771,1,,,,,
59,1.2930419445037842,1,,,,,
60,1.3617115020751953,1,,,,,
61,1.2174546718597412,1,,,,,
62,1.2367315292358398,1,,,,,
