csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
,4,99,,,0.5625,0.5127808451652527,0.359375
0.3630814254283905,5,100,,,,,
0.39701583981513977,5,101,,,,,
0.48457983136177063,5,102,,,,,
0.48169803619384766,5,103,,,,,
0.459683358669281,5,104,,,,,
0.3745690584182739,5,105,,,,,
0.38446611166000366,5,106,,,,,
0.39522549510002136,5,107,,,,,
0.3788061738014221,5,108,,,,,
0.33060353994369507,5,109,,,,,
0.4374946653842926,5,110,,,,,
0.38022658228874207,5,111,,,,,
0.4001307785511017,5,112,,,,,
0.3789161443710327,5,113,,,,,
0.2886483073234558,5,114,,,,,
0.3073802590370178,5,115,,,,,
0.2916330099105835,5,116,,,,,
0.2877541780471802,5,117,,,,,
0.3537837266921997,5,118,,,,,
0.30899763107299805,5,119,,,,,
,,15,0.2224714607000351,,,,
,,16,0.2128458321094513,,,,
,,17,0.2181496024131775,,,,
,5,119,,0.21775683760643005,,,
,5,119,,,0.7447916865348816,0.37423470616340637,0.4791666567325592
0.3734670877456665,6,120,,,,,
0.329010009765625,6,121,,,,,
0.23064754903316498,6,122,,,,,
0.3076151907444,6,123,,,,,
0.3054342269897461,6,124,,,,,
0.2764596939086914,6,125,,,,,
0.3377247154712677,6,126,,,,,
0.308015912771225,6,127,,,,,
0.2506004571914673,6,128,,,,,
0.3031454384326935,6,129,,,,,
0.3115363121032715,6,130,,,,,
0.3290500044822693,6,131,,,,,
0.32086238265037537,6,132,,,,,
0.2578783929347992,6,133,,,,,
0.3191107213497162,6,134,,,,,
0.3136879503726959,6,135,,,,,
0.28285732865333557,6,136,,,,,
0.3262082636356354,6,137,,,,,
0.3248954713344574,6,138,,,,,
0.25210362672805786,6,139,,,,,
,,18,0.20162077248096466,,,,
,,19,0.18448272347450256,,,,
,,20,0.1994660496711731,,,,
,6,139,,0.19433459639549255,,,
,6,139,,,0.8125,0.3030155301094055,0.546875
0.336529940366745,7,140,,,,,
0.33156388998031616,7,141,,,,,
0.2446448653936386,7,142,,,,,
0.2708584666252136,7,143,,,,,
0.2784233093261719,7,144,,,,,
0.24596340954303741,7,145,,,,,
0.3388481140136719,7,146,,,,,
0.22886167466640472,7,147,,,,,
0.2060825526714325,7,148,,,,,
0.22085288166999817,7,149,,,,,
0.30852875113487244,7,150,,,,,
0.22054624557495117,7,151,,,,,
0.21810001134872437,7,152,,,,,
0.2538280487060547,7,153,,,,,
0.24566850066184998,7,154,,,,,
0.24049368500709534,7,155,,,,,
0.32369956374168396,7,156,,,,,
0.30494511127471924,7,157,,,,,
0.252651572227478,7,158,,,,,
0.2573662996292114,7,159,,,,,
,,21,0.19659210741519928,,,,
,,22,0.1692124605178833,,,,
,,23,0.18364399671554565,,,,
,7,159,,0.18305063247680664,,,
,7,159,,,0.8802083134651184,0.266422837972641,0.5729166865348816
0.2116847187280655,8,160,,,,,
0.27337023615837097,8,161,,,,,
0.22640059888362885,8,162,,,,,
0.24400945007801056,8,163,,,,,
0.2649163007736206,8,164,,,,,
0.20148590207099915,8,165,,,,,
0.28247731924057007,8,166,,,,,
0.2544105350971222,8,167,,,,,
0.1986999213695526,8,168,,,,,
0.23859016597270966,8,169,,,,,
0.24317194521427155,8,170,,,,,
0.22183114290237427,8,171,,,,,
0.180100217461586,8,172,,,,,
0.22773462533950806,8,173,,,,,
0.3214178681373596,8,174,,,,,
0.25362712144851685,8,175,,,,,
0.21308933198451996,8,176,,,,,
0.1975003331899643,8,177,,,,,
0.20379427075386047,8,178,,,,,
0.23026710748672485,8,179,,,,,
,,24,0.17902658879756927,,,,
,,25,0.1516643613576889,,,,
,,26,0.17151027917861938,,,,
,8,179,,0.16657844185829163,,,
,8,179,,,0.890625,0.23442892730236053,0.6041666865348816
0.26553329825401306,9,180,,,,,
0.1628437489271164,9,181,,,,,
0.2401241660118103,9,182,,,,,
0.26805445551872253,9,183,,,,,
0.15800440311431885,9,184,,,,,
0.23587417602539062,9,185,,,,,
0.2095700204372406,9,186,,,,,
0.22587713599205017,9,187,,,,,
0.18291068077087402,9,188,,,,,
0.2174583226442337,9,189,,,,,
0.19340825080871582,9,190,,,,,
0.16269193589687347,9,191,,,,,
0.29049941897392273,9,192,,,,,
0.22183513641357422,9,193,,,,,
0.21147863566875458,9,194,,,,,
0.19467009603977203,9,195,,,,,
0.2275662124156952,9,196,,,,,
0.2004234492778778,9,197,,,,,
0.20950062572956085,9,198,,,,,
0.1497267186641693,9,199,,,,,
,,27,0.16925202310085297,,,,
,,28,0.13917115330696106,,,,
,,29,0.15983891487121582,,,,
,9,199,,0.15533705055713654,,,
,9,199,,,0.8645833134651184,0.2114025354385376,0.5885416865348816
0.2084013968706131,10,200,,,,,
0.1703021079301834,10,201,,,,,
0.1756909340620041,10,202,,,,,
0.2073930948972702,10,203,,,,,
0.1265977919101715,10,204,,,,,
0.21640615165233612,10,205,,,,,
0.21444129943847656,10,206,,,,,
0.22186653316020966,10,207,,,,,
0.18962429463863373,10,208,,,,,
0.2490968108177185,10,209,,,,,
0.20838776230812073,10,210,,,,,
0.16086648404598236,10,211,,,,,
0.17971575260162354,10,212,,,,,
0.16909001767635345,10,213,,,,,
0.21991868317127228,10,214,,,,,
0.19364827871322632,10,215,,,,,
0.17250998318195343,10,216,,,,,
0.20432397723197937,10,217,,,,,
0.16717737913131714,10,218,,,,,
0.24219883978366852,10,219,,,,,
,,30,0.16488301753997803,,,,
,,31,0.12943695485591888,,,,
,,32,0.15621359646320343,,,,
,10,219,,0.14897069334983826,,,
,10,219,,,0.8541666865348816,0.19488288462162018,0.578125
0.18376211822032928,11,220,,,,,
0.1900113821029663,11,221,,,,,
0.19052399694919586,11,222,,,,,
0.17634214460849762,11,223,,,,,
0.17703133821487427,11,224,,,,,
0.2318248748779297,11,225,,,,,
0.18687552213668823,11,226,,,,,
0.23382523655891418,11,227,,,,,
0.18574437499046326,11,228,,,,,
0.16412833333015442,11,229,,,,,
0.18764719367027283,11,230,,,,,
0.15950512886047363,11,231,,,,,
0.1610347181558609,11,232,,,,,
0.14643532037734985,11,233,,,,,
0.150944322347641,11,234,,,,,
0.15913060307502747,11,235,,,,,
0.19753792881965637,11,236,,,,,
0.1525912880897522,11,237,,,,,
0.1575957089662552,11,238,,,,,
0.2183319479227066,11,239,,,,,
,,33,0.16689400374889374,,,,
,,34,0.12815174460411072,,,,
,,35,0.14898252487182617,,,,
,11,239,,0.1478147953748703,,,
,11,239,,,0.8020833134651184,0.18054117262363434,0.5520833134651184
0.15378537774085999,12,240,,,,,
0.1373222917318344,12,241,,,,,
0.18072280287742615,12,242,,,,,
0.14980722963809967,12,243,,,,,
0.13299928605556488,12,244,,,,,
0.14261576533317566,12,245,,,,,
0.19803544878959656,12,246,,,,,
0.15916113555431366,12,247,,,,,
0.15585090219974518,12,248,,,,,
0.22259072959423065,12,249,,,,,
0.1468523144721985,12,250,,,,,
0.19870048761367798,12,251,,,,,
0.18486785888671875,12,252,,,,,
0.14594900608062744,12,253,,,,,
0.16835933923721313,12,254,,,,,
0.16374512016773224,12,255,,,,,
0.18714195489883423,12,256,,,,,
0.1641339659690857,12,257,,,,,
0.18143941462039948,12,258,,,,,
0.19123730063438416,12,259,,,,,
,,36,0.15914031863212585,,,,
,,37,0.11983957141637802,,,,
,,38,0.1441955417394638,,,,
,12,259,,0.14043107628822327,,,
,12,259,,,0.8177083134651184,0.16826589405536652,0.5677083134651184
0.1613221913576126,13,260,,,,,
0.17758814990520477,13,261,,,,,
0.17401698231697083,13,262,,,,,
0.13284173607826233,13,263,,,,,
0.14389978349208832,13,264,,,,,
0.13457711040973663,13,265,,,,,
0.1486276090145111,13,266,,,,,
0.14725637435913086,13,267,,,,,
0.21047186851501465,13,268,,,,,
0.14848898351192474,13,269,,,,,
0.18894802033901215,13,270,,,,,
0.11735759675502777,13,271,,,,,
0.18334348499774933,13,272,,,,,
0.12898766994476318,13,273,,,,,
0.1900233030319214,13,274,,,,,
0.22363314032554626,13,275,,,,,
0.11998043209314346,13,276,,,,,
0.17245079576969147,13,277,,,,,
0.1793319582939148,13,278,,,,,
0.1650017350912094,13,279,,,,,
,,39,0.1640576273202896,,,,
,,40,0.11897138506174088,,,,
,,41,0.14169979095458984,,,,
,13,279,,0.14155155420303345,,,
,13,279,,,0.765625,0.16240744292736053,0.5625
0.2125420868396759,14,280,,,,,
0.1830911636352539,14,281,,,,,
0.14938923716545105,14,282,,,,,
0.1497778296470642,14,283,,,,,
0.17398148775100708,14,284,,,,,
0.1476815789937973,14,285,,,,,
0.19987532496452332,14,286,,,,,
0.13146136701107025,14,287,,,,,
0.1084185317158699,14,288,,,,,
0.14809578657150269,14,289,,,,,
0.14955328404903412,14,290,,,,,
0.16412143409252167,14,291,,,,,
0.16733676195144653,14,292,,,,,
0.12716645002365112,14,293,,,,,
0.14979417622089386,14,294,,,,,
0.13947933912277222,14,295,,,,,
0.17530936002731323,14,296,,,,,
0.14158225059509277,14,297,,,,,
0.15854951739311218,14,298,,,,,
0.14034472405910492,14,299,,,,,
,,42,0.1625726819038391,,,,
,,43,0.12071892619132996,,,,
,,44,0.13491332530975342,,,,
,14,299,,0.14029932022094727,,,
,14,299,,,0.7447916865348816,0.15587759017944336,0.5729166865348816
0.15972180664539337,15,300,,,,,
0.15343837440013885,15,301,,,,,
0.21798352897167206,15,302,,,,,
0.15244314074516296,15,303,,,,,
0.11657220870256424,15,304,,,,,
0.17596392333507538,15,305,,,,,
0.1334313005208969,15,306,,,,,
0.16355454921722412,15,307,,,,,
0.14926227927207947,15,308,,,,,
0.16349053382873535,15,309,,,,,
0.16256679594516754,15,310,,,,,
0.10854382067918777,15,311,,,,,
0.11913518607616425,15,312,,,,,
0.11847265064716339,15,313,,,,,
0.14514602720737457,15,314,,,,,
0.11292926967144012,15,315,,,,,
0.12272308766841888,15,316,,,,,
0.13109053671360016,15,317,,,,,
0.16279470920562744,15,318,,,,,
0.13995790481567383,15,319,,,,,
,,45,0.14726123213768005,,,,
,,46,0.10505807399749756,,,,
,,47,0.13209445774555206,,,,
,15,319,,0.12734660506248474,,,
,15,319,,,0.8177083134651184,0.1454610824584961,0.6145833134651184
0.1602410078048706,16,320,,,,,
0.16728872060775757,16,321,,,,,
0.12972961366176605,16,322,,,,,
0.09262165427207947,16,323,,,,,
0.09897714108228683,16,324,,,,,
0.13928662240505219,16,325,,,,,
0.13890238106250763,16,326,,,,,
0.10140489786863327,16,327,,,,,
0.14530424773693085,16,328,,,,,
0.15244226157665253,16,329,,,,,
0.13197767734527588,16,330,,,,,
0.16342997550964355,16,331,,,,,
0.16203974187374115,16,332,,,,,
0.14760002493858337,16,333,,,,,
0.13388831913471222,16,334,,,,,
0.13430927693843842,16,335,,,,,
0.14101329445838928,16,336,,,,,
0.16476012766361237,16,337,,,,,
0.14176172018051147,16,338,,,,,
0.09496594965457916,16,339,,,,,
,,48,0.1531592607498169,,,,
,,49,0.11027643084526062,,,,
,,50,0.13237717747688293,,,,
,16,339,,0.1318497210741043,,,
,16,339,,,0.71875,0.13709723949432373,0.5885416865348816
0.16437269747257233,17,340,,,,,
0.17349492013454437,17,341,,,,,
0.10489827394485474,17,342,,,,,
0.09466743469238281,17,343,,,,,
0.10570076107978821,17,344,,,,,
0.15705808997154236,17,345,,,,,
0.09604847431182861,17,346,,,,,
0.09607450664043427,17,347,,,,,
0.2197376787662506,17,348,,,,,
0.12328425794839859,17,349,,,,,
0.12342320382595062,17,350,,,,,
0.10903237760066986,17,351,,,,,
0.12812812626361847,17,352,,,,,
0.0993751809000969,17,353,,,,,
0.127204030752182,17,354,,,,,
0.17156648635864258,17,355,,,,,
0.12341036647558212,17,356,,,,,
0.1635589897632599,17,357,,,,,
0.11306875199079514,17,358,,,,,
0.1304589807987213,17,359,,,,,
,,51,0.15078163146972656,,,,
,,52,0.10444509238004684,,,,
,,53,0.1329898089170456,,,,
,17,359,,0.12868866324424744,,,
,17,359,,,0.78125,0.13122817873954773,0.6041666865348816
0.09321732819080353,18,360,,,,,
0.12863323092460632,18,361,,,,,
0.14509664475917816,18,362,,,,,
0.17736203968524933,18,363,,,,,
0.12204790860414505,18,364,,,,,
0.1699317842721939,18,365,,,,,
0.13438203930854797,18,366,,,,,
0.1421152949333191,18,367,,,,,
0.09350193291902542,18,368,,,,,
0.123923659324646,18,369,,,,,
0.12253090739250183,18,370,,,,,
0.12014143168926239,18,371,,,,,
0.10477105528116226,18,372,,,,,
0.08699403703212738,18,373,,,,,
0.14230240881443024,18,374,,,,,
0.13001954555511475,18,375,,,,,
0.13877040147781372,18,376,,,,,
0.12976428866386414,18,377,,,,,
0.13002711534500122,18,378,,,,,
0.14208799600601196,18,379,,,,,
,,54,0.15294572710990906,,,,
,,55,0.09711989760398865,,,,
,,56,0.12990905344486237,,,,
,18,379,,0.1260080635547638,,,
,18,379,,,0.8125,0.1288810521364212,0.6458333134651184
0.11675581336021423,19,380,,,,,
0.19313344359397888,19,381,,,,,
0.11023198068141937,19,382,,,,,
0.1910080760717392,19,383,,,,,
0.10601188987493515,19,384,,,,,
0.10205017775297165,19,385,,,,,
0.1374627947807312,19,386,,,,,
0.11074361205101013,19,387,,,,,
0.10064047574996948,19,388,,,,,
0.14110195636749268,19,389,,,,,
0.09792036563158035,19,390,,,,,
0.0893910825252533,19,391,,,,,
0.12993167340755463,19,392,,,,,
0.15781007707118988,19,393,,,,,
0.1315821409225464,19,394,,,,,
0.11310870200395584,19,395,,,,,
0.10345250368118286,19,396,,,,,
0.17496302723884583,19,397,,,,,
0.11580057442188263,19,398,,,,,
0.1346421092748642,19,399,,,,,
,,57,0.14324331283569336,,,,
,,58,0.09328596293926239,,,,
,,59,0.13124142587184906,,,,
,19,399,,0.12086000293493271,,,
,19,399,,,0.8177083134651184,0.12788712978363037,0.6614583134651184
0.09780509769916534,20,400,,,,,
0.1322811096906662,20,401,,,,,
0.0950000137090683,20,402,,,,,
0.13040684163570404,20,403,,,,,
0.10306161642074585,20,404,,,,,
0.09223602712154388,20,405,,,,,
0.09818799048662186,20,406,,,,,
0.10425185412168503,20,407,,,,,
0.1617559939622879,20,408,,,,,
0.13237376511096954,20,409,,,,,
0.11562871187925339,20,410,,,,,
0.11517708003520966,20,411,,,,,
0.1421554982662201,20,412,,,,,
0.13482990860939026,20,413,,,,,
0.16002756357192993,20,414,,,,,
0.11236188560724258,20,415,,,,,
0.08924173563718796,20,416,,,,,
0.11106078326702118,20,417,,,,,
0.08061465620994568,20,418,,,,,
0.10197152942419052,20,419,,,,,
,,60,0.14584773778915405,,,,
,,61,0.09326089918613434,,,,
,,62,0.13474251329898834,,,,
,20,419,,0.12259195744991302,,,
,20,419,,,0.8177083134651184,0.11552147567272186,0.6770833134651184
0.09432582557201385,21,420,,,,,
0.08810807019472122,21,421,,,,,
0.09731142222881317,21,422,,,,,
0.07807476818561554,21,423,,,,,
0.15030305087566376,21,424,,,,,
0.0793418362736702,21,425,,,,,
0.1315956860780716,21,426,,,,,
0.11692874133586884,21,427,,,,,
0.11279544234275818,21,428,,,,,
0.15798896551132202,21,429,,,,,
0.09574203938245773,21,430,,,,,
0.069159597158432,21,431,,,,,
0.15725567936897278,21,432,,,,,
0.10274460166692734,21,433,,,,,
0.0934610664844513,21,434,,,,,
0.0972360223531723,21,435,,,,,
0.1446630358695984,21,436,,,,,
0.1630728840827942,21,437,,,,,
0.08573660254478455,21,438,,,,,
0.12882649898529053,21,439,,,,,
,,63,0.14011046290397644,,,,
,,64,0.08649025112390518,,,,
,,65,0.13214784860610962,,,,
,21,439,,0.11706986278295517,,,
,21,439,,,0.8072916865348816,0.11223357915878296,0.671875
0.1268576830625534,22,440,,,,,
0.10912398993968964,22,441,,,,,
0.11553266644477844,22,442,,,,,
0.10456574708223343,22,443,,,,,
0.1025998592376709,22,444,,,,,
0.10809557139873505,22,445,,,,,
0.1359281837940216,22,446,,,,,
0.10375960171222687,22,447,,,,,
0.07255338132381439,22,448,,,,,
0.07082349807024002,22,449,,,,,
0.10945317149162292,22,450,,,,,
0.10846374928951263,22,451,,,,,
0.09088566154241562,22,452,,,,,
0.11139348894357681,22,453,,,,,
0.13924753665924072,22,454,,,,,
0.07727937400341034,22,455,,,,,
0.12034264206886292,22,456,,,,,
0.11765247583389282,22,457,,,,,
0.13312256336212158,22,458,,,,,
0.13127575814723969,22,459,,,,,
,,66,0.14139308035373688,,,,
,,67,0.08741137385368347,,,,
,,68,0.13801582157611847,,,,
,22,459,,0.11912493407726288,,,
,22,459,,,0.8072916865348816,0.10944783687591553,0.65625
0.10176841914653778,23,460,,,,,
0.10992162674665451,23,461,,,,,
0.12023217976093292,23,462,,,,,
0.14021751284599304,23,463,,,,,
0.0689738541841507,23,464,,,,,
0.07424702495336533,23,465,,,,,
0.05508488789200783,23,466,,,,,
0.09064973145723343,23,467,,,,,
0.07799568772315979,23,468,,,,,
0.0749400407075882,23,469,,,,,
0.10648943483829498,23,470,,,,,
0.08155329525470734,23,471,,,,,
0.11881297826766968,23,472,,,,,
0.11004235595464706,23,473,,,,,
0.10322166979312897,23,474,,,,,
0.07894094288349152,23,475,,,,,
0.16379760205745697,23,476,,,,,
0.10172875225543976,23,477,,,,,
0.06532684713602066,23,478,,,,,
0.11028499901294708,23,479,,,,,
,,69,0.13588115572929382,,,,
,,70,0.08442860096693039,,,,
,,71,0.1383064240217209,,,,
,23,479,,0.11578519642353058,,,
,23,479,,,0.8125,0.09771149605512619,0.6770833134651184
0.10211768746376038,24,480,,,,,
0.1274491846561432,24,481,,,,,
0.12983371317386627,24,482,,,,,
0.08842132240533829,24,483,,,,,
0.0799831673502922,24,484,,,,,
0.08452343195676804,24,485,,,,,
0.09685320407152176,24,486,,,,,
0.10523802787065506,24,487,,,,,
0.11392588913440704,24,488,,,,,
0.10467152297496796,24,489,,,,,
0.08097942918539047,24,490,,,,,
0.1252899169921875,24,491,,,,,
0.09382090717554092,24,492,,,,,
0.0759543925523758,24,493,,,,,
0.09011439979076385,24,494,,,,,
0.10818818211555481,24,495,,,,,
0.0760098472237587,24,496,,,,,
0.09495542198419571,24,497,,,,,
0.06620397418737411,24,498,,,,,
0.1147647276520729,24,499,,,,,
,,72,0.127365380525589,,,,
,,73,0.08106929063796997,,,,
,,74,0.13414496183395386,,,,
,24,499,,0.1102028638124466,,,
,24,499,,,0.8333333134651184,0.09796492010354996,0.7083333134651184
0.09520673751831055,25,500,,,,,
0.07846041023731232,25,501,,,,,
0.1291196048259735,25,502,,,,,
0.12843599915504456,25,503,,,,,
0.07546046376228333,25,504,,,,,
0.08921699225902557,25,505,,,,,
0.1250009983778,25,506,,,,,
0.07780519872903824,25,507,,,,,
0.06481081247329712,25,508,,,,,
0.07991887629032135,25,509,,,,,
0.07826074212789536,25,510,,,,,
0.08604696393013,25,511,,,,,
0.11657971143722534,25,512,,,,,
0.11324752867221832,25,513,,,,,
0.11662199348211288,25,514,,,,,
0.06765410304069519,25,515,,,,,
0.09438103437423706,25,516,,,,,
0.08156514912843704,25,517,,,,,
0.08861275762319565,25,518,,,,,
0.08105852454900742,25,519,,,,,
,,75,0.13695386052131653,,,,
,,76,0.08361539244651794,,,,
,,77,0.1354627013206482,,,,
,25,519,,0.11532024294137955,,,
,25,519,,,0.8229166865348816,0.09337323158979416,0.6927083134651184
0.08551988005638123,26,520,,,,,
0.07810218632221222,26,521,,,,,
0.07996179163455963,26,522,,,,,
0.07670043408870697,26,523,,,,,
0.11597970873117447,26,524,,,,,
0.0804625079035759,26,525,,,,,
0.06325110048055649,26,526,,,,,
0.09185611456632614,26,527,,,,,
0.07686080038547516,26,528,,,,,
0.09287263453006744,26,529,,,,,
0.0758381187915802,26,530,,,,,
0.059069253504276276,26,531,,,,,
0.09208070486783981,26,532,,,,,
0.07672492414712906,26,533,,,,,
0.08584629744291306,26,534,,,,,
0.10134764760732651,26,535,,,,,
0.10352721065282822,26,536,,,,,
0.08781144767999649,26,537,,,,,
0.12402664870023727,26,538,,,,,
0.07001221179962158,26,539,,,,,
,,78,0.1164669319987297,,,,
,,79,0.07800143957138062,,,,
,,80,0.13905367255210876,,,,
,26,539,,0.1055980920791626,,,
,26,539,,,0.8333333134651184,0.08589257299900055,0.734375
0.05842062458395958,27,540,,,,,
0.07874376326799393,27,541,,,,,
0.06838981807231903,27,542,,,,,
0.0743347778916359,27,543,,,,,
0.0792352631688118,27,544,,,,,
0.05575447157025337,27,545,,,,,
0.1186516284942627,27,546,,,,,
0.07028857618570328,27,547,,,,,
0.06615548580884933,27,548,,,,,
0.08308548480272293,27,549,,,,,
0.1040041521191597,27,550,,,,,
0.05785146728157997,27,551,,,,,
0.11265868693590164,27,552,,,,,
0.107408806681633,27,553,,,,,
0.09066891670227051,27,554,,,,,
0.08851348608732224,27,555,,,,,
0.056481875479221344,27,556,,,,,
0.11547945439815521,27,557,,,,,
0.09089458733797073,27,558,,,,,
0.10816840827465057,27,559,,,,,
,,81,0.1076643243432045,,,,
,,82,0.07766030728816986,,,,
,,83,0.1289854794740677,,,,
,27,559,,0.09992694109678268,,,
,27,559,,,0.9010416865348816,0.08425949513912201,0.7864583134651184
0.08779782801866531,28,560,,,,,
0.08315330743789673,28,561,,,,,
0.08883723616600037,28,562,,,,,
0.07605628669261932,28,563,,,,,
0.09286295622587204,28,564,,,,,
0.08272752165794373,28,565,,,,,
0.08613236993551254,28,566,,,,,
0.07667285948991776,28,567,,,,,
0.06401119381189346,28,568,,,,,
0.10114610940217972,28,569,,,,,
0.05460833013057709,28,570,,,,,
0.11259640008211136,28,571,,,,,
0.0961214229464531,28,572,,,,,
0.08164165914058685,28,573,,,,,
0.051352694630622864,28,574,,,,,
0.07107573002576828,28,575,,,,,
0.06987045705318451,28,576,,,,,
0.08761277794837952,28,577,,,,,
0.06050785258412361,28,578,,,,,
0.08656454086303711,28,579,,,,,
,,84,0.10421468317508698,,,,
,,85,0.06749209016561508,,,,
,,86,0.1298792064189911,,,,
,28,579,,0.09465855360031128,,,
,28,579,,,0.90625,0.08056747913360596,0.7916666865348816
0.09727523475885391,29,580,,,,,
0.07066196948289871,29,581,,,,,
0.05084855481982231,29,582,,,,,
0.09472725540399551,29,583,,,,,
0.08028188347816467,29,584,,,,,
0.09257670491933823,29,585,,,,,
0.0770389586687088,29,586,,,,,
0.06072808802127838,29,587,,,,,
0.03221382945775986,29,588,,,,,
0.08279705792665482,29,589,,,,,
0.10715625435113907,29,590,,,,,
0.11263100802898407,29,591,,,,,
0.07948074489831924,29,592,,,,,
0.08352335542440414,29,593,,,,,
0.06111152842640877,29,594,,,,,
0.05885305255651474,29,595,,,,,
0.06228270381689072,29,596,,,,,
0.06853916496038437,29,597,,,,,
0.0869525820016861,29,598,,,,,
0.08202514052391052,29,599,,,,,
,,87,0.09898761659860611,,,,
,,88,0.06680193543434143,,,,
,,89,0.1269109696149826,,,,
,29,599,,0.09169801324605942,,,
,29,599,,,0.953125,0.07708525657653809,0.8333333134651184
