csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,3.2426035404205322,0,,,,,
0,3.0817553997039795,1,,,,,
0,2.5360336303710938,2,,,,,
0,2.467247486114502,3,,,,,
0,2.2421491146087646,4,,,,,
0,2.3491435050964355,5,,,,,
0,2.2658815383911133,6,,,,,
0,2.2395293712615967,7,,,,,
0,1.9785022735595703,8,,,,,
0,2.122591972351074,9,,,,,
,,0,1.715102195739746,,,,
,,1,1.9953023195266724,,,,
,,2,1.632172703742981,,,,
,,3,1.6674808263778687,,,,
,,4,1.6567189693450928,,,,
,,5,1.715622067451477,,,,
,,6,1.9014796018600464,,,,
,,7,1.9587323665618896,,,,
,,8,1.6013360023498535,,,,
,,9,1.6712772846221924,,,,
0,,9,,1.751522421836853,,,
0,,9,,,0.0,0.0625,2.4630026817321777
1,1.8437795639038086,10,,,,,
1,1.5706853866577148,11,,,,,
1,1.5746346712112427,12,,,,,
1,1.5934544801712036,13,,,,,
1,1.51421320438385,14,,,,,
1,1.7725938558578491,15,,,,,
1,1.6601858139038086,16,,,,,
1,1.442762017250061,17,,,,,
1,1.8585931062698364,18,,,,,
1,1.6946237087249756,19,,,,,
,,10,1.1785846948623657,,,,
,,11,1.3781242370605469,,,,
,,12,1.1502035856246948,,,,
,,13,1.1121208667755127,,,,
,,14,1.0892961025238037,,,,
,,15,1.286103367805481,,,,
,,16,1.3297854661941528,,,,
,,17,1.4466198682785034,,,,
,,18,0.9935359358787537,,,,
,,19,1.1015714406967163,,,,
1,,19,,1.2065945863723755,,,
1,,19,,,0.0,0.125,1.6491811275482178
2,1.618818998336792,20,,,,,
2,1.5803955793380737,21,,,,,
2,1.5953015089035034,22,,,,,
2,1.1767791509628296,23,,,,,
2,1.3815281391143799,24,,,,,
2,1.501381516456604,25,,,,,
2,1.1581079959869385,26,,,,,
2,1.2940702438354492,27,,,,,
2,1.2431436777114868,28,,,,,
2,1.1689534187316895,29,,,,,
,,20,0.7818318605422974,,,,
,,21,0.8937142491340637,,,,
,,22,0.7760276198387146,,,,
,,23,0.7671570777893066,,,,
,,24,0.6864293813705444,,,,
,,25,0.907840371131897,,,,
,,26,0.9128544330596924,,,,
,,27,0.9822308421134949,,,,
,,28,0.6079723834991455,,,,
,,29,0.6413342356681824,,,,
2,,29,,0.7957392334938049,,,
2,,29,,,0.0,0.16249999403953552,1.2222636938095093
3,0.9647486209869385,30,,,,,
3,1.1198452711105347,31,,,,,
3,1.1195435523986816,32,,,,,
3,1.1097389459609985,33,,,,,
