csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
,111,6,,,0.4125000238418579,0.612500011920929,0.5103754997253418
0.4400530755519867,112,7,,,,,
0.3720124363899231,113,7,,,,,
0.45983585715293884,114,7,,,,,
0.38589194416999817,115,7,,,,,
0.47827470302581787,116,7,,,,,
0.3913682997226715,117,7,,,,,
0.4249245822429657,118,7,,,,,
0.38759782910346985,119,7,,,,,
0.4188174605369568,120,7,,,,,
0.31805408000946045,121,7,,,,,
0.452623575925827,122,7,,,,,
0.4504045248031616,123,7,,,,,
0.36189448833465576,124,7,,,,,
0.36236223578453064,125,7,,,,,
0.48344019055366516,126,7,,,,,
0.375855952501297,127,7,,,,,
,14,,0.17813017964363098,,,,
,15,,0.2255241423845291,,,,
,127,7,,0.20182716846466064,,,
,127,7,,,0.550000011920929,0.7250000238418579,0.4102132022380829
0.26053184270858765,128,8,,,,,
0.3206452429294586,129,8,,,,,
0.32571834325790405,130,8,,,,,
0.43752849102020264,131,8,,,,,
0.325196236371994,132,8,,,,,
0.37764617800712585,133,8,,,,,
0.30070143938064575,134,8,,,,,
0.2650318741798401,135,8,,,,,
0.3671359121799469,136,8,,,,,
0.3963371217250824,137,8,,,,,
0.3252355456352234,138,8,,,,,
0.33647817373275757,139,8,,,,,
0.34906917810440063,140,8,,,,,
0.37391701340675354,141,8,,,,,
0.29260867834091187,142,8,,,,,
0.3235524296760559,143,8,,,,,
,16,,0.163699671626091,,,,
,17,,0.21686851978302002,,,,
,143,8,,0.19028408825397491,,,
,143,8,,,0.6625000238418579,0.8499999642372131,0.3360833525657654
0.3373481333255768,144,9,,,,,
0.33775973320007324,145,9,,,,,
0.33014219999313354,146,9,,,,,
0.3293391466140747,147,9,,,,,
0.30437275767326355,148,9,,,,,
0.30902695655822754,149,9,,,,,
0.26268908381462097,150,9,,,,,
0.24929256737232208,151,9,,,,,
0.23896948993206024,152,9,,,,,
0.2690487802028656,153,9,,,,,
0.2780476212501526,154,9,,,,,
0.3301452398300171,155,9,,,,,
0.28625553846359253,156,9,,,,,
0.2569698393344879,157,9,,,,,
0.21037644147872925,158,9,,,,,
0.30926817655563354,159,9,,,,,
,18,,0.19477097690105438,,,,
,19,,0.2346743792295456,,,,
,159,9,,0.2147226780653,,,
,159,9,,,0.4750000238418579,0.6250000596046448,0.289940744638443
0.20530861616134644,160,10,,,,,
0.2830520272254944,161,10,,,,,
0.17923909425735474,162,10,,,,,
0.21771380305290222,163,10,,,,,
0.3137940764427185,164,10,,,,,
0.3153549134731293,165,10,,,,,
0.2803570628166199,166,10,,,,,
0.22350893914699554,167,10,,,,,
0.29435428977012634,168,10,,,,,
0.23601803183555603,169,10,,,,,
0.24768845736980438,170,10,,,,,
0.28552189469337463,171,10,,,,,
0.33409780263900757,172,10,,,,,
0.24183756113052368,173,10,,,,,
0.31047865748405457,174,10,,,,,
0.23625510931015015,175,10,,,,,
,20,,0.13896557688713074,,,,
,21,,0.18592722713947296,,,,
,175,10,,0.16244640946388245,,,
,175,10,,,0.6875000596046448,0.9125000238418579,0.26278626918792725
0.24558807909488678,176,11,,,,,
0.21751902997493744,177,11,,,,,
0.23223090171813965,178,11,,,,,
0.2805976867675781,179,11,,,,,
0.2740400433540344,180,11,,,,,
0.22872258722782135,181,11,,,,,
0.2564502954483032,182,11,,,,,
0.21246157586574554,183,11,,,,,
0.1811145544052124,184,11,,,,,
0.28644856810569763,185,11,,,,,
0.2758769094944,186,11,,,,,
0.3498835861682892,187,11,,,,,
0.24922257661819458,188,11,,,,,
0.1547357738018036,189,11,,,,,
0.29627445340156555,190,11,,,,,
0.18435946106910706,191,11,,,,,
,22,,0.13472133874893188,,,,
,23,,0.17807325720787048,,,,
,191,11,,0.15639729797840118,,,
,191,11,,,0.6375000476837158,0.9125000238418579,0.2453453689813614
0.2511309087276459,192,12,,,,,
0.1716073602437973,193,12,,,,,
0.25246626138687134,194,12,,,,,
0.27288612723350525,195,12,,,,,
0.18956170976161957,196,12,,,,,
0.20719121396541595,197,12,,,,,
0.2514769732952118,198,12,,,,,
0.21777890622615814,199,12,,,,,
0.20345789194107056,200,12,,,,,
0.1791771948337555,201,12,,,,,
0.1692575365304947,202,12,,,,,
0.30081427097320557,203,12,,,,,
0.26302793622016907,204,12,,,,,
0.21083638072013855,205,12,,,,,
0.22861601412296295,206,12,,,,,
0.21425703167915344,207,12,,,,,
,24,,0.12020023912191391,,,,
,25,,0.16499945521354675,,,,
,207,12,,0.14259985089302063,,,
,207,12,,,0.675000011920929,0.925000011920929,0.22397147119045258
0.24524541199207306,208,13,,,,,
0.20088183879852295,209,13,,,,,
0.24080632627010345,210,13,,,,,
0.1979951411485672,211,13,,,,,
0.2631208896636963,212,13,,,,,
0.2242007553577423,213,13,,,,,
0.12845315039157867,214,13,,,,,
0.1862143576145172,215,13,,,,,
0.19858546555042267,216,13,,,,,
0.2380249798297882,217,13,,,,,
0.17782314121723175,218,13,,,,,
0.22603145241737366,219,13,,,,,
0.18024075031280518,220,13,,,,,
0.24196980893611908,221,13,,,,,
0.17111055552959442,222,13,,,,,
0.14615701138973236,223,13,,,,,
,26,,0.1167905405163765,,,,
,27,,0.15416324138641357,,,,
,223,13,,0.13547688722610474,,,
,223,13,,,0.6875,0.9125000238418579,0.2041788250207901
0.19762776792049408,224,14,,,,,
0.11265120655298233,225,14,,,,,
0.158327117562294,226,14,,,,,
0.157271146774292,227,14,,,,,
0.1969986855983734,228,14,,,,,
0.21032904088497162,229,14,,,,,
0.17335012555122375,230,14,,,,,
0.2203415334224701,231,14,,,,,
0.21253105998039246,232,14,,,,,
0.1967753767967224,233,14,,,,,
0.1974993795156479,234,14,,,,,
0.17280490696430206,235,14,,,,,
0.16850866377353668,236,14,,,,,
0.2199106365442276,237,14,,,,,
0.16599087417125702,238,14,,,,,
0.24248678982257843,239,14,,,,,
,28,,0.11178748309612274,,,,
,29,,0.14821970462799072,,,,
,239,14,,0.13000360131263733,,,
,239,14,,,0.637499988079071,0.8250000476837158,0.18771277368068695
0.17568673193454742,240,15,,,,,
0.1690317988395691,241,15,,,,,
0.17703264951705933,242,15,,,,,
0.14383327960968018,243,15,,,,,
0.19965611398220062,244,15,,,,,
0.17595000565052032,245,15,,,,,
0.16909196972846985,246,15,,,,,
0.16331744194030762,247,15,,,,,
0.19738264381885529,248,15,,,,,
0.14517918229103088,249,15,,,,,
0.1360057145357132,250,15,,,,,
0.18585479259490967,251,15,,,,,
0.188074991106987,252,15,,,,,
0.14405086636543274,253,15,,,,,
0.21357454359531403,254,15,,,,,
0.250651091337204,255,15,,,,,
,30,,0.1077781617641449,,,,
,31,,0.1424694061279297,,,,
,255,15,,0.1251237839460373,,,
,255,15,,,0.7124999761581421,0.9000000357627869,0.17714835703372955
0.12671831250190735,256,16,,,,,
0.1746305674314499,257,16,,,,,
0.15907159447669983,258,16,,,,,
0.1788364052772522,259,16,,,,,
0.16849194467067719,260,16,,,,,
0.19357755780220032,261,16,,,,,
0.20175126194953918,262,16,,,,,
0.18587563931941986,263,16,,,,,
0.1947072297334671,264,16,,,,,
0.1572158932685852,265,16,,,,,
0.10286996513605118,266,16,,,,,
0.2161264717578888,267,16,,,,,
0.14463481307029724,268,16,,,,,
0.13235314190387726,269,16,,,,,
0.2210339605808258,270,16,,,,,
0.1729910671710968,271,16,,,,,
,32,,0.10525485128164291,,,,
,33,,0.13799773156642914,,,,
,271,16,,0.12162628769874573,,,
,271,16,,,0.7124999761581421,0.9000000357627869,0.17068037390708923
0.20283712446689606,272,17,,,,,
0.14346659183502197,273,17,,,,,
0.1794194132089615,274,17,,,,,
0.187932550907135,275,17,,,,,
0.1877603679895401,276,17,,,,,
0.13524246215820312,277,17,,,,,
0.18178033828735352,278,17,,,,,
0.14351987838745117,279,17,,,,,
0.14827343821525574,280,17,,,,,
0.13646537065505981,281,17,,,,,
0.13563945889472961,282,17,,,,,
0.1661103069782257,283,17,,,,,
0.13048334419727325,284,17,,,,,
0.21901078522205353,285,17,,,,,
0.19103309512138367,286,17,,,,,
0.136221244931221,287,17,,,,,
,34,,0.10578600317239761,,,,
,35,,0.13992895185947418,,,,
,287,17,,0.1228574737906456,,,
,287,17,,,0.6500000357627869,0.8500000238418579,0.16407473385334015
0.16436047852039337,288,18,,,,,
0.1131553202867508,289,18,,,,,
0.11380091309547424,290,18,,,,,
0.20065408945083618,291,18,,,,,
0.1454431116580963,292,18,,,,,
0.17816436290740967,293,18,,,,,
0.1529303938150406,294,18,,,,,
0.1975754201412201,295,18,,,,,
0.1320827752351761,296,18,,,,,
0.14679960906505585,297,18,,,,,
0.21106548607349396,298,18,,,,,
0.1647014021873474,299,18,,,,,
0.13074707984924316,300,18,,,,,
0.16789023578166962,301,18,,,,,
0.13917894661426544,302,18,,,,,
0.14773567020893097,303,18,,,,,
,36,,0.09438606351613998,,,,
,37,,0.1265486627817154,,,,
,303,18,,0.11046735942363739,,,
,303,18,,,0.737500011920929,0.9000000357627869,0.1566428244113922
0.1865275502204895,304,19,,,,,
0.13349367678165436,305,19,,,,,
0.14370034635066986,306,19,,,,,
0.18708913028240204,307,19,,,,,
0.09335784614086151,308,19,,,,,
0.17698225378990173,309,19,,,,,
0.15266290307044983,310,19,,,,,
0.1798294633626938,311,19,,,,,
0.11756599694490433,312,19,,,,,
0.13267748057842255,313,19,,,,,
0.1553007811307907,314,19,,,,,
0.1422548145055771,315,19,,,,,
0.13229359686374664,316,19,,,,,
0.1348777562379837,317,19,,,,,
0.17472590506076813,318,19,,,,,
0.13351288437843323,319,19,,,,,
,38,,0.0936703011393547,,,,
,39,,0.12216855585575104,,,,
,319,19,,0.10791943222284317,,,
,319,19,,,0.7250000238418579,0.8375000357627869,0.148553267121315
0.18357381224632263,320,20,,,,,
0.15109547972679138,321,20,,,,,
0.15954716503620148,322,20,,,,,
0.13884976506233215,323,20,,,,,
0.12938973307609558,324,20,,,,,
0.09390496462583542,325,20,,,,,
0.1294771283864975,326,20,,,,,
0.15725721418857574,327,20,,,,,
0.13511903584003448,328,20,,,,,
0.08879821747541428,329,20,,,,,
0.1688305288553238,330,20,,,,,
0.16146662831306458,331,20,,,,,
0.12887653708457947,332,20,,,,,
0.15700271725654602,333,20,,,,,
0.089207723736763,334,20,,,,,
0.15438179671764374,335,20,,,,,
,40,,0.09496104717254639,,,,
,41,,0.12327393889427185,,,,
,335,20,,0.10911749303340912,,,
,335,20,,,0.6625000238418579,0.7875000238418579,0.13917364180088043
0.1379747837781906,336,21,,,,,
0.1840139776468277,337,21,,,,,
0.10303457081317902,338,21,,,,,
0.13540543615818024,339,21,,,,,
0.12072281539440155,340,21,,,,,
0.15687920153141022,341,21,,,,,
0.1224261075258255,342,21,,,,,
0.1532021462917328,343,21,,,,,
0.10132268816232681,344,21,,,,,
0.15578947961330414,345,21,,,,,
0.13033317029476166,346,21,,,,,
0.13379904627799988,347,21,,,,,
0.1486521065235138,348,21,,,,,
0.1622733324766159,349,21,,,,,
0.10768356174230576,350,21,,,,,
0.08483369648456573,351,21,,,,,
,42,,0.09128224849700928,,,,
,43,,0.11310159415006638,,,,
,351,21,,0.10219191759824753,,,
,351,21,,,0.675000011920929,0.762499988079071,0.1336466372013092
0.09074687212705612,352,22,,,,,
0.1221669390797615,353,22,,,,,
0.12830984592437744,354,22,,,,,
0.06962396949529648,355,22,,,,,
0.16103646159172058,356,22,,,,,
0.12746749818325043,357,22,,,,,
0.151884987950325,358,22,,,,,
0.1325160264968872,359,22,,,,,
0.09855508804321289,360,22,,,,,
0.10975976288318634,361,22,,,,,
0.15328608453273773,362,22,,,,,
0.13215436041355133,363,22,,,,,
0.1635826826095581,364,22,,,,,
0.12896938621997833,365,22,,,,,
0.14140485227108002,366,22,,,,,
0.1489870846271515,367,22,,,,,
,44,,0.0870826467871666,,,,
,45,,0.10539600253105164,,,,
,367,22,,0.09623932093381882,,,
,367,22,,,0.699999988079071,0.8375000357627869,0.12877823412418365
0.15093620121479034,368,23,,,,,
0.09348291158676147,369,23,,,,,
0.11972574144601822,370,23,,,,,
0.1173957958817482,371,23,,,,,
0.10828865319490433,372,23,,,,,
0.1117992177605629,373,23,,,,,
0.1443735659122467,374,23,,,,,
0.18414847552776337,375,23,,,,,
0.14285865426063538,376,23,,,,,
0.1362905651330948,377,23,,,,,
0.08924361318349838,378,23,,,,,
0.08280152082443237,379,23,,,,,
0.11022190749645233,380,23,,,,,
0.10232537239789963,381,23,,,,,
0.12431276589632034,382,23,,,,,
0.08730348944664001,383,23,,,,,
,46,,0.09613191336393356,,,,
,47,,0.11192448437213898,,,,
,383,23,,0.10402819514274597,,,
,383,23,,,0.6500000357627869,0.7875000238418579,0.11909427493810654
0.10621870309114456,384,24,,,,,
0.08926775306463242,385,24,,,,,
0.12025736272335052,386,24,,,,,
0.09059490263462067,387,24,,,,,
0.13974817097187042,388,24,,,,,
0.14900581538677216,389,24,,,,,
0.09739487618207932,390,24,,,,,
0.15035007894039154,391,24,,,,,
0.13106583058834076,392,24,,,,,
0.11142934858798981,393,24,,,,,
0.06382953375577927,394,24,,,,,
0.11453098058700562,395,24,,,,,
0.1078423485159874,396,24,,,,,
0.08695565164089203,397,24,,,,,
0.10735881328582764,398,24,,,,,
0.08233543485403061,399,24,,,,,
,48,,0.09474163502454758,,,,
,49,,0.10588853061199188,,,,
,399,24,,0.10031509399414062,,,
,399,24,,,0.637499988079071,0.7750000357627869,0.10926159471273422
0.14238442480564117,400,25,,,,,
0.10582572221755981,401,25,,,,,
0.10439429432153702,402,25,,,,,
0.11727970093488693,403,25,,,,,
0.1686641126871109,404,25,,,,,
0.07564783841371536,405,25,,,,,
0.10428334027528763,406,25,,,,,
0.07314451783895493,407,25,,,,,
0.11874856799840927,408,25,,,,,
0.13328538835048676,409,25,,,,,
0.10154595226049423,410,25,,,,,
0.10708501935005188,411,25,,,,,
0.09420844912528992,412,25,,,,,
0.11463648825883865,413,25,,,,,
0.14652247726917267,414,25,,,,,
0.09295684844255447,415,25,,,,,
,50,,0.09658116102218628,,,,
,51,,0.10990630090236664,,,,
,415,25,,0.10324373096227646,,,
,415,25,,,0.6875,0.7875000238418579,0.11253833025693893
0.11638738214969635,416,26,,,,,
0.11796527355909348,417,26,,,,,
0.1225685104727745,418,26,,,,,
0.14392642676830292,419,26,,,,,
0.13137397170066833,420,26,,,,,
0.10593999177217484,421,26,,,,,
0.0945206731557846,422,26,,,,,
0.1255480945110321,423,26,,,,,
0.11421576887369156,424,26,,,,,
0.1154761016368866,425,26,,,,,
0.1284959614276886,426,26,,,,,
0.08095213770866394,427,26,,,,,
0.06795966625213623,428,26,,,,,
0.11113312095403671,429,26,,,,,
0.11749927699565887,430,26,,,,,
0.10482026636600494,431,26,,,,,
,52,,0.08179192245006561,,,,
,53,,0.08835737407207489,,,,
,431,26,,0.08507464081048965,,,
,431,26,,,0.7749999761581421,0.875,0.11242391914129257
0.13720963895320892,432,27,,,,,
0.07416156679391861,433,27,,,,,
0.10603771358728409,434,27,,,,,
0.10032843053340912,435,27,,,,,
0.12017693370580673,436,27,,,,,
0.06506925076246262,437,27,,,,,
0.09375977516174316,438,27,,,,,
0.06971924006938934,439,27,,,,,
0.1377551555633545,440,27,,,,,
0.1043393611907959,441,27,,,,,
0.08969642966985703,442,27,,,,,
0.09549465775489807,443,27,,,,,
0.11286667734384537,444,27,,,,,
0.10156258195638657,445,27,,,,,
0.11060105264186859,446,27,,,,,
0.06334381550550461,447,27,,,,,
,54,,0.08296297490596771,,,,
,55,,0.08927946537733078,,,,
,447,27,,0.08612122386693954,,,
,447,27,,,0.7124999761581421,0.824999988079071,0.09888264536857605
0.06485231220722198,448,28,,,,,
0.11405504494905472,449,28,,,,,
0.0896914154291153,450,28,,,,,
0.0760391429066658,451,28,,,,,
0.1263027936220169,452,28,,,,,
0.133602112531662,453,28,,,,,
0.12340091913938522,454,28,,,,,
0.08731918036937714,455,28,,,,,
0.1297193020582199,456,28,,,,,
0.1275818943977356,457,28,,,,,
0.13539686799049377,458,28,,,,,
0.10160922259092331,459,28,,,,,
0.11923522502183914,460,28,,,,,
0.05555730685591698,461,28,,,,,
0.07586740702390671,462,28,,,,,
0.10049892961978912,463,28,,,,,
,56,,0.08502273261547089,,,,
,57,,0.08781828731298447,,,,
,463,28,,0.08642051368951797,,,
,463,28,,,0.7124999761581421,0.875,0.10379555821418762
0.12935028970241547,464,29,,,,,
0.10983376204967499,465,29,,,,,
0.09961573779582977,466,29,,,,,
0.07500501722097397,467,29,,,,,
0.09061966091394424,468,29,,,,,
0.08281906694173813,469,29,,,,,
0.11178790777921677,470,29,,,,,
0.08085140585899353,471,29,,,,,
0.09783113747835159,472,29,,,,,
0.10573770850896835,473,29,,,,,
0.07037890702486038,474,29,,,,,
0.13443821668624878,475,29,,,,,
0.06697537004947662,476,29,,,,,
0.10793880373239517,477,29,,,,,
0.12282048165798187,478,29,,,,,
0.09066735208034515,479,29,,,,,
,58,,0.08210958540439606,,,,
,59,,0.08383877575397491,,,,
,479,29,,0.08297418057918549,,,
,479,29,,,0.7250000238418579,0.887499988079071,0.09854193031787872
0.09446524828672409,480,30,,,,,
0.10071664303541183,481,30,,,,,
0.09684421122074127,482,30,,,,,
0.08561576902866364,483,30,,,,,
0.06423892080783844,484,30,,,,,
0.08865903317928314,485,30,,,,,
0.08928873389959335,486,30,,,,,
0.08679386228322983,487,30,,,,,
0.09481972455978394,488,30,,,,,
0.12717479467391968,489,30,,,,,
0.06689167767763138,490,30,,,,,
0.11160238087177277,491,30,,,,,
0.07766377925872803,492,30,,,,,
0.08854784071445465,493,30,,,,,
0.09446809440851212,494,30,,,,,
0.15559707581996918,495,30,,,,,
,60,,0.08075052499771118,,,,
,61,,0.07699844241142273,,,,
,495,30,,0.07887449115514755,,,
,495,30,,,0.762499988079071,0.8999999761581421,0.09521173685789108
0.09737710654735565,496,31,,,,,
0.0791628286242485,497,31,,,,,
0.08756686002016068,498,31,,,,,
0.10334595292806625,499,31,,,,,
0.09378895908594131,500,31,,,,,
0.10856805741786957,501,31,,,,,
0.12080445885658264,502,31,,,,,
0.09074016660451889,503,31,,,,,
0.11808716505765915,504,31,,,,,
0.07900989055633545,505,31,,,,,
0.06157621368765831,506,31,,,,,
0.051976971328258514,507,31,,,,,
0.11956660449504852,508,31,,,,,
0.06098012253642082,509,31,,,,,
0.07386800646781921,510,31,,,,,
0.05649656802415848,511,31,,,,,
,62,,0.07564067095518112,,,,
,63,,0.07472702115774155,,,,
,511,31,,0.07518383860588074,,,
,511,31,,,0.762499988079071,0.9124999642372131,0.08768224716186523
0.0902167409658432,512,32,,,,,
0.07006315886974335,513,32,,,,,
0.07090138643980026,514,32,,,,,
0.11091098934412003,515,32,,,,,
0.0720740482211113,516,32,,,,,
0.11356822401285172,517,32,,,,,
0.061870474368333817,518,32,,,,,
0.1135028600692749,519,32,,,,,
0.060593586415052414,520,32,,,,,
0.10154679417610168,521,32,,,,,
0.08369102329015732,522,32,,,,,
0.06988357752561569,523,32,,,,,
0.09482083469629288,524,32,,,,,
0.10587164014577866,525,32,,,,,
0.11374864727258682,526,32,,,,,
0.05175705999135971,527,32,,,,,
,64,,0.07790552824735641,,,,
,65,,0.0703386589884758,,,,
,527,32,,0.07412209361791611,,,
,527,32,,,0.762499988079071,0.875,0.08656381070613861
0.050078585743904114,528,33,,,,,
0.04889078438282013,529,33,,,,,
0.09223581850528717,530,33,,,,,
0.09673100709915161,531,33,,,,,
0.09706120938062668,532,33,,,,,
0.07487957179546356,533,33,,,,,
0.05391726270318031,534,33,,,,,
0.07401034981012344,535,33,,,,,
0.13139218091964722,536,33,,,,,
0.10325978696346283,537,33,,,,,
0.09087225794792175,538,33,,,,,
0.04995918273925781,539,33,,,,,
0.08927617222070694,540,33,,,,,
0.08245489746332169,541,33,,,,,
0.05915376916527748,542,33,,,,,
0.09662684053182602,543,33,,,,,
,66,,0.07682517915964127,,,,
,67,,0.0721316710114479,,,,
,543,33,,0.07447842508554459,,,
,543,33,,,0.762499988079071,0.9375,0.08067498356103897
0.081024169921875,544,34,,,,,
0.059000689536333084,545,34,,,,,
0.08054634183645248,546,34,,,,,
0.09459865838289261,547,34,,,,,
0.09223778545856476,548,34,,,,,
0.07985282689332962,549,34,,,,,
0.06811030954122543,550,34,,,,,
0.07465972006320953,551,34,,,,,
0.05624587461352348,552,34,,,,,
0.09794092178344727,553,34,,,,,
0.07191745936870575,554,34,,,,,
0.06457331031560898,555,34,,,,,
0.06719182431697845,556,34,,,,,
0.0857054814696312,557,34,,,,,
0.10425576567649841,558,34,,,,,
0.08555608242750168,559,34,,,,,
,68,,0.0721251592040062,,,,
,69,,0.060366593301296234,,,,
,559,34,,0.06624587625265121,,,
,559,34,,,0.800000011920929,0.9375,0.07896357774734497
0.06871749460697174,560,35,,,,,
0.07196056097745895,561,35,,,,,
0.08281470090150833,562,35,,,,,
0.0846313089132309,563,35,,,,,
0.08769644051790237,564,35,,,,,
0.04800765961408615,565,35,,,,,
0.10299475491046906,566,35,,,,,
0.0753457322716713,567,35,,,,,
0.06146595627069473,568,35,,,,,
0.086041159927845,569,35,,,,,
0.08555318415164948,570,35,,,,,
0.06960830837488174,571,35,,,,,
0.1005258783698082,572,35,,,,,
0.08313080668449402,573,35,,,,,
0.09053485840559006,574,35,,,,,
0.09591447561979294,575,35,,,,,
,70,,0.06368935108184814,,,,
,71,,0.059369783848524094,,,,
,575,35,,0.06152956932783127,,,
,575,35,,,0.8250000476837158,0.987500011920929,0.08093395084142685
0.06289086490869522,576,36,,,,,
0.10072155296802521,577,36,,,,,
0.061404142528772354,578,36,,,,,
0.0902424082159996,579,36,,,,,
0.10118422657251358,580,36,,,,,
0.07920390367507935,581,36,,,,,
0.07502197474241257,582,36,,,,,
0.08553360402584076,583,36,,,,,
0.0393805168569088,584,36,,,,,
0.0589025653898716,585,36,,,,,
0.05789530649781227,586,36,,,,,
0.07993507385253906,587,36,,,,,
0.0733860582113266,588,36,,,,,
0.04412712901830673,589,36,,,,,
0.07249602675437927,590,36,,,,,
0.0932343453168869,591,36,,,,,
,72,,0.06508662551641464,,,,
,73,,0.05422321707010269,,,,
,591,36,,0.059654925018548965,,,
,591,36,,,0.8250000476837158,0.9749999642372131,0.07347248494625092
0.05897540599107742,592,37,,,,,
0.07223524898290634,593,37,,,,,
0.08418624103069305,594,37,,,,,
0.09562091529369354,595,37,,,,,
0.10225516557693481,596,37,,,,,
0.05979638546705246,597,37,,,,,
0.04454956203699112,598,37,,,,,
0.12438058853149414,599,37,,,,,
