csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
12.405717849731445,0,0,,,,,
0.9061192274093628,0,1,,,,,
0.17377938330173492,0,2,,,,,
0.19689494371414185,0,3,,,,,
0.16227799654006958,0,4,,,,,
0.16476228833198547,0,5,,,,,
0.10498375445604324,0,6,,,,,
0.1517515331506729,0,7,,,,,
0.11688048392534256,0,8,,,,,
0.09341190755367279,0,9,,,,,
0.1532110571861267,0,10,,,,,
0.14843130111694336,0,11,,,,,
0.11784124374389648,0,12,,,,,
0.11445930600166321,0,13,,,,,
0.10132722556591034,0,14,,,,,
0.10408557951450348,0,15,,,,,
0.11811305582523346,0,16,,,,,
0.09320107102394104,0,17,,,,,
0.09869065135717392,0,18,,,,,
0.07698322832584381,0,19,,,,,
0.12986129522323608,0,20,,,,,
0.0723351240158081,0,21,,,,,
0.09614836424589157,0,22,,,,,
0.0884966254234314,0,23,,,,,
0.10257609933614731,0,24,,,,,
0.08483812212944031,0,25,,,,,
0.10578000545501709,0,26,,,,,
0.07904860377311707,0,27,,,,,
0.12074108421802521,0,28,,,,,
0.11892902851104736,0,29,,,,,
0.06721599400043488,0,30,,,,,
0.07059089839458466,0,31,,,,,
0.08698378503322601,0,32,,,,,
0.09550417959690094,0,33,,,,,
0.07993419468402863,0,34,,,,,
0.08816515654325485,0,35,,,,,
0.08524295687675476,0,36,,,,,
0.11583641171455383,0,37,,,,,
0.07699098438024521,0,38,,,,,
0.09323778748512268,0,39,,,,,
0.08787108957767487,0,40,,,,,
0.06330598145723343,0,41,,,,,
0.10721244663000107,0,42,,,,,
0.0776090994477272,0,43,,,,,
0.08710718154907227,0,44,,,,,
0.06822256743907928,0,45,,,,,
0.07069140672683716,0,46,,,,,
0.11173967272043228,0,47,,,,,
0.06086914241313934,0,48,,,,,
0.08034101128578186,0,49,,,,,
0.09416806697845459,0,50,,,,,
0.0517333522439003,0,51,,,,,
0.08201280981302261,0,52,,,,,
0.04905322194099426,0,53,,,,,
0.08299674838781357,0,54,,,,,
0.050866685807704926,0,55,,,,,
0.0635901466012001,0,56,,,,,
0.061716169118881226,0,57,,,,,
0.10056325793266296,0,58,,,,,
0.053686320781707764,0,59,,,,,
0.11012306809425354,0,60,,,,,
0.039964187890291214,0,61,,,,,
0.07778449356555939,0,62,,,,,
0.061856672167778015,0,63,,,,,
0.042352259159088135,0,64,,,,,
0.04772239923477173,0,65,,,,,
0.07614375650882721,0,66,,,,,
0.1020921990275383,0,67,,,,,
0.07502802461385727,0,68,,,,,
0.06017354875802994,0,69,,,,,
0.05155102163553238,0,70,,,,,
0.036120351403951645,0,71,,,,,
0.05899757519364357,0,72,,,,,
0.06622584164142609,0,73,,,,,
0.038188207894563675,0,74,,,,,
0.04652471840381622,0,75,,,,,
0.03310551866889,0,76,,,,,
0.05366972088813782,0,77,,,,,
0.05829668045043945,0,78,,,,,
0.0624881386756897,0,79,,,,,
0.059286508709192276,0,80,,,,,
0.030710043385624886,0,81,,,,,
0.05385848134756088,0,82,,,,,
0.04419015347957611,0,83,,,,,
0.03147490322589874,0,84,,,,,
0.04385190084576607,0,85,,,,,
0.03134160861372948,0,86,,,,,
0.05904238671064377,0,87,,,,,
0.07007194310426712,0,88,,,,,
0.07184295356273651,0,89,,,,,
0.04941052943468094,0,90,,,,,
0.0569131001830101,0,91,,,,,
0.07330505549907684,0,92,,,,,
0.048042912036180496,0,93,,,,,
0.03489803895354271,0,94,,,,,
0.037411704659461975,0,95,,,,,
0.06699914485216141,0,96,,,,,
0.0597524456679821,0,97,,,,,
0.044129014015197754,0,98,,,,,
0.0618620440363884,0,99,,,,,
0.04305783659219742,0,100,,,,,
0.06749074906110764,0,101,,,,,
0.050640709698200226,0,102,,,,,
0.03532161936163902,0,103,,,,,
0.06304012984037399,0,104,,,,,
0.038781777024269104,0,105,,,,,
0.04675737023353577,0,106,,,,,
0.045811727643013,0,107,,,,,
0.05375691503286362,0,108,,,,,
0.027419662103056908,0,109,,,,,
0.06550803035497665,0,110,,,,,
0.05641811341047287,0,111,,,,,
0.05442751199007034,0,112,,,,,
0.03374791145324707,0,113,,,,,
0.03355441614985466,0,114,,,,,
0.04335086792707443,0,115,,,,,
0.043950628489255905,0,116,,,,,
