csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,0,3.199467658996582,,,,,
0,1,3.2840914726257324,,,,,
0,2,2.9506914615631104,,,,,
0,3,2.5986342430114746,,,,,
0,4,2.765197515487671,,,,,
0,5,2.6179373264312744,,,,,
0,6,2.5372791290283203,,,,,
0,7,2.566239356994629,,,,,
0,8,2.3518686294555664,,,,,
0,9,2.3143367767333984,,,,,
0,10,2.2420294284820557,,,,,
0,11,2.111024856567383,,,,,
0,12,2.0681753158569336,,,,,
0,13,2.123793840408325,,,,,
0,14,2.048173427581787,,,,,
0,15,1.9681365489959717,,,,,
0,16,1.9842013120651245,,,,,
0,17,1.8536384105682373,,,,,
0,18,1.9544727802276611,,,,,
0,19,1.9003162384033203,,,,,
0,20,1.8199753761291504,,,,,
0,21,1.8072466850280762,,,,,
0,22,1.7562508583068848,,,,,
0,23,1.8257540464401245,,,,,
0,24,1.6171501874923706,,,,,
0,25,1.6358411312103271,,,,,
0,26,1.7162119150161743,,,,,
0,27,1.5932589769363403,,,,,
0,28,1.567924976348877,,,,,
0,29,1.5695143938064575,,,,,
0,30,1.5881235599517822,,,,,
0,31,1.5256283283233643,,,,,
0,32,1.449627161026001,,,,,
0,33,1.4304566383361816,,,,,
0,34,1.4181950092315674,,,,,
0,35,1.4332942962646484,,,,,
0,36,1.432134985923767,,,,,
0,37,1.3384451866149902,,,,,
0,38,1.3814295530319214,,,,,
0,39,1.3022164106369019,,,,,
0,40,1.3477692604064941,,,,,
0,41,1.2945399284362793,,,,,
0,42,1.2778302431106567,,,,,
0,43,1.2573775053024292,,,,,
0,44,1.1978931427001953,,,,,
0,45,1.2096582651138306,,,,,
0,46,1.2234879732131958,,,,,
0,47,1.174302101135254,,,,,
0,48,1.1165333986282349,,,,,
0,49,1.1203364133834839,,,,,
0,50,1.062901258468628,,,,,
0,51,1.095913290977478,,,,,
0,52,0.9824687838554382,,,,,
0,53,0.9498385190963745,,,,,
0,54,1.04207444190979,,,,,
0,55,0.9855884909629822,,,,,
0,56,0.9687063694000244,,,,,
0,57,1.015517234802246,,,,,
0,58,0.8619838953018188,,,,,
0,59,0.9121304750442505,,,,,
0,60,1.0105035305023193,,,,,
0,61,0.8014927506446838,,,,,
0,62,0.8004611134529114,,,,,
0,63,0.8377641439437866,,,,,
0,64,0.8731765747070312,,,,,
0,65,0.7850431203842163,,,,,
0,66,0.7568650245666504,,,,,
0,67,0.7846953868865967,,,,,
0,68,0.804064929485321,,,,,
0,69,0.7933545112609863,,,,,
0,70,0.7496934533119202,,,,,
0,71,0.7554951310157776,,,,,
0,72,0.7219095230102539,,,,,
0,73,0.7353405952453613,,,,,
0,74,0.6814126968383789,,,,,
0,75,0.7708165049552917,,,,,
0,76,0.6916563510894775,,,,,
0,77,0.7400183081626892,,,,,
0,78,0.7266021370887756,,,,,
0,79,0.675601065158844,,,,,
0,80,0.7395604252815247,,,,,
0,81,0.6018102169036865,,,,,
0,82,0.7032549977302551,,,,,
0,83,0.6518886089324951,,,,,
0,84,0.6721775531768799,,,,,
0,85,0.614458441734314,,,,,
0,86,0.7189598083496094,,,,,
0,87,0.7540415525436401,,,,,
0,88,0.5766884684562683,,,,,
0,89,0.6581341028213501,,,,,
0,90,0.6125897765159607,,,,,
0,91,0.6465787887573242,,,,,
0,92,0.629487931728363,,,,,
0,93,0.6463860869407654,,,,,
0,94,0.5353342890739441,,,,,
0,95,0.5800843238830566,,,,,
0,96,0.5429432392120361,,,,,
0,97,0.5696671605110168,,,,,
0,98,0.5532618165016174,,,,,
0,99,0.5742098689079285,,,,,
0,100,0.5778730511665344,,,,,
0,101,0.6123386025428772,,,,,
0,102,0.5783575177192688,,,,,
0,103,0.6738296747207642,,,,,
0,104,0.6039840579032898,,,,,
0,105,0.5708860158920288,,,,,
0,106,0.6613819599151611,,,,,
0,107,0.563293993473053,,,,,
0,108,0.5934597849845886,,,,,
0,109,0.6562677025794983,,,,,
0,110,0.5305776596069336,,,,,
0,111,0.5751933455467224,,,,,
0,112,0.5893307328224182,,,,,
0,113,0.5677207112312317,,,,,
0,114,0.5291512608528137,,,,,
0,115,0.6039703488349915,,,,,
0,116,0.5217056274414062,,,,,
0,117,0.5590695142745972,,,,,
0,118,0.5958177447319031,,,,,
0,119,0.5423619151115417,,,,,
0,120,0.52204430103302,,,,,
0,121,0.5126723647117615,,,,,
0,122,0.5484004616737366,,,,,
0,123,0.5297831296920776,,,,,
0,124,0.5436534285545349,,,,,
0,125,0.5572764277458191,,,,,
0,126,0.5818949341773987,,,,,
0,127,0.4926479756832123,,,,,
0,128,0.5134133696556091,,,,,
0,129,0.5155061483383179,,,,,
0,130,0.46746763586997986,,,,,
0,131,0.4933445155620575,,,,,
0,132,0.5128173232078552,,,,,
0,133,0.5025139451026917,,,,,
0,134,0.5197594165802002,,,,,
0,135,0.48484674096107483,,,,,
