csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,0,3.2131001949310303,,,,,
0,1,2.6047074794769287,,,,,
0,2,2.9457712173461914,,,,,
0,3,2.840644121170044,,,,,
0,4,2.5719823837280273,,,,,
0,5,2.345270872116089,,,,,
0,6,2.0853493213653564,,,,,
0,7,2.3300063610076904,,,,,
0,8,2.3354010581970215,,,,,
0,9,2.1540353298187256,,,,,
0,10,1.9944525957107544,,,,,
0,11,1.7397161722183228,,,,,
0,12,2.1368064880371094,,,,,
0,13,1.8371094465255737,,,,,
0,14,1.6779793500900269,,,,,
0,15,1.9619567394256592,,,,,
0,16,1.5884870290756226,,,,,
0,17,1.5360894203186035,,,,,
0,18,1.5213128328323364,,,,,
0,19,1.260067105293274,,,,,
0,20,1.6585876941680908,,,,,
0,21,1.3948123455047607,,,,,
0,22,1.109694004058838,,,,,
0,23,1.4369055032730103,,,,,
0,24,1.129601001739502,,,,,
0,25,1.4312639236450195,,,,,
0,26,1.3260705471038818,,,,,
0,27,1.2288570404052734,,,,,
0,28,1.0746264457702637,,,,,
0,29,0.9804039001464844,,,,,
0,30,1.1325427293777466,,,,,
0,31,1.0262129306793213,,,,,
0,32,1.1824183464050293,,,,,
0,33,0.8850768804550171,,,,,
0,34,0.8759851455688477,,,,,
0,35,0.8108655214309692,,,,,
0,36,0.6714820861816406,,,,,
0,37,0.9956911206245422,,,,,
0,38,0.7595718502998352,,,,,
0,39,0.6720014214515686,,,,,
,0,,0.3174278736114502,,,,
,1,,0.2696675956249237,,,,
,2,,0.606387197971344,,,,
,3,,0.39287421107292175,,,,
,4,,0.27217939496040344,,,,
,5,,0.40305328369140625,,,,
,6,,0.39642584323883057,,,,
,7,,0.5416148900985718,,,,
,8,,0.28829485177993774,,,,
,9,,0.47923070192337036,,,,
,10,,0.25717100501060486,,,,
,11,,0.2610971927642822,,,,
,12,,0.4308302104473114,,,,
,13,,0.41542816162109375,,,,
,14,,0.4529034495353699,,,,
,15,,0.49779146909713745,,,,
,16,,0.3753531277179718,,,,
,17,,0.5124503374099731,,,,
,18,,0.2551800608634949,,,,
,19,,0.301407128572464,,,,
,20,,0.27414897084236145,,,,
,21,,0.4503590762615204,,,,
,22,,0.3531854748725891,,,,
,23,,0.5141856670379639,,,,
,24,,0.3492860198020935,,,,
,25,,0.3198700249195099,,,,
,26,,0.4859358072280884,,,,
,27,,0.5071935653686523,,,,
,28,,0.3851788341999054,,,,
,29,,0.2841012477874756,,,,
,30,,0.6025846004486084,,,,
,31,,0.45180103182792664,,,,
,32,,0.4093879461288452,,,,
,33,,0.5309615135192871,,,,
,34,,0.559836208820343,,,,
,35,,0.5187373757362366,,,,
,36,,0.5033624768257141,,,,
,37,,0.5138643980026245,,,,
,38,,0.4555340111255646,,,,
,39,,0.4646671414375305,,,,
0,39,,,0.4165237843990326,,,
0,39,,,,0.18125000596046448,1.6096875667572021,0.07500000298023224
1,40,0.6884744167327881,,,,,
1,41,0.7485790848731995,,,,,
1,42,0.5577711462974548,,,,,
1,43,0.8786917328834534,,,,,
1,44,0.557788610458374,,,,,
1,45,0.7501986622810364,,,,,
1,46,1.0488030910491943,,,,,
1,47,0.8615432977676392,,,,,
1,48,0.6611108779907227,,,,,
1,49,0.2594655454158783,,,,,
1,50,0.696280837059021,,,,,
1,51,0.5207998752593994,,,,,
1,52,0.41320571303367615,,,,,
1,53,0.7705409526824951,,,,,
1,54,0.4303954243659973,,,,,
1,55,0.3453589677810669,,,,,
1,56,0.40668827295303345,,,,,
1,57,0.5225367546081543,,,,,
1,58,0.22253336012363434,,,,,
1,59,0.4600282311439514,,,,,
1,60,0.24591995775699615,,,,,
1,61,0.17379918694496155,,,,,
1,62,0.20119063556194305,,,,,
1,63,0.5984816551208496,,,,,
1,64,0.3487454354763031,,,,,
1,65,0.30321022868156433,,,,,
1,66,0.3124607503414154,,,,,
1,67,0.17025230824947357,,,,,
1,68,0.24560998380184174,,,,,
1,69,0.1761992871761322,,,,,
1,70,0.27544787526130676,,,,,
1,71,0.3018377125263214,,,,,
1,72,0.3080519437789917,,,,,
1,73,0.12423272430896759,,,,,
1,74,0.34189364314079285,,,,,
1,75,0.12318737059831619,,,,,
1,76,0.061051271855831146,,,,,
1,77,0.2584691047668457,,,,,
1,78,0.4388199746608734,,,,,
1,79,0.2894541919231415,,,,,
,40,,0.06736662983894348,,,,
,41,,0.03495417535305023,,,,
,42,,0.258720725774765,,,,
,43,,0.10651887208223343,,,,
,44,,0.03251263499259949,,,,
,45,,0.17862699925899506,,,,
,46,,0.07185227423906326,,,,
,47,,0.2789665460586548,,,,
,48,,0.0423310324549675,,,,
,49,,0.2003723680973053,,,,
,50,,0.031942564994096756,,,,
,51,,0.03654856234788895,,,,
,52,,0.07180546224117279,,,,
,53,,0.13022877275943756,,,,
,54,,0.14182430505752563,,,,
,55,,0.11768429726362228,,,,
,56,,0.12549960613250732,,,,
,57,,0.21909332275390625,,,,
,58,,0.025666868314146996,,,,
,59,,0.019695831462740898,,,,
,60,,0.027919670566916466,,,,
,61,,0.10880520194768906,,,,
,62,,0.08237232267856598,,,,
,63,,0.13288207352161407,,,,
,64,,0.12453753501176834,,,,
,65,,0.042775362730026245,,,,
,66,,0.1900191754102707,,,,
,67,,0.12093494832515717,,,,
,68,,0.05993948131799698,,,,
,69,,0.03229307010769844,,,,
,70,,0.2667098343372345,,,,
,71,,0.11323916912078857,,,,
,72,,0.15037801861763,,,,
,73,,0.19367557764053345,,,,
,74,,0.22110925614833832,,,,
,75,,0.17262811958789825,,,,
,76,,0.1797860860824585,,,,
,77,,0.15600092709064484,,,,
,78,,0.1345011442899704,,,,
,79,,0.1604144424200058,,,,
1,79,,,0.12157832086086273,,,
1,79,,,,0.9781249761581421,0.4114683270454407,0.590624988079071
2,80,0.2375466376543045,,,,,
2,81,0.12254700064659119,,,,,
2,82,0.2431241124868393,,,,,
2,83,0.3783749043941498,,,,,
