csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
3.620821475982666,0,0,,,,,
4.068070888519287,1,0,,,,,
3.0214297771453857,2,0,,,,,
3.1750853061676025,3,0,,,,,
3.3341751098632812,4,0,,,,,
3.0858044624328613,5,0,,,,,
3.1608266830444336,6,0,,,,,
2.8757386207580566,7,0,,,,,
3.164858818054199,8,0,,,,,
3.0084781646728516,9,0,,,,,
2.5881845951080322,10,0,,,,,
2.6397716999053955,11,0,,,,,
2.5660717487335205,12,0,,,,,
2.7094664573669434,13,0,,,,,
2.5099353790283203,14,0,,,,,
2.4891302585601807,15,0,,,,,
2.0252761840820312,16,0,,,,,
2.576592206954956,17,0,,,,,
2.4409375190734863,18,0,,,,,
2.0843913555145264,19,0,,,,,
2.0685932636260986,20,0,,,,,
1.9986234903335571,21,0,,,,,
2.1546261310577393,22,0,,,,,
2.0267441272735596,23,0,,,,,
2.2378311157226562,24,0,,,,,
1.8590800762176514,25,0,,,,,
2.0188605785369873,26,0,,,,,
1.727593183517456,27,0,,,,,
1.9076647758483887,28,0,,,,,
1.7740848064422607,29,0,,,,,
2.037959337234497,30,0,,,,,
1.4866893291473389,31,0,,,,,
1.876455545425415,32,0,,,,,
1.7253888845443726,33,0,,,,,
1.650190830230713,34,0,,,,,
1.838217854499817,35,0,,,,,
1.8032294511795044,36,0,,,,,
1.7457900047302246,37,0,,,,,
1.3373357057571411,38,0,,,,,
1.4286988973617554,39,0,,,,,
1.6019831895828247,40,0,,,,,
1.6977003812789917,41,0,,,,,
1.465722680091858,42,0,,,,,
1.5345954895019531,43,0,,,,,
1.6107759475708008,44,0,,,,,
1.7193264961242676,45,0,,,,,
1.479228138923645,46,0,,,,,
1.4215537309646606,47,0,,,,,
1.5860077142715454,48,0,,,,,
1.4126492738723755,49,0,,,,,
1.3842558860778809,50,0,,,,,
1.4379782676696777,51,0,,,,,
1.3841025829315186,52,0,,,,,
1.463261604309082,53,0,,,,,
1.242728352546692,54,0,,,,,
1.2573795318603516,55,0,,,,,
1.4121501445770264,56,0,,,,,
1.3679945468902588,57,0,,,,,
1.2956163883209229,58,0,,,,,
1.4144309759140015,59,0,,,,,
1.3144307136535645,60,0,,,,,
1.257273554801941,61,0,,,,,
1.3723361492156982,62,0,,,,,
1.3377773761749268,63,0,,,,,
1.2485352754592896,64,0,,,,,
1.160186767578125,65,0,,,,,
1.037089228630066,66,0,,,,,
1.198825478553772,67,0,,,,,
1.3578065633773804,68,0,,,,,
1.2859028577804565,69,0,,,,,
1.168961763381958,70,0,,,,,
1.2024996280670166,71,0,,,,,
1.2397260665893555,72,0,,,,,
1.122637391090393,73,0,,,,,
1.1924914121627808,74,0,,,,,
1.0470823049545288,75,0,,,,,
1.2123398780822754,76,0,,,,,
1.1034232378005981,77,0,,,,,
1.210983395576477,78,0,,,,,
1.2781200408935547,79,0,,,,,
0.9771771430969238,80,0,,,,,
1.3196229934692383,81,0,,,,,
1.1519290208816528,82,0,,,,,
1.284090518951416,83,0,,,,,
1.0844639539718628,84,0,,,,,
1.2085239887237549,85,0,,,,,
1.058268427848816,86,0,,,,,
1.2808833122253418,87,0,,,,,
0.9699981212615967,88,0,,,,,
1.0089281797409058,89,0,,,,,
1.1142164468765259,90,0,,,,,
1.121866226196289,91,0,,,,,
1.0414663553237915,92,0,,,,,
1.178727149963379,93,0,,,,,
0.9961362481117249,94,0,,,,,
1.0716551542282104,95,0,,,,,
1.129232406616211,96,0,,,,,
0.9008559584617615,97,0,,,,,
0.9653322100639343,98,0,,,,,
0.8774928450584412,99,0,,,,,
1.0180281400680542,100,0,,,,,
1.170912265777588,101,0,,,,,
0.9760603308677673,102,0,,,,,
1.0147614479064941,103,0,,,,,
1.0073155164718628,104,0,,,,,
1.0530967712402344,105,0,,,,,
1.062279224395752,106,0,,,,,
0.95661461353302,107,0,,,,,
0.8936060070991516,108,0,,,,,
1.1988129615783691,109,0,,,,,
0.9937341809272766,110,0,,,,,
0.8553402423858643,111,0,,,,,
0.9797958731651306,112,0,,,,,
0.8695242404937744,113,0,,,,,
0.884437084197998,114,0,,,,,
1.1678993701934814,115,0,,,,,
0.9032862186431885,116,0,,,,,
1.0988808870315552,117,0,,,,,
0.7701550126075745,118,0,,,,,
0.9755105376243591,119,0,,,,,
0.9546299576759338,120,0,,,,,
0.966192901134491,121,0,,,,,
0.8310067653656006,122,0,,,,,
0.9413108825683594,123,0,,,,,
0.8779930472373962,124,0,,,,,
0.7780664563179016,125,0,,,,,
0.7848460674285889,126,0,,,,,
1.0102816820144653,127,0,,,,,
0.9478627443313599,128,0,,,,,
0.9767952561378479,129,0,,,,,
0.8751289248466492,130,0,,,,,
0.8512799739837646,131,0,,,,,
1.064109206199646,132,0,,,,,
0.7034256458282471,133,0,,,,,
0.8155478835105896,134,0,,,,,
0.8251280188560486,135,0,,,,,
0.9996780157089233,136,0,,,,,
1.1079015731811523,137,0,,,,,
