step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,2.988295793533325,0,,,,,
1,2.598891019821167,0,,,,,
2,2.6077661514282227,0,,,,,
3,2.398561477661133,0,,,,,
4,2.2459566593170166,0,,,,,
5,2.2447290420532227,0,,,,,
6,2.3501272201538086,0,,,,,
7,1.997612476348877,0,,,,,
8,2.176981210708618,0,,,,,
9,2.0733814239501953,0,,,,,
10,2.0209341049194336,0,,,,,
11,1.8502311706542969,0,,,,,
12,1.87244713306427,0,,,,,
13,1.9220640659332275,0,,,,,
14,1.8044686317443848,0,,,,,
15,1.7736057043075562,0,,,,,
16,1.7044122219085693,0,,,,,
17,1.7279564142227173,0,,,,,
18,1.67386794090271,0,,,,,
19,1.6956549882888794,0,,,,,
20,1.5679243803024292,0,,,,,
21,1.4759454727172852,0,,,,,
22,1.5540093183517456,0,,,,,
23,1.4360195398330688,0,,,,,
24,1.4770641326904297,0,,,,,
25,1.3892555236816406,0,,,,,
26,1.4173446893692017,0,,,,,
27,1.4348556995391846,0,,,,,
28,1.3555887937545776,0,,,,,
29,1.3549962043762207,0,,,,,
30,1.373711109161377,0,,,,,
31,1.3721545934677124,0,,,,,
32,1.2458683252334595,0,,,,,
33,1.233518362045288,0,,,,,
34,1.2268662452697754,0,,,,,
35,1.2382566928863525,0,,,,,
36,1.1638647317886353,0,,,,,
37,1.1577409505844116,0,,,,,
38,1.1712472438812256,0,,,,,
39,1.0580650568008423,0,,,,,
40,1.2111955881118774,0,,,,,
41,1.154662847518921,0,,,,,
42,1.0804927349090576,0,,,,,
43,1.0012812614440918,0,,,,,
44,1.0162681341171265,0,,,,,
45,1.0461937189102173,0,,,,,
46,1.0198999643325806,0,,,,,
47,0.9836100935935974,0,,,,,
48,1.0664886236190796,0,,,,,
49,0.8513633012771606,0,,,,,
50,0.9072085618972778,0,,,,,
51,1.050827980041504,0,,,,,
52,0.9879398345947266,0,,,,,
53,0.9480339288711548,0,,,,,
54,0.9698746800422668,0,,,,,
55,0.8437294363975525,0,,,,,
56,0.9365358948707581,0,,,,,
57,0.943721354007721,0,,,,,
58,0.7976897954940796,0,,,,,
59,0.9198295474052429,0,,,,,
60,0.8478968143463135,0,,,,,
61,0.78925621509552,0,,,,,
62,0.7480418086051941,0,,,,,
63,0.76057368516922,0,,,,,
64,0.9050630927085876,0,,,,,
65,0.7654373049736023,0,,,,,
66,0.7525472640991211,0,,,,,
67,0.7229763865470886,0,,,,,
68,0.8276618123054504,0,,,,,
69,0.6917150020599365,0,,,,,
70,0.6185694932937622,0,,,,,
71,0.752064049243927,0,,,,,
72,0.6406587362289429,0,,,,,
73,0.5949519872665405,0,,,,,
74,0.6256300210952759,0,,,,,
75,0.5785365700721741,0,,,,,
76,0.4849454164505005,0,,,,,
77,0.6463778614997864,0,,,,,
78,0.5570845007896423,0,,,,,
79,0.5400233864784241,0,,,,,
80,0.6237151622772217,0,,,,,
81,0.6068676114082336,0,,,,,
82,0.6021395921707153,0,,,,,
83,0.5352124571800232,0,,,,,
84,0.4762250781059265,0,,,,,
85,0.4774650037288666,0,,,,,
86,0.5757932662963867,0,,,,,
87,0.5444430708885193,0,,,,,
88,0.4754998981952667,0,,,,,
89,0.4928581714630127,0,,,,,
90,0.5003409385681152,0,,,,,
91,0.3580026924610138,0,,,,,
92,0.46708834171295166,0,,,,,
93,0.4171511232852936,0,,,,,
94,0.440774142742157,0,,,,,
95,0.4574490487575531,0,,,,,
96,0.455283522605896,0,,,,,
97,0.4723099172115326,0,,,,,
98,0.47082486748695374,0,,,,,
99,0.3748675584793091,0,,,,,
100,0.4258480966091156,0,,,,,
101,0.4962138533592224,0,,,,,
102,0.4804993271827698,0,,,,,
103,0.4573770761489868,0,,,,,
104,0.42180076241493225,0,,,,,
105,0.39575570821762085,0,,,,,
106,0.40026023983955383,0,,,,,
107,0.5145689845085144,0,,,,,
108,0.3797290325164795,0,,,,,
109,0.3841869831085205,0,,,,,
110,0.34966713190078735,0,,,,,
111,0.40234553813934326,0,,,,,
112,0.3616445064544678,0,,,,,
113,0.3604653477668762,0,,,,,
114,0.4241147041320801,0,,,,,
115,0.3332116901874542,0,,,,,
116,0.3166719675064087,0,,,,,
117,0.4199969470500946,0,,,,,
118,0.36134377121925354,0,,,,,
119,0.37704676389694214,0,,,,,
120,0.3627287745475769,0,,,,,
121,0.28893303871154785,0,,,,,
122,0.401458740234375,0,,,,,
123,0.3307468295097351,0,,,,,
124,0.36373019218444824,0,,,,,
125,0.3410595953464508,0,,,,,
126,0.3634938597679138,0,,,,,
127,0.3679918944835663,0,,,,,
128,0.3391306400299072,0,,,,,
129,0.37194812297821045,0,,,,,
130,0.3750060796737671,0,,,,,
131,0.37884047627449036,0,,,,,
132,0.2938152551651001,0,,,,,
133,0.3172518014907837,0,,,,,
134,0.3548084795475006,0,,,,,
135,0.31906524300575256,0,,,,,
136,0.32745635509490967,0,,,,,
137,0.32823628187179565,0,,,,,
138,0.23388317227363586,0,,,,,
139,0.24649794399738312,0,,,,,
140,0.29000529646873474,0,,,,,
141,0.2919946014881134,0,,,,,
142,0.33277514576911926,0,,,,,
143,0.25776660442352295,0,,,,,
144,0.29737263917922974,0,,,,,
145,0.3122888207435608,0,,,,,
146,0.3221127390861511,0,,,,,
147,0.31305617094039917,0,,,,,
148,0.24392229318618774,0,,,,,
149,0.2730591297149658,0,,,,,
150,0.28896117210388184,0,,,,,
151,0.2978224754333496,0,,,,,
152,0.25186723470687866,0,,,,,
153,0.31270062923431396,0,,,,,
154,0.27450209856033325,0,,,,,
155,0.24625873565673828,0,,,,,
156,0.24979518353939056,0,,,,,
157,0.2756059765815735,0,,,,,
158,0.2703634798526764,0,,,,,
159,0.2561590373516083,0,,,,,
160,0.29354897141456604,0,,,,,
161,0.2948630452156067,0,,,,,
162,0.318304181098938,0,,,,,
163,0.22657911479473114,0,,,,,
164,0.25864583253860474,0,,,,,
165,0.26823192834854126,0,,,,,
166,0.2194155752658844,0,,,,,
167,0.2993677258491516,0,,,,,
168,0.24309688806533813,0,,,,,
169,0.29116693139076233,0,,,,,
170,0.2144891917705536,0,,,,,
171,0.24621377885341644,0,,,,,
172,0.2708619236946106,0,,,,,
173,0.22489339113235474,0,,,,,
174,0.22296884655952454,0,,,,,
175,0.2437077760696411,0,,,,,
176,0.21597643196582794,0,,,,,
177,0.3032405972480774,0,,,,,
178,0.301379531621933,0,,,,,
179,0.267215371131897,0,,,,,
180,0.254416823387146,0,,,,,
181,0.277060866355896,0,,,,,
182,0.2655227482318878,0,,,,,
183,0.19182726740837097,0,,,,,
184,0.2151421308517456,0,,,,,
185,0.28532710671424866,0,,,,,
186,0.22012007236480713,0,,,,,
187,0.31847304105758667,0,,,,,
188,0.2181205451488495,0,,,,,
189,0.22611039876937866,0,,,,,
190,0.23782266676425934,0,,,,,
191,0.1581445038318634,0,,,,,
192,0.2504561245441437,0,,,,,
193,0.22344964742660522,0,,,,,
194,0.32562878727912903,0,,,,,
195,0.28418463468551636,0,,,,,
196,0.18644224107265472,0,,,,,
197,0.22692111134529114,0,,,,,
198,0.24273550510406494,0,,,,,
199,0.20403032004833221,0,,,,,
200,0.2061847597360611,0,,,,,
201,0.33495551347732544,0,,,,,
202,0.2590349614620209,0,,,,,
203,0.2593614459037781,0,,,,,
204,0.20567885041236877,0,,,,,
205,0.27960944175720215,0,,,,,
206,0.2175118625164032,0,,,,,
207,0.24197062849998474,0,,,,,
208,0.23763999342918396,0,,,,,
209,0.20637252926826477,0,,,,,
210,0.2245156466960907,0,,,,,
211,0.22267277538776398,0,,,,,
212,0.26275184750556946,0,,,,,
213,0.2377982884645462,0,,,,,
214,0.19375228881835938,0,,,,,
215,0.2385815531015396,0,,,,,
216,0.20551727712154388,0,,,,,
217,0.21292659640312195,0,,,,,
218,0.28268924355506897,0,,,,,
219,0.2081039398908615,0,,,,,
220,0.15184395015239716,0,,,,,
221,0.2097170501947403,0,,,,,
222,0.19493314623832703,0,,,,,
223,0.28489089012145996,0,,,,,
224,0.2454085350036621,0,,,,,
225,0.19761282205581665,0,,,,,
226,0.27839067578315735,0,,,,,
227,0.20221349596977234,0,,,,,
228,0.1769886314868927,0,,,,,
229,0.191013365983963,0,,,,,
230,0.20196421444416046,0,,,,,
231,0.1640867441892624,0,,,,,
232,0.17559772729873657,0,,,,,
233,0.1842779666185379,0,,,,,
234,0.2051563262939453,0,,,,,
235,0.18228305876255035,0,,,,,
236,0.27856770157814026,0,,,,,
237,0.18861627578735352,0,,,,,
238,0.22538501024246216,0,,,,,
239,0.2537829875946045,0,,,,,
240,0.14492200314998627,0,,,,,
241,0.18625982105731964,0,,,,,
242,0.21217159926891327,0,,,,,
243,0.2291986495256424,0,,,,,
244,0.17865031957626343,0,,,,,
245,0.18712884187698364,0,,,,,
246,0.17717553675174713,0,,,,,
247,0.16476593911647797,0,,,,,
248,0.20290397107601166,0,,,,,
249,0.24343445897102356,0,,,,,
250,0.21876639127731323,0,,,,,
251,0.21118348836898804,0,,,,,
252,0.15025536715984344,0,,,,,
253,0.16065621376037598,0,,,,,
254,0.220661923289299,0,,,,,
255,0.20861618220806122,0,,,,,
256,0.15832842886447906,0,,,,,
257,0.1528169810771942,0,,,,,
258,0.20327112078666687,0,,,,,
259,0.18056246638298035,0,,,,,
260,0.19010639190673828,0,,,,,
261,0.16387757658958435,0,,,,,
262,0.18300646543502808,0,,,,,
263,0.145314022898674,0,,,,,
264,0.23658205568790436,0,,,,,
265,0.13562612235546112,0,,,,,
266,0.16057762503623962,0,,,,,
267,0.2040734887123108,0,,,,,
268,0.16449932754039764,0,,,,,
269,0.21138732135295868,0,,,,,
270,0.224498450756073,0,,,,,
271,0.18543970584869385,0,,,,,
272,0.18473200500011444,0,,,,,
273,0.21900516748428345,0,,,,,
274,0.2717015743255615,0,,,,,
275,0.22515051066875458,0,,,,,
276,0.1474539339542389,0,,,,,
277,0.20243749022483826,0,,,,,
278,0.23804357647895813,0,,,,,
279,0.13922341167926788,0,,,,,
280,0.19694702327251434,0,,,,,
281,0.1498853862285614,0,,,,,
282,0.17196300625801086,0,,,,,
283,0.17429731786251068,0,,,,,
284,0.2552798390388489,0,,,,,
285,0.18391887843608856,0,,,,,
286,0.24182763695716858,0,,,,,
287,0.15321649610996246,0,,,,,
288,0.2277478575706482,0,,,,,
289,0.1758081018924713,0,,,,,
290,0.17682142555713654,0,,,,,
291,0.19078239798545837,0,,,,,
292,0.17532771825790405,0,,,,,
293,0.18849164247512817,0,,,,,
294,0.21685971319675446,0,,,,,
295,0.20993930101394653,0,,,,,
296,0.1530975103378296,0,,,,,
297,0.1695748120546341,0,,,,,
298,0.17657683789730072,0,,,,,
