csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,0,3.734388589859009,,,,,
0,1,3.899311065673828,,,,,
0,2,4.015128135681152,,,,,
0,3,3.9336133003234863,,,,,
0,4,4.121401309967041,,,,,
0,5,3.5353987216949463,,,,,
0,6,3.965012788772583,,,,,
0,7,3.9311466217041016,,,,,
0,8,4.071539878845215,,,,,
0,9,3.6627416610717773,,,,,
0,10,3.923398733139038,,,,,
0,11,3.9563052654266357,,,,,
0,12,3.714266061782837,,,,,
0,13,3.791853904724121,,,,,
0,14,3.956129550933838,,,,,
0,15,3.692951202392578,,,,,
0,16,4.073422908782959,,,,,
0,17,3.616940498352051,,,,,
0,18,3.883039951324463,,,,,
0,19,3.9801340103149414,,,,,
0,20,3.4300408363342285,,,,,
0,21,4.067564010620117,,,,,
0,22,3.7024741172790527,,,,,
0,23,3.8827078342437744,,,,,
0,24,3.9456100463867188,,,,,
0,25,4.197842597961426,,,,,
0,26,3.666660785675049,,,,,
0,27,3.8983049392700195,,,,,
0,28,3.6903767585754395,,,,,
0,29,4.010063648223877,,,,,
0,30,3.7849769592285156,,,,,
0,31,3.735383987426758,,,,,
0,32,3.6346006393432617,,,,,
0,33,3.9417035579681396,,,,,
0,34,3.9577267169952393,,,,,
0,35,3.6067800521850586,,,,,
0,36,3.781029224395752,,,,,
0,37,3.9490694999694824,,,,,
0,38,3.325955390930176,,,,,
0,39,3.6799259185791016,,,,,
,0,,3.0470170974731445,,,,
,1,,2.7539658546447754,,,,
,2,,2.746894359588623,,,,
,3,,3.1434478759765625,,,,
,4,,2.869640588760376,,,,
0,39,,,2.9121928215026855,,,
0,39,,,,0.012500000186264515,3.8336734771728516,0.0
1,40,3.628476142883301,,,,,
1,41,4.11537504196167,,,,,
1,42,3.669593095779419,,,,,
1,43,3.5737602710723877,,,,,
1,44,3.6501011848449707,,,,,
1,45,3.9630775451660156,,,,,
1,46,4.232269287109375,,,,,
1,47,3.745612621307373,,,,,
1,48,3.494183301925659,,,,,
1,49,3.9343903064727783,,,,,
1,50,3.350102424621582,,,,,
1,51,3.636702537536621,,,,,
1,52,3.9122161865234375,,,,,
1,53,3.7611727714538574,,,,,
1,54,3.8039941787719727,,,,,
1,55,3.6342625617980957,,,,,
1,56,3.9392199516296387,,,,,
1,57,3.300856590270996,,,,,
1,58,3.5241684913635254,,,,,
1,59,3.3412013053894043,,,,,
1,60,4.150015354156494,,,,,
1,61,3.919724464416504,,,,,
1,62,3.5367698669433594,,,,,
1,63,3.470616340637207,,,,,
1,64,3.4208197593688965,,,,,
1,65,3.458395004272461,,,,,
1,66,3.2987399101257324,,,,,
1,67,3.6982598304748535,,,,,
1,68,3.526273250579834,,,,,
1,69,3.702023506164551,,,,,
1,70,3.459941864013672,,,,,
1,71,3.6898844242095947,,,,,
1,72,3.3813562393188477,,,,,
1,73,3.564785957336426,,,,,
1,74,3.495616912841797,,,,,
1,75,3.541804313659668,,,,,
1,76,3.7785654067993164,,,,,
1,77,3.647080898284912,,,,,
1,78,3.3666493892669678,,,,,
1,79,3.7546210289001465,,,,,
,5,,2.8963005542755127,,,,
,6,,2.6197032928466797,,,,
,7,,2.6156787872314453,,,,
,8,,2.990170955657959,,,,
,9,,2.713974714279175,,,,
1,79,,,2.7671656608581543,,,
1,79,,,,0.02500000037252903,3.6518166065216064,0.0
2,80,3.6847968101501465,,,,,
2,81,3.717745780944824,,,,,
2,82,3.440916061401367,,,,,
2,83,3.4704537391662598,,,,,
2,84,3.5610241889953613,,,,,
2,85,3.5360186100006104,,,,,
2,86,3.6625168323516846,,,,,
2,87,3.284369468688965,,,,,
2,88,3.4333417415618896,,,,,
2,89,3.4057273864746094,,,,,
2,90,3.507416248321533,,,,,
2,91,3.449704170227051,,,,,
2,92,3.2054386138916016,,,,,
2,93,3.689265727996826,,,,,
2,94,3.3963325023651123,,,,,
2,95,3.067013740539551,,,,,
2,96,3.177117347717285,,,,,
2,97,3.378206729888916,,,,,
2,98,3.613532066345215,,,,,
2,99,3.6995882987976074,,,,,
2,100,3.1994900703430176,,,,,
2,101,3.268249034881592,,,,,
2,102,3.117807388305664,,,,,
2,103,3.736393928527832,,,,,
2,104,3.6361117362976074,,,,,
2,105,3.3765573501586914,,,,,
2,106,3.0179882049560547,,,,,
2,107,3.3688101768493652,,,,,
2,108,3.1939730644226074,,,,,
2,109,3.74495005607605,,,,,
2,110,2.824247360229492,,,,,
2,111,3.2238051891326904,,,,,
2,112,3.5391805171966553,,,,,
2,113,3.119314193725586,,,,,
2,114,3.644362449645996,,,,,
2,115,3.1264138221740723,,,,,
2,116,3.3997244834899902,,,,,
2,117,3.1594858169555664,,,,,
2,118,3.3784518241882324,,,,,
2,119,2.9320199489593506,,,,,
,10,,2.64528226852417,,,,
,11,,2.3929615020751953,,,,
,12,,2.3945279121398926,,,,
,13,,2.7359418869018555,,,,
,14,,2.454723358154297,,,,
2,119,,,2.5246872901916504,,,
2,119,,,,0.0,3.3846969604492188,0.0
3,120,3.2748661041259766,,,,,
3,121,3.2111268043518066,,,,,
3,122,2.8107786178588867,,,,,
3,123,3.027649402618408,,,,,
3,124,3.087883949279785,,,,,
3,125,3.196166753768921,,,,,
3,126,3.218815326690674,,,,,
3,127,3.3268046379089355,,,,,
3,128,3.1886749267578125,,,,,
3,129,3.304574728012085,,,,,
3,130,2.9324302673339844,,,,,
3,131,3.1723859310150146,,,,,
3,132,3.152708053588867,,,,,
3,133,3.104403018951416,,,,,
3,134,2.942249298095703,,,,,
3,135,2.8621459007263184,,,,,
3,136,3.0318150520324707,,,,,
3,137,3.272104024887085,,,,,
3,138,3.0811681747436523,,,,,
3,139,3.1912732124328613,,,,,
3,140,2.7684688568115234,,,,,
3,141,3.0752906799316406,,,,,
3,142,3.099065065383911,,,,,
3,143,3.0993340015411377,,,,,
3,144,2.7084903717041016,,,,,
3,145,2.8220582008361816,,,,,
3,146,3.00150203704834,,,,,
3,147,2.737858772277832,,,,,
3,148,2.8778276443481445,,,,,
3,149,2.662662982940674,,,,,
3,150,2.7746171951293945,,,,,
3,151,2.5292797088623047,,,,,
3,152,2.7292916774749756,,,,,
3,153,2.9456982612609863,,,,,
3,154,2.696197509765625,,,,,
3,155,2.7557382583618164,,,,,
3,156,2.7400712966918945,,,,,
3,157,2.9073967933654785,,,,,
3,158,2.739772319793701,,,,,
3,159,2.9746415615081787,,,,,
,15,,2.330291748046875,,,,
,16,,2.1062796115875244,,,,
,17,,2.1413769721984863,,,,
,18,,2.435849189758301,,,,
,19,,2.1691296100616455,,,,
3,159,,,2.2365853786468506,,,
3,159,,,,0.012500000186264515,2.975882053375244,0.0
4,160,2.5957870483398438,,,,,
4,161,2.963594675064087,,,,,
4,162,2.96140193939209,,,,,
4,163,2.9499714374542236,,,,,
4,164,2.935316324234009,,,,,
4,165,2.911085605621338,,,,,
4,166,3.0283374786376953,,,,,
4,167,2.6482930183410645,,,,,
4,168,2.808227062225342,,,,,
4,169,2.4548702239990234,,,,,
4,170,3.047515869140625,,,,,
4,171,2.8069348335266113,,,,,
4,172,3.1511287689208984,,,,,
4,173,2.8620848655700684,,,,,
4,174,2.429117441177368,,,,,
4,175,2.7516980171203613,,,,,
4,176,3.014493227005005,,,,,
4,177,2.776799440383911,,,,,
4,178,2.626087188720703,,,,,
4,179,2.5029892921447754,,,,,
4,180,2.7541213035583496,,,,,
4,181,2.880819320678711,,,,,
4,182,2.718341588973999,,,,,
4,183,2.800752639770508,,,,,
4,184,2.6960678100585938,,,,,
4,185,2.871734142303467,,,,,
