csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,0,2.9335875511169434,,,,,
0,1,2.8880324363708496,,,,,
0,2,2.482422351837158,,,,,
,0,,2.2475483417510986,,,,
,1,,2.867445468902588,,,,
,2,,2.253937005996704,,,,
0,2,,,2.4967849254608154,,,
0,2,,,,0.0,2.8155083656311035,0.0
1,3,2.753582239151001,,,,,
1,4,2.729275703430176,,,,,
1,5,2.3848586082458496,,,,,
,3,,1.9395287036895752,,,,
,4,,2.5549256801605225,,,,
,5,,2.0999248027801514,,,,
1,5,,,2.217766761779785,,,
1,5,,,,0.0,2.473590135574341,0.0
2,6,2.7011234760284424,,,,,
2,7,2.3048524856567383,,,,,
2,8,2.2213027477264404,,,,,
,6,,1.9431911706924438,,,,
,7,,2.323803424835205,,,,
,8,,1.9112284183502197,,,,
2,8,,,2.089043378829956,,,
2,8,,,,0.0,2.318408966064453,0.0
3,9,2.2947239875793457,,,,,
3,10,2.177525758743286,,,,,
3,11,2.5226242542266846,,,,,
,9,,1.7933580875396729,,,,
,10,,2.114551544189453,,,,
,11,,1.7126082181930542,,,,
3,11,,,1.9056854248046875,,,
3,11,,,,0.0,2.1874659061431885,0.0
4,12,2.013526439666748,,,,,
4,13,1.9050105810165405,,,,,
4,14,1.7930911779403687,,,,,
,12,,1.6342226266860962,,,,
,13,,1.968309760093689,,,,
,14,,1.5950770378112793,,,,
4,14,,,1.7600284814834595,,,
4,14,,,,0.0416666679084301,1.9540456533432007,0.0
5,15,1.9342975616455078,,,,,
5,16,2.0006601810455322,,,,,
5,17,1.580040693283081,,,,,
,15,,1.5001626014709473,,,,
,16,,1.807708740234375,,,,
,17,,1.4729470014572144,,,,
5,17,,,1.6177380084991455,,,
5,17,,,,0.0416666679084301,1.862927794456482,0.0
6,18,1.8570374250411987,,,,,
6,19,1.8955507278442383,,,,,
6,20,1.5092798471450806,,,,,
,18,,1.3248769044876099,,,,
,19,,1.607526421546936,,,,
,20,,1.317430853843689,,,,
6,20,,,1.4364475011825562,,,
6,20,,,,0.1666666716337204,1.7398955821990967,0.0
7,21,1.4816879034042358,,,,,
7,22,1.490777850151062,,,,,
7,23,1.6041964292526245,,,,,
,21,,1.0824695825576782,,,,
,22,,1.3489638566970825,,,,
,23,,1.1157433986663818,,,,
7,23,,,1.195721983909607,,,
7,23,,,,0.1666666716337204,1.5180447101593018,0.0
8,24,1.7329422235488892,,,,,
8,25,1.3705025911331177,,,,,
8,26,1.2849293947219849,,,,,
,24,,0.8714596629142761,,,,
,25,,1.159862756729126,,,,
,26,,0.9215847253799438,,,,
8,26,,,0.9968459010124207,,,
8,26,,,,0.1666666716337204,1.4205710887908936,0.0
9,27,1.1976603269577026,,,,,
