csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
3.873352527618408,0,0,,,,,
3.2780094146728516,0,1,,,,,
3.1872434616088867,0,2,,,,,
2.835254430770874,0,3,,,,,
2.8439550399780273,0,4,,,,,
2.749398708343506,0,5,,,,,
2.411358118057251,0,6,,,,,
2.4091930389404297,0,7,,,,,
2.2660863399505615,0,8,,,,,
2.1749961376190186,0,9,,,,,
2.1134557723999023,0,10,,,,,
2.111846923828125,0,11,,,,,
2.2024693489074707,0,12,,,,,
1.9199745655059814,0,13,,,,,
1.9725072383880615,0,14,,,,,
1.9917659759521484,0,15,,,,,
1.7875481843948364,0,16,,,,,
1.7628146409988403,0,17,,,,,
1.7674384117126465,0,18,,,,,
1.7211651802062988,0,19,,,,,
1.5922346115112305,0,20,,,,,
1.5631452798843384,0,21,,,,,
1.574202299118042,0,22,,,,,
1.4878088235855103,0,23,,,,,
1.487169861793518,0,24,,,,,
1.5076984167099,0,25,,,,,
1.4385313987731934,0,26,,,,,
,,0,1.2018685340881348,,,,
,,1,1.1513378620147705,,,,
,,2,1.131312608718872,,,,
,,3,0.9563988447189331,,,,
,0,26,,1.138716697692871,,,
,0,26,,,0.0,2.149282455444336,0.0052083334885537624
1.4467591047286987,1,27,,,,,
1.3734886646270752,1,28,,,,,
1.4255146980285645,1,29,,,,,
1.2186648845672607,1,30,,,,,
1.4339886903762817,1,31,,,,,
1.525890827178955,1,32,,,,,
1.3668776750564575,1,33,,,,,
1.2669230699539185,1,34,,,,,
1.202093243598938,1,35,,,,,
1.2584095001220703,1,36,,,,,
1.181192398071289,1,37,,,,,
1.1839618682861328,1,38,,,,,
1.1602661609649658,1,39,,,,,
1.271410346031189,1,40,,,,,
1.1892294883728027,1,41,,,,,
1.2095180749893188,1,42,,,,,
1.1605520248413086,1,43,,,,,
1.1762580871582031,1,44,,,,,
1.1717451810836792,1,45,,,,,
1.2068043947219849,1,46,,,,,
1.0994569063186646,1,47,,,,,
1.1572604179382324,1,48,,,,,
1.040114402770996,1,49,,,,,
1.0813289880752563,1,50,,,,,
1.1519666910171509,1,51,,,,,
1.0178486108779907,1,52,,,,,
1.0380842685699463,1,53,,,,,
,,4,0.9803664684295654,,,,
,,5,0.8911130428314209,,,,
,,6,0.9198001623153687,,,,
,,7,0.6607707142829895,,,,
,1,53,,0.9004647731781006,,,
,1,53,,,0.0,1.222800374031067,0.010416666977107525
1.2377465963363647,2,54,,,,,
1.1457151174545288,2,55,,,,,
0.9852654337882996,2,56,,,,,
0.9757105112075806,2,57,,,,,
0.9434064626693726,2,58,,,,,
1.1320230960845947,2,59,,,,,
0.9765541553497314,2,60,,,,,
0.9402442574501038,2,61,,,,,
0.9327589869499207,2,62,,,,,
0.9036474823951721,2,63,,,,,
0.9438775777816772,2,64,,,,,
0.8929622173309326,2,65,,,,,
0.9926680326461792,2,66,,,,,
1.033757209777832,2,67,,,,,
0.960646390914917,2,68,,,,,
0.8805855512619019,2,69,,,,,
0.8594305515289307,2,70,,,,,
0.8858607411384583,2,71,,,,,
0.8128697872161865,2,72,,,,,
0.9320977330207825,2,73,,,,,
0.9155547618865967,2,74,,,,,
0.967857837677002,2,75,,,,,
0.8513818979263306,2,76,,,,,
0.75136399269104,2,77,,,,,
0.9942303895950317,2,78,,,,,
0.8310135006904602,2,79,,,,,
0.8314225673675537,2,80,,,,,
,,8,0.8185701966285706,,,,
,,9,0.6949430704116821,,,,
,,10,0.7566797733306885,,,,
,,11,0.4778202772140503,,,,
,2,80,,0.725740909576416,,,
,2,80,,,0.0,0.9448390603065491,0.0416666679084301
0.7772296667098999,3,81,,,,,
0.8808971643447876,3,82,,,,,
0.882358968257904,3,83,,,,,
0.7339855432510376,3,84,,,,,
0.7324827909469604,3,85,,,,,
0.7163029313087463,3,86,,,,,
0.7106560468673706,3,87,,,,,
0.8976429104804993,3,88,,,,,
0.81402188539505,3,89,,,,,
0.8693073987960815,3,90,,,,,
0.6589627861976624,3,91,,,,,
0.6950849890708923,3,92,,,,,
0.6895632743835449,3,93,,,,,
0.6814980506896973,3,94,,,,,
0.615629255771637,3,95,,,,,
0.7129862904548645,3,96,,,,,
0.7161622643470764,3,97,,,,,
0.7357548475265503,3,98,,,,,
0.6063964366912842,3,99,,,,,
0.5575952529907227,3,100,,,,,
0.8134411573410034,3,101,,,,,
0.5944382548332214,3,102,,,,,
0.5268885493278503,3,103,,,,,
0.5202054381370544,3,104,,,,,
0.7259317636489868,3,105,,,,,
0.5055577158927917,3,106,,,,,
0.6530507206916809,3,107,,,,,
,,12,0.5688968300819397,,,,
,,13,0.4123951196670532,,,,
,,14,0.4780530631542206,,,,
,,15,0.20705340802669525,,,,
,3,107,,0.45540446043014526,,,
,3,107,,,0.2586805820465088,0.7045937776565552,0.53125
0.6590868234634399,4,108,,,,,
0.5295580625534058,4,109,,,,,
0.5703282356262207,4,110,,,,,
0.6280806660652161,4,111,,,,,
0.5567882657051086,4,112,,,,,
0.45203328132629395,4,113,,,,,
0.35529768466949463,4,114,,,,,
0.5102246999740601,4,115,,,,,
0.47120538353919983,4,116,,,,,
0.4300936758518219,4,117,,,,,
0.6829661726951599,4,118,,,,,
0.4195546805858612,4,119,,,,,
0.5579221844673157,4,120,,,,,
0.4959016442298889,4,121,,,,,
0.5657814145088196,4,122,,,,,
0.41194984316825867,4,123,,,,,
0.5588525533676147,4,124,,,,,
0.3796277344226837,4,125,,,,,
0.37351053953170776,4,126,,,,,
0.3830963969230652,4,127,,,,,
0.3730867803096771,4,128,,,,,
0.41387444734573364,4,129,,,,,
0.359000563621521,4,130,,,,,
0.46729713678359985,4,131,,,,,
0.3378337323665619,4,132,,,,,
0.3976580798625946,4,133,,,,,
0.29480427503585815,4,134,,,,,
,,16,0.4210284948348999,,,,
,,17,0.28079068660736084,,,,
,,18,0.3253823518753052,,,,
,,19,0.12416814267635345,,,,
,4,134,,0.31815245747566223,,,
,4,134,,,0.4097222685813904,0.4679783284664154,0.6753472685813904
0.36683401465415955,5,135,,,,,
0.32181617617607117,5,136,,,,,
0.2955262362957001,5,137,,,,,
0.4377962052822113,5,138,,,,,
0.3168991804122925,5,139,,,,,
0.5231291055679321,5,140,,,,,
0.5255710482597351,5,141,,,,,
0.28422021865844727,5,142,,,,,
0.3374168276786804,5,143,,,,,
0.3033609390258789,5,144,,,,,
0.42554971575737,5,145,,,,,
0.336137980222702,5,146,,,,,
0.33080726861953735,5,147,,,,,
0.25207456946372986,5,148,,,,,
0.3413909077644348,5,149,,,,,
0.4000087380409241,5,150,,,,,
0.300176739692688,5,151,,,,,
0.25262582302093506,5,152,,,,,
0.42475396394729614,5,153,,,,,
0.23240219056606293,5,154,,,,,
0.2899820804595947,5,155,,,,,
0.26437562704086304,5,156,,,,,
0.33996644616127014,5,157,,,,,
0.4171649217605591,5,158,,,,,
0.24603858590126038,5,159,,,,,
0.23550015687942505,5,160,,,,,
0.43457505106925964,5,161,,,,,
,,20,0.3632948696613312,,,,
,,21,0.24511899054050446,,,,
,,22,0.2717750668525696,,,,
,,23,0.095878466963768,,,,
,5,161,,0.27144989371299744,,,
,5,161,,,0.494791716337204,0.3420778214931488,0.8177083730697632
0.2371242344379425,6,162,,,,,
0.2301059067249298,6,163,,,,,
0.29184651374816895,6,164,,,,,
