csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0.7160027623176575,85,8,,,,,
0.5808393955230713,86,8,,,,,
0.6449554562568665,87,8,,,,,
0.6053634285926819,88,8,,,,,
0.6188545823097229,89,8,,,,,
,16,,0.38484957814216614,,,,
,17,,0.19594770669937134,,,,
,89,8,,0.3470691740512848,,,
,89,8,,,0.6377307176589966,0.28125,0.140625
0.5601223707199097,90,9,,,,,
0.6295850276947021,91,9,,,,,
0.5848149657249451,92,9,,,,,
0.5530441999435425,93,9,,,,,
0.5631599426269531,94,9,,,,,
0.47793740034103394,95,9,,,,,
0.5202749967575073,96,9,,,,,
0.4891242980957031,97,9,,,,,
0.508712649345398,98,9,,,,,
0.4816740155220032,99,9,,,,,
,18,,0.31246039271354675,,,,
,19,,0.15882590413093567,,,,
,99,9,,0.2817334532737732,,,
,99,9,,,0.5368449687957764,0.421875,0.234375
0.4510555863380432,100,10,,,,,
0.3887207508087158,101,10,,,,,
0.4599305987358093,102,10,,,,,
0.5001057982444763,103,10,,,,,
0.44204115867614746,104,10,,,,,
0.4482675790786743,105,10,,,,,
0.4708367884159088,106,10,,,,,
0.5238480567932129,107,10,,,,,
0.40999776124954224,108,10,,,,,
0.4935801029205322,109,10,,,,,
,20,,0.25903913378715515,,,,
,21,,0.11919522285461426,,,,
,109,10,,0.2310703694820404,,,
,109,10,,,0.45883840322494507,0.5703125,0.3671875
0.37309524416923523,110,11,,,,,
0.4065382480621338,111,11,,,,,
0.4699905514717102,112,11,,,,,
0.4334590435028076,113,11,,,,,
0.35479384660720825,114,11,,,,,
0.37222254276275635,115,11,,,,,
0.4086649417877197,116,11,,,,,
0.4307478964328766,117,11,,,,,
0.33736082911491394,118,11,,,,,
0.35800015926361084,119,11,,,,,
,22,,0.23397579789161682,,,,
,23,,0.10018949955701828,,,,
,119,11,,0.20721852779388428,,,
,119,11,,,0.39448732137680054,0.640625,0.421875
0.34752988815307617,120,12,,,,,
0.37323838472366333,121,12,,,,,
0.4116455018520355,122,12,,,,,
0.34901201725006104,123,12,,,,,
0.36609983444213867,124,12,,,,,
0.28601378202438354,125,12,,,,,
0.281528502702713,126,12,,,,,
0.3898981511592865,127,12,,,,,
0.3660656213760376,128,12,,,,,
0.3226437568664551,129,12,,,,,
,24,,0.21574655175209045,,,,
,25,,0.08457150310277939,,,,
,129,12,,0.1895115226507187,,,
,129,12,,,0.34936752915382385,0.8359375,0.5078125
0.41495686769485474,130,13,,,,,
0.36146825551986694,131,13,,,,,
0.32365813851356506,132,13,,,,,
0.2902001142501831,133,13,,,,,
0.27801212668418884,134,13,,,,,
0.3313663601875305,135,13,,,,,
0.2816289961338043,136,13,,,,,
0.338052898645401,137,13,,,,,
0.3327021598815918,138,13,,,,,
0.21772488951683044,139,13,,,,,
,26,,0.20181827247142792,,,,
,27,,0.07924466580152512,,,,
,139,13,,0.17730355262756348,,,
,139,13,,,0.3169770836830139,0.8359375,0.53125
0.27116337418556213,140,14,,,,,
0.26274943351745605,141,14,,,,,
0.27396321296691895,142,14,,,,,
0.29530438780784607,143,14,,,,,
0.3158503472805023,144,14,,,,,
0.3075413107872009,145,14,,,,,
0.30762410163879395,146,14,,,,,
0.28835082054138184,147,14,,,,,
0.2875046730041504,148,14,,,,,
0.26531651616096497,149,14,,,,,
,28,,0.19314536452293396,,,,
,29,,0.07366320490837097,,,,
,149,14,,0.16924895346164703,,,
,149,14,,,0.2875367999076843,0.8125,0.5
0.24968364834785461,150,15,,,,,
0.24266275763511658,151,15,,,,,
0.28853046894073486,152,15,,,,,
0.25705865025520325,153,15,,,,,
0.22213132679462433,154,15,,,,,
0.3151281476020813,155,15,,,,,
0.22073832154273987,156,15,,,,,
0.2672746479511261,157,15,,,,,
0.2595992684364319,158,15,,,,,
0.3022306263446808,159,15,,,,,
,30,,0.1828639656305313,,,,
,31,,0.07490560412406921,,,,
,159,15,,0.16127228736877441,,,
,159,15,,,0.2625037729740143,0.8984375,0.515625
0.2465575933456421,160,16,,,,,
0.22231099009513855,161,16,,,,,
0.2573888301849365,162,16,,,,,
0.27882131934165955,163,16,,,,,
0.26841989159584045,164,16,,,,,
0.22728386521339417,165,16,,,,,
0.2126840054988861,166,16,,,,,
0.2615555226802826,167,16,,,,,
0.20071639120578766,168,16,,,,,
0.2780477702617645,169,16,,,,,
,32,,0.1759636402130127,,,,
,33,,0.07105109095573425,,,,
,169,16,,0.1549811065196991,,,
,169,16,,,0.24537864327430725,0.8828125,0.5703125
0.24683843553066254,170,17,,,,,
0.250551700592041,171,17,,,,,
0.22750477492809296,172,17,,,,,
0.24474652111530304,173,17,,,,,
0.20731762051582336,174,17,,,,,
0.23500807583332062,175,17,,,,,
0.20429877936840057,176,17,,,,,
0.1983344703912735,177,17,,,,,
0.30573153495788574,178,17,,,,,
0.19504351913928986,179,17,,,,,
,34,,0.16405661404132843,,,,
,35,,0.0659336969256401,,,,
,179,17,,0.14443202316761017,,,
,179,17,,,0.23153753578662872,0.859375,0.625
0.21061956882476807,180,18,,,,,
0.1879166066646576,181,18,,,,,
0.21170660853385925,182,18,,,,,
0.23433156311511993,183,18,,,,,
0.2352737933397293,184,18,,,,,
0.22579972445964813,185,18,,,,,
0.2652771770954132,186,18,,,,,
0.2088659107685089,187,18,,,,,
0.22372552752494812,188,18,,,,,
0.20500363409519196,189,18,,,,,
,36,,0.16294778883457184,,,,
,37,,0.06590531021356583,,,,
,189,18,,0.14353930950164795,,,
,189,18,,,0.22085201740264893,0.84375,0.6171875
0.2293412834405899,190,19,,,,,
0.18857841193675995,191,19,,,,,
0.19203217327594757,192,19,,,,,
0.241994246840477,193,19,,,,,
0.2277921438217163,194,19,,,,,
0.17394739389419556,195,19,,,,,
0.1980629563331604,196,19,,,,,
0.21953913569450378,197,19,,,,,
0.18168632686138153,198,19,,,,,
0.201990008354187,199,19,,,,,
,38,,0.16153021156787872,,,,
,39,,0.06271328777074814,,,,
,199,19,,0.14176681637763977,,,
,199,19,,,0.2054964005947113,0.875,0.6484375
0.1988047957420349,200,20,,,,,
0.2274719774723053,201,20,,,,,
0.22565269470214844,202,20,,,,,
0.14797797799110413,203,20,,,,,
0.19906578958034515,204,20,,,,,
0.157513827085495,205,20,,,,,
0.19831228256225586,206,20,,,,,
0.21224002540111542,207,20,,,,,
0.18757666647434235,208,20,,,,,
0.18523173034191132,209,20,,,,,
,40,,0.15376655757427216,,,,
,41,,0.06518638134002686,,,,
,209,20,,0.1360505372285843,,,
,209,20,,,0.1939847767353058,0.828125,0.625
0.21880963444709778,210,21,,,,,
0.17851972579956055,211,21,,,,,
0.18858881294727325,212,21,,,,,
0.22093524038791656,213,21,,,,,
0.18881024420261383,214,21,,,,,
0.19871535897254944,215,21,,,,,
0.22454354166984558,216,21,,,,,
0.22569330036640167,217,21,,,,,
0.18092358112335205,218,21,,,,,
0.15773910284042358,219,21,,,,,
,42,,0.14932319521903992,,,,
,43,,0.05962446331977844,,,,
,219,21,,0.13138344883918762,,,
,219,21,,,0.19832783937454224,0.8359375,0.625
0.15264590084552765,220,22,,,,,
0.13883982598781586,221,22,,,,,
0.18038418889045715,222,22,,,,,
0.1989581286907196,223,22,,,,,
0.18978802859783173,224,22,,,,,
0.15111073851585388,225,22,,,,,
0.2039775550365448,226,22,,,,,
0.18330925703048706,227,22,,,,,
0.21228650212287903,228,22,,,,,
0.19193223118782043,229,22,,,,,
,44,,0.13917219638824463,,,,
,45,,0.05241726338863373,,,,
,229,22,,0.12182120233774185,,,
,229,22,,,0.18032324314117432,0.828125,0.6796875
0.15893664956092834,230,23,,,,,
0.13458868861198425,231,23,,,,,
0.21059906482696533,232,23,,,,,
0.15097057819366455,233,23,,,,,
0.2340383231639862,234,23,,,,,
0.20430642366409302,235,23,,,,,
0.12933123111724854,236,23,,,,,
0.1144438162446022,237,23,,,,,
0.1737562119960785,238,23,,,,,
0.14760039746761322,239,23,,,,,
,46,,0.13717475533485413,,,,
,47,,0.05517228692770004,,,,
,239,23,,0.1207742691040039,,,
,239,23,,,0.16585715115070343,0.8046875,0.6328125
0.1294533759355545,240,24,,,,,
0.17935103178024292,241,24,,,,,
0.16160239279270172,242,24,,,,,
0.2067275196313858,243,24,,,,,
0.17517387866973877,244,24,,,,,
0.1836545765399933,245,24,,,,,
0.14216844737529755,246,24,,,,,
0.17215868830680847,247,24,,,,,
0.16281718015670776,248,24,,,,,
0.14950193464756012,249,24,,,,,
,48,,0.13639125227928162,,,,
,49,,0.059280890971422195,,,,
,249,24,,0.12096919119358063,,,
,249,24,,,0.16626091301441193,0.7578125,0.6171875
0.17714330554008484,250,25,,,,,
0.1548660695552826,251,25,,,,,
0.17493648827075958,252,25,,,,,
0.11182498186826706,253,25,,,,,
0.1446860432624817,254,25,,,,,
0.1659368872642517,255,25,,,,,
0.18301382660865784,256,25,,,,,
0.13333822786808014,257,25,,,,,
0.1839635819196701,258,25,,,,,
0.1715320646762848,259,25,,,,,
,50,,0.13529981672763824,,,,
,51,,0.05334644764661789,,,,
,259,25,,0.11890914291143417,,,
,259,25,,,0.16012415289878845,0.75,0.609375
0.17409200966358185,260,26,,,,,
0.15347470343112946,261,26,,,,,
0.18254512548446655,262,26,,,,,
0.14615735411643982,263,26,,,,,
0.18344171345233917,264,26,,,,,
0.13821536302566528,265,26,,,,,
0.17018146812915802,266,26,,,,,
0.11859781295061111,267,26,,,,,
0.14817126095294952,268,26,,,,,
0.16192162036895752,269,26,,,,,
,52,,0.1314825564622879,,,,
,53,,0.04868825525045395,,,,
,269,26,,0.11492370069026947,,,
,269,26,,,0.15767984092235565,0.78125,0.5859375
0.16376814246177673,270,27,,,,,
0.14611588418483734,271,27,,,,,
0.16629524528980255,272,27,,,,,
0.1291414052248001,273,27,,,,,
0.12796379625797272,274,27,,,,,
0.16199544072151184,275,27,,,,,
0.11958830058574677,276,27,,,,,
0.1407192498445511,277,27,,,,,
0.15408407151699066,278,27,,,,,
0.11840056627988815,279,27,,,,,
,54,,0.1314156949520111,,,,
,55,,0.05322429537773132,,,,
,279,27,,0.1157774105668068,,,
,279,27,,,0.1428072154521942,0.7109375,0.578125
0.15263980627059937,280,28,,,,,
0.13043956458568573,281,28,,,,,
0.1624283492565155,282,28,,,,,
0.15397995710372925,283,28,,,,,
0.14313974976539612,284,28,,,,,
0.1865956336259842,285,28,,,,,
0.1135566309094429,286,28,,,,,
0.15457968413829803,287,28,,,,,
0.11808691918849945,288,28,,,,,
0.11458554863929749,289,28,,,,,
,56,,0.12643367052078247,,,,
,57,,0.04754040017724037,,,,
,289,28,,0.11065500974655151,,,
,289,28,,,0.1430031806230545,0.71875,0.5703125
0.18462269008159637,290,29,,,,,
0.13428038358688354,291,29,,,,,
0.12243194878101349,292,29,,,,,
0.15981000661849976,293,29,,,,,
0.11419199407100677,294,29,,,,,
0.12130986154079437,295,29,,,,,
0.12015547603368759,296,29,,,,,
0.15141849219799042,297,29,,,,,
0.14388704299926758,298,29,,,,,
0.14448128640651703,299,29,,,,,
,58,,0.11983846127986908,,,,
,59,,0.03956540673971176,,,,
,299,29,,0.10378386080265045,,,
,299,29,,,0.13965891301631927,0.75,0.6640625
0.13328716158866882,300,30,,,,,
0.127043679356575,301,30,,,,,
0.11756569147109985,302,30,,,,,
0.12301112711429596,303,30,,,,,
0.15406984090805054,304,30,,,,,
0.14962032437324524,305,30,,,,,
0.13295809924602509,306,30,,,,,
0.10083161294460297,307,30,,,,,
0.09533283859491348,308,30,,,,,
0.17647235095500946,309,30,,,,,
,60,,0.12305676192045212,,,,
,61,,0.045824937522411346,,,,
,309,30,,0.10761038959026337,,,
,309,30,,,0.13101926445960999,0.7734375,0.609375
0.12234817445278168,310,31,,,,,
0.12446782737970352,311,31,,,,,
0.1419198215007782,312,31,,,,,
0.1505058854818344,313,31,,,,,
0.14916051924228668,314,31,,,,,
0.1412060558795929,315,31,,,,,
0.11471319198608398,316,31,,,,,
0.13830649852752686,317,31,,,,,
0.10875546932220459,318,31,,,,,
0.10289719700813293,319,31,,,,,
,62,,0.1160561740398407,,,,
,63,,0.035679906606674194,,,,
,319,31,,0.0999809131026268,,,
,319,31,,,0.12942805886268616,0.8046875,0.671875
0.14046570658683777,320,32,,,,,
0.12413372099399567,321,32,,,,,
0.14679443836212158,322,32,,,,,
0.1257828325033188,323,32,,,,,
0.14541158080101013,324,32,,,,,
0.12125969678163528,325,32,,,,,
0.11479899287223816,326,32,,,,,
0.1037074401974678,327,32,,,,,
0.13930144906044006,328,32,,,,,
0.11934274435043335,329,32,,,,,
,64,,0.11525890231132507,,,,
,65,,0.04368780925869942,,,,
,329,32,,0.10094467550516129,,,
,329,32,,,0.12809985876083374,0.8125,0.671875
0.11186051368713379,330,33,,,,,
0.12040090560913086,331,33,,,,,
0.1460273116827011,332,33,,,,,
0.0941769927740097,333,33,,,,,
0.13460959494113922,334,33,,,,,
0.12874655425548553,335,33,,,,,
0.10452116280794144,336,33,,,,,
0.11231392621994019,337,33,,,,,
0.0941278412938118,338,33,,,,,
0.13288331031799316,339,33,,,,,
,66,,0.11478841304779053,,,,
,67,,0.045480966567993164,,,,
,339,33,,0.10092692077159882,,,
,339,33,,,0.11796680837869644,0.8515625,0.6796875
0.11374352872371674,340,34,,,,,
0.14196845889091492,341,34,,,,,
0.11788028478622437,342,34,,,,,
0.13771995902061462,343,34,,,,,
0.1247892752289772,344,34,,,,,
0.11561591178178787,345,34,,,,,
0.10639717429876328,346,34,,,,,
0.09710484743118286,347,34,,,,,
0.1524525284767151,348,34,,,,,
0.11568543314933777,349,34,,,,,
,68,,0.11696692556142807,,,,
,69,,0.04969899356365204,,,,
,349,34,,0.10351334512233734,,,
,349,34,,,0.12233573198318481,0.828125,0.671875
0.0906779021024704,350,35,,,,,
0.12827442586421967,351,35,,,,,
0.08279414474964142,352,35,,,,,
0.13677316904067993,353,35,,,,,
0.11530965566635132,354,35,,,,,
0.12147943675518036,355,35,,,,,
0.10846547037363052,356,35,,,,,
0.10007264465093613,357,35,,,,,
0.12070228159427643,358,35,,,,,
0.12354682385921478,359,35,,,,,
,70,,0.10451170802116394,,,,
,71,,0.039021071046590805,,,,
,359,35,,0.09141357988119125,,,
,359,35,,,0.11280961334705353,0.8359375,0.71875
0.12349604070186615,360,36,,,,,
0.10667303204536438,361,36,,,,,
0.13447950780391693,362,36,,,,,
0.1240338385105133,363,36,,,,,
0.11711542308330536,364,36,,,,,
0.09686669707298279,365,36,,,,,
0.07352381199598312,366,36,,,,,
0.09585519134998322,367,36,,,,,
0.1250164955854416,368,36,,,,,
0.1072244718670845,369,36,,,,,
,72,,0.11018408089876175,,,,
,73,,0.04518333449959755,,,,
,369,36,,0.09718392789363861,,,
,369,36,,,0.11042845249176025,0.796875,0.6953125
0.07984868437051773,370,37,,,,,
0.11147259175777435,371,37,,,,,
0.15131469070911407,372,37,,,,,
0.0759562999010086,373,37,,,,,
0.12803339958190918,374,37,,,,,
0.09074734151363373,375,37,,,,,
0.0905827134847641,376,37,,,,,
0.11444572359323502,377,37,,,,,
0.12108637392520905,378,37,,,,,
0.08519352227449417,379,37,,,,,
,74,,0.10503717511892319,,,,
,75,,0.038817521184682846,,,,
,379,37,,0.0917932540178299,,,
,379,37,,,0.10486813634634018,0.8359375,0.6875
0.09643841534852982,380,38,,,,,
0.1141786053776741,381,38,,,,,
0.1407892107963562,382,38,,,,,
0.09376541525125504,383,38,,,,,
0.09746145457029343,384,38,,,,,
0.11779128015041351,385,38,,,,,
0.12690730392932892,386,38,,,,,
0.13281626999378204,387,38,,,,,
0.0786135196685791,388,38,,,,,
0.08852182328701019,389,38,,,,,
,76,,0.10769359022378922,,,,
,77,,0.0445028580725193,,,,
,389,38,,0.09505543857812881,,,
,389,38,,,0.1087283343076706,0.7890625,0.6796875
0.10656294971704483,390,39,,,,,
0.11505679041147232,391,39,,,,,
0.09618518501520157,392,39,,,,,
0.09733656793832779,393,39,,,,,
0.09337589144706726,394,39,,,,,
0.06696321815252304,395,39,,,,,
0.10621829330921173,396,39,,,,,
0.08786536753177643,397,39,,,,,
0.0866660624742508,398,39,,,,,
0.1144506186246872,399,39,,,,,
,78,,0.09401852637529373,,,,
,79,,0.0315992571413517,,,,
,399,39,,0.08153466880321503,,,
,399,39,,,0.09706808626651764,0.8828125,0.734375
0.09650836884975433,400,40,,,,,
0.08367758244276047,401,40,,,,,
0.09786587953567505,402,40,,,,,
0.12016310542821884,403,40,,,,,
0.08735782653093338,404,40,,,,,
0.08946576714515686,405,40,,,,,
0.10596465319395065,406,40,,,,,
0.13772030174732208,407,40,,,,,
0.09851403534412384,408,40,,,,,
0.054724209010601044,409,40,,,,,
,80,,0.10134145617485046,,,,
,81,,0.035556234419345856,,,,
,409,40,,0.0881844013929367,,,
,409,40,,,0.09719617664813995,0.8203125,0.7109375
0.13604836165905,410,41,,,,,
0.10884623974561691,411,41,,,,,
0.09923160076141357,412,41,,,,,
0.07358276844024658,413,41,,,,,
0.08741351217031479,414,41,,,,,
0.09652744978666306,415,41,,,,,
0.07551120966672897,416,41,,,,,
0.08475848287343979,417,41,,,,,
0.0857166051864624,418,41,,,,,
0.13408681750297546,419,41,,,,,
,82,,0.09140080213546753,,,,
,83,,0.034611690789461136,,,,
,419,41,,0.08004297316074371,,,
,419,41,,,0.09817229956388474,0.8671875,0.734375
0.08020393550395966,420,42,,,,,
0.0938316062092781,421,42,,,,,
0.1121392697095871,422,42,,,,,
0.0900980606675148,423,42,,,,,
0.05308046191930771,424,42,,,,,
0.10462089627981186,425,42,,,,,
0.11666810512542725,426,42,,,,,
0.06557505577802658,427,42,,,,,
0.0915273055434227,428,42,,,,,
0.10250972211360931,429,42,,,,,
,84,,0.09105920791625977,,,,
,85,,0.03264762833714485,,,,
,429,42,,0.07937689125537872,,,
,429,42,,,0.0910254493355751,0.8828125,0.7265625
0.08043615520000458,430,43,,,,,
0.08206991106271744,431,43,,,,,
0.07852242887020111,432,43,,,,,
0.09410449862480164,433,43,,,,,
0.09212695062160492,434,43,,,,,
0.10429497808218002,435,43,,,,,
0.1111777201294899,436,43,,,,,
0.10564389824867249,437,43,,,,,
0.0801725909113884,438,43,,,,,
0.10497349500656128,439,43,,,,,
,86,,0.09435389190912247,,,,
,87,,0.041034966707229614,,,,
,439,43,,0.0836901143193245,,,
,439,43,,,0.09335226565599442,0.8125,0.6796875
0.09878164529800415,440,44,,,,,
0.09895434975624084,441,44,,,,,
0.0765494853258133,442,44,,,,,
0.10783478617668152,443,44,,,,,
0.10948219895362854,444,44,,,,,
0.08761215955018997,445,44,,,,,
0.08345703035593033,446,44,,,,,
0.08772213011980057,447,44,,,,,
0.08927419781684875,448,44,,,,,
0.06042846292257309,449,44,,,,,
,88,,0.08731046319007874,,,,
,89,,0.032431527972221375,,,,
,449,44,,0.07633467018604279,,,
,449,44,,,0.0900096446275711,0.859375,0.7421875
0.05356939882040024,450,45,,,,,
0.10434384644031525,451,45,,,,,
0.1299908608198166,452,45,,,,,
0.12574778497219086,453,45,,,,,
0.07228701561689377,454,45,,,,,
0.07350180298089981,455,45,,,,,
0.09175114333629608,456,45,,,,,
0.0899619311094284,457,45,,,,,
0.08575402200222015,458,45,,,,,
0.07526533305644989,459,45,,,,,
,90,,0.0910542905330658,,,,
,91,,0.03733215853571892,,,,
,459,45,,0.08030985295772552,,,
,459,45,,,0.09021731466054916,0.8203125,0.703125
0.05911941081285477,460,46,,,,,
0.09096667915582657,461,46,,,,,
0.08841623365879059,462,46,,,,,
0.0776875913143158,463,46,,,,,
0.08223386853933334,464,46,,,,,
0.07598941028118134,465,46,,,,,
0.06943105161190033,466,46,,,,,
0.07986133545637131,467,46,,,,,
0.08914364129304886,468,46,,,,,
0.11051036417484283,469,46,,,,,
,92,,0.0911441445350647,,,,
,93,,0.041581302881240845,,,,
,469,46,,0.08123157918453217,,,
,469,46,,,0.08233596384525299,0.859375,0.703125
0.06547073274850845,470,47,,,,,
0.07225888967514038,471,47,,,,,
0.06694919615983963,472,47,,,,,
0.09472668915987015,473,47,,,,,
0.09757235646247864,474,47,,,,,
0.0688091367483139,475,47,,,,,
0.08025597035884857,476,47,,,,,
0.05065789073705673,477,47,,,,,
0.09580410271883011,478,47,,,,,
0.0721466988325119,479,47,,,,,
,94,,0.08532760292291641,,,,
,95,,0.03790106624364853,,,,
,479,47,,0.07584229111671448,,,
,479,47,,,0.07646515965461731,0.8515625,0.703125
0.05202242732048035,480,48,,,,,
0.05649128928780556,481,48,,,,,
0.09621414542198181,482,48,,,,,
0.06921380013227463,483,48,,,,,
0.07213128358125687,484,48,,,,,
0.07864373177289963,485,48,,,,,
0.10646301507949829,486,48,,,,,
0.06242004409432411,487,48,,,,,
0.10206733644008636,488,48,,,,,
0.06611473858356476,489,48,,,,,
,96,,0.08825792372226715,,,,
,97,,0.03792392462491989,,,,
,489,48,,0.0781911164522171,,,
,489,48,,,0.076178178191185,0.84375,0.6953125
0.1023370549082756,490,49,,,,,
0.08601526916027069,491,49,,,,,
0.06776709109544754,492,49,,,,,
0.08432526886463165,493,49,,,,,
0.08290164917707443,494,49,,,,,
0.07150362432003021,495,49,,,,,
0.06504999101161957,496,49,,,,,
0.07548984885215759,497,49,,,,,
0.0658433586359024,498,49,,,,,
0.05462530627846718,499,49,,,,,
,98,,0.0760202407836914,,,,
,99,,0.024901896715164185,,,,
,499,49,,0.06579656898975372,,,
,499,49,,,0.07558584958314896,0.890625,0.71875
0.07760835438966751,500,50,,,,,
0.0878223404288292,501,50,,,,,
0.09186967462301254,502,50,,,,,
0.07473982125520706,503,50,,,,,
0.0693783089518547,504,50,,,,,
0.10561217367649078,505,50,,,,,
0.05849636346101761,506,50,,,,,
0.09309723228216171,507,50,,,,,
0.04869149625301361,508,50,,,,,
0.05386367067694664,509,50,,,,,
,100,,0.0764331966638565,,,,
,101,,0.024901214987039566,,,,
,509,50,,0.06612680852413177,,,
,509,50,,,0.07611794769763947,0.875,0.71875
0.07813522964715958,510,51,,,,,
0.06754381954669952,511,51,,,,,
0.06255785375833511,512,51,,,,,
0.06848584115505219,513,51,,,,,
0.05484449118375778,514,51,,,,,
0.08538107573986053,515,51,,,,,
0.05571954697370529,516,51,,,,,
0.04902279004454613,517,51,,,,,
0.07713242620229721,518,51,,,,,
0.08654652535915375,519,51,,,,,
,102,,0.08168195933103561,,,,
,103,,0.031763121485710144,,,,
,519,51,,0.07169819623231888,,,
,519,51,,,0.06853695958852768,0.8203125,0.671875
0.06591639667749405,520,52,,,,,
0.05394408851861954,521,52,,,,,
0.0831049308180809,522,52,,,,,
0.08489899337291718,523,52,,,,,
0.06282201409339905,524,52,,,,,
0.06570294499397278,525,52,,,,,
0.07492384314537048,526,52,,,,,
0.08678094297647476,527,52,,,,,
0.05438530072569847,528,52,,,,,
0.07480813562870026,529,52,,,,,
,104,,0.07242441922426224,,,,
,105,,0.024334758520126343,,,,
,529,52,,0.06280649453401566,,,
,529,52,,,0.07072875648736954,0.8984375,0.75
0.07008451968431473,530,53,,,,,
0.05796319246292114,531,53,,,,,
0.08095422387123108,532,53,,,,,
0.07621365785598755,533,53,,,,,
0.07512007653713226,534,53,,,,,
0.06989042460918427,535,53,,,,,
0.05668352544307709,536,53,,,,,
0.04206214100122452,537,53,,,,,
0.04736543819308281,538,53,,,,,
