csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,3.8167929649353027,0,,,,,
0,3.401431083679199,1,,,,,
0,3.2248313426971436,2,,,,,
0,2.806150436401367,3,,,,,
0,2.7214527130126953,4,,,,,
0,2.772214889526367,5,,,,,
0,2.4236412048339844,6,,,,,
0,2.2718255519866943,7,,,,,
0,2.3704636096954346,8,,,,,
0,2.4491324424743652,9,,,,,
0,2.1641039848327637,10,,,,,
0,2.1173832416534424,11,,,,,
0,2.1097893714904785,12,,,,,
0,1.962113380432129,13,,,,,
0,1.9300013780593872,14,,,,,
0,1.871034026145935,15,,,,,
0,1.8025901317596436,16,,,,,
0,1.79311203956604,17,,,,,
0,1.6591949462890625,18,,,,,
0,1.6143674850463867,19,,,,,
0,1.7354552745819092,20,,,,,
0,1.605421543121338,21,,,,,
0,1.6111561059951782,22,,,,,
0,1.4928929805755615,23,,,,,
0,1.474531888961792,24,,,,,
0,1.5037657022476196,25,,,,,
0,1.4546133279800415,26,,,,,
,,0,1.0080615282058716,,,,
,,1,0.9973145723342896,,,,
,,2,1.1519570350646973,,,,
,,3,1.0289418697357178,,,,
0,,26,,1.049833059310913,,,
0,,26,,,0.0052083334885537624,0.010416666977107525,2.1540539264678955
1,1.455859661102295,27,,,,,
1,1.366903305053711,28,,,,,
1,1.3366669416427612,29,,,,,
1,1.3119959831237793,30,,,,,
1,1.4076324701309204,31,,,,,
1,1.348946213722229,32,,,,,
1,1.3199864625930786,33,,,,,
1,1.2803140878677368,34,,,,,
1,1.212872862815857,35,,,,,
1,1.3189280033111572,36,,,,,
1,1.1441129446029663,37,,,,,
1,1.1867777109146118,38,,,,,
1,1.176157832145691,39,,,,,
1,1.2456574440002441,40,,,,,
1,1.2154630422592163,41,,,,,
1,1.1220070123672485,42,,,,,
1,1.155455470085144,43,,,,,
1,1.190806269645691,44,,,,,
1,1.1779496669769287,45,,,,,
1,1.1270315647125244,46,,,,,
1,1.2130568027496338,47,,,,,
1,1.1117826700210571,48,,,,,
1,1.0793986320495605,49,,,,,
1,1.0992542505264282,50,,,,,
1,1.0575400590896606,51,,,,,
1,1.152923345565796,52,,,,,
1,1.1701879501342773,53,,,,,
,,4,0.798181414604187,,,,
,,5,0.7669892907142639,,,,
,,6,0.9470230937004089,,,,
,,7,0.7290527820587158,,,,
1,,53,,0.825359582901001,,,
1,,53,,,0.0,0.015625,1.221691370010376
2,1.011088490486145,54,,,,,
2,1.0134060382843018,55,,,,,
2,1.139765977859497,56,,,,,
2,0.9883189797401428,57,,,,,
2,1.0414855480194092,58,,,,,
2,0.9089319705963135,59,,,,,
2,1.1435604095458984,60,,,,,
2,0.9254375100135803,61,,,,,
2,0.9704198837280273,62,,,,,
2,0.9971689581871033,63,,,,,
2,0.9425531029701233,64,,,,,
2,0.9166102409362793,65,,,,,
2,0.8912774324417114,66,,,,,
2,0.81751549243927,67,,,,,
2,0.9217071533203125,68,,,,,
2,0.8702282905578613,69,,,,,
2,0.8651106953620911,70,,,,,
