step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,3.3376944065093994,0,,,,,
1,2.834264039993286,0,,,,,
2,2.5560519695281982,0,,,,,
3,2.5536513328552246,0,,,,,
4,2.0549964904785156,0,,,,,
5,2.51078724861145,0,,,,,
6,2.3416192531585693,0,,,,,
7,2.126401662826538,0,,,,,
8,1.846550464630127,0,,,,,
9,1.8678796291351318,0,,,,,
10,1.782863736152649,0,,,,,
11,1.8510398864746094,0,,,,,
12,1.7832305431365967,0,,,,,
13,1.7253353595733643,0,,,,,
14,1.4283421039581299,0,,,,,
15,1.381534218788147,0,,,,,
16,1.6611323356628418,0,,,,,
17,1.5095101594924927,0,,,,,
18,1.3127553462982178,0,,,,,
19,1.434948444366455,0,,,,,
0,,,1.203814148902893,,,,
1,,,1.0107364654541016,,,,
2,,,1.1169817447662354,,,,
3,,,1.1802014112472534,,,,
4,,,1.225563406944275,,,,
5,,,1.0908434391021729,,,,
6,,,1.1131401062011719,,,,
7,,,1.0411640405654907,,,,
8,,,1.127905011177063,,,,
9,,,1.2602479457855225,,,,
10,,,1.2422006130218506,,,,
11,,,0.9797513484954834,,,,
12,,,1.2252932786941528,,,,
13,,,1.3006004095077515,,,,
14,,,1.221019983291626,,,,
15,,,1.302856683731079,,,,
16,,,1.2518528699874878,,,,
17,,,1.1494135856628418,,,,
18,,,1.3010072708129883,,,,
19,,,1.1264559030532837,,,,
19,,0,,1.173552393913269,,,
19,,0,,,2.0496511459350586,0.1875,0.0062500000931322575
20,1.6413758993148804,1,,,,,
21,1.2097036838531494,1,,,,,
22,1.4197496175765991,1,,,,,
23,1.4637603759765625,1,,,,,
24,1.0922960042953491,1,,,,,
25,1.2742372751235962,1,,,,,
26,1.3047277927398682,1,,,,,
27,0.9194085001945496,1,,,,,
28,1.1115429401397705,1,,,,,
29,0.8556622862815857,1,,,,,
30,1.1293494701385498,1,,,,,
31,0.7953190207481384,1,,,,,
32,0.9216835498809814,1,,,,,
33,1.2621568441390991,1,,,,,
34,0.8209989070892334,1,,,,,
35,0.8798893094062805,1,,,,,
36,0.7739284634590149,1,,,,,
37,0.8828193545341492,1,,,,,
38,0.8689048290252686,1,,,,,
39,0.5808042287826538,1,,,,,
20,,,0.3794075548648834,,,,
21,,,0.16436649858951569,,,,
22,,,0.3104119896888733,,,,
23,,,0.13886980712413788,,,,
24,,,0.3238166272640228,,,,
25,,,0.21874773502349854,,,,
26,,,0.23991994559764862,,,,
27,,,0.269439697265625,,,,
28,,,0.31255996227264404,,,,
29,,,0.4199417233467102,,,,
30,,,0.4119469225406647,,,,
31,,,0.2453760802745819,,,,
32,,,0.4007982015609741,,,,
33,,,0.4477212727069855,,,,
34,,,0.4182260036468506,,,,
35,,,0.36890703439712524,,,,
36,,,0.31963229179382324,,,,
37,,,0.23685674369335175,,,,
38,,,0.34520408511161804,,,,
39,,,0.25415557622909546,,,,
39,,1,,0.3113153278827667,,,
39,,1,,,1.012454628944397,0.40625,0.18125000596046448
40,0.9629597663879395,2,,,,,
41,0.8496494889259338,2,,,,,
42,0.8271113634109497,2,,,,,
43,0.744995653629303,2,,,,,
44,0.6276946663856506,2,,,,,
45,0.6123353242874146,2,,,,,
46,0.5988543629646301,2,,,,,
47,0.3329733610153198,2,,,,,
48,0.7373719811439514,2,,,,,
49,0.5055970549583435,2,,,,,
50,0.5518032908439636,2,,,,,
51,0.43307027220726013,2,,,,,
52,0.31278249621391296,2,,,,,
53,0.4508841335773468,2,,,,,
54,0.4074895679950714,2,,,,,
55,0.41871753334999084,2,,,,,
56,0.4818744957447052,2,,,,,
57,0.25385791063308716,2,,,,,
58,0.38680896162986755,2,,,,,
59,0.3779389560222626,2,,,,,
40,,,0.19867409765720367,,,,
41,,,0.05319169536232948,,,,
42,,,0.1449236124753952,,,,
43,,,0.02590055763721466,,,,
44,,,0.13795869052410126,,,,
45,,,0.08992178738117218,,,,
46,,,0.10141188651323318,,,,
47,,,0.12105017900466919,,,,
48,,,0.1908002644777298,,,,
49,,,0.21149799227714539,,,,
50,,,0.24341782927513123,,,,
51,,,0.11260411143302917,,,,
52,,,0.21586579084396362,,,,
53,,,0.2401258945465088,,,,
54,,,0.20972022414207458,,,,
55,,,0.2035466730594635,,,,
56,,,0.13277634978294373,,,,
57,,,0.08729109913110733,,,,
58,,,0.1466234177350998,,,,
59,,,0.09096426516771317,,,,
59,,2,,0.14791330695152283,,,
59,,2,,,0.4956601560115814,0.9312499761581421,0.5562499761581421
60,0.09498928487300873,3,,,,,
61,0.4275897741317749,3,,,,,
62,0.2831942141056061,3,,,,,
63,0.378881573677063,3,,,,,
64,0.23022717237472534,3,,,,,
65,0.4147243797779083,3,,,,,
66,0.1709374636411667,3,,,,,
67,0.10866402834653854,3,,,,,
68,0.3743244409561157,3,,,,,
69,0.2974737286567688,3,,,,,
70,0.08153026551008224,3,,,,,
71,0.28750669956207275,3,,,,,
72,0.08875216543674469,3,,,,,
73,0.268746942281723,3,,,,,
74,0.2134999930858612,3,,,,,
75,0.30810514092445374,3,,,,,
76,0.17040403187274933,3,,,,,
77,0.2422715574502945,3,,,,,
78,0.221038356423378,3,,,,,
79,0.13195711374282837,3,,,,,
60,,,0.1590007096529007,,,,
61,,,0.03239982947707176,,,,
62,,,0.09603884816169739,,,,
63,,,0.012154744006693363,,,,
64,,,0.08101365715265274,,,,
65,,,0.054788488894701004,,,,
66,,,0.07641899585723877,,,,
67,,,0.0681716650724411,,,,
68,,,0.16763730347156525,,,,
69,,,0.15930314362049103,,,,
70,,,0.20857718586921692,,,,
71,,,0.06592588871717453,,,,
72,,,0.15525643527507782,,,,
73,,,0.19518797099590302,,,,
74,,,0.14215883612632751,,,,
75,,,0.15943284332752228,,,,
76,,,0.08241889625787735,,,,
77,,,0.050003089010715485,,,,
78,,,0.08273568749427795,,,,
79,,,0.06891132891178131,,,,
79,,3,,0.10587678104639053,,,
79,,3,,,0.25004976987838745,0.981249988079071,0.5687500238418579
80,0.08024706691503525,4,,,,,
81,0.05033978074789047,4,,,,,
82,0.15217770636081696,4,,,,,
83,0.1920340657234192,4,,,,,
84,0.26026588678359985,4,,,,,
85,0.5613214373588562,4,,,,,
86,0.20217208564281464,4,,,,,
87,0.11387737840414047,4,,,,,
88,0.21630437672138214,4,,,,,
89,0.06490205973386765,4,,,,,
90,0.1458776295185089,4,,,,,
91,0.17437998950481415,4,,,,,
92,0.3158680498600006,4,,,,,
93,0.07419762760400772,4,,,,,
94,0.054889559745788574,4,,,,,
95,0.06529004871845245,4,,,,,
96,0.36596351861953735,4,,,,,
97,0.08409330993890762,4,,,,,
98,0.303699791431427,4,,,,,
99,0.08255010843276978,4,,,,,
80,,,0.14177566766738892,,,,
81,,,0.017496764659881592,,,,
82,,,0.08500291407108307,,,,
83,,,0.01863550767302513,,,,
84,,,0.06787072122097015,,,,
85,,,0.051015861332416534,,,,
86,,,0.0785069614648819,,,,
87,,,0.053475745022296906,,,,
88,,,0.1406671404838562,,,,
89,,,0.15958555042743683,,,,
90,,,0.19042572379112244,,,,
91,,,0.06488659232854843,,,,
92,,,0.1419759839773178,,,,
93,,,0.15536655485630035,,,,
94,,,0.12300125509500504,,,,
95,,,0.1419878751039505,,,,
96,,,0.07138077169656754,,,,
97,,,0.035942237824201584,,,,
98,,,0.07572092115879059,,,,
99,,,0.07535207271575928,,,,
99,,4,,0.09450363367795944,,,
99,,4,,,0.17493745684623718,0.9312499761581421,0.6312500238418579
100,0.05989421531558037,5,,,,,
101,0.13482607901096344,5,,,,,
102,0.1341978907585144,5,,,,,
103,0.11806873232126236,5,,,,,
104,0.06504993140697479,5,,,,,
105,0.24438460171222687,5,,,,,
106,0.28978416323661804,5,,,,,
107,0.07161527872085571,5,,,,,
108,0.07973704487085342,5,,,,,
109,0.2968599498271942,5,,,,,
110,0.2739408612251282,5,,,,,
111,0.0389246866106987,5,,,,,
112,0.1268194168806076,5,,,,,
113,0.06169992312788963,5,,,,,
114,0.2632827162742615,5,,,,,
115,0.19110217690467834,5,,,,,
116,0.0675804391503334,5,,,,,
117,0.07125724852085114,5,,,,,
118,0.21609541773796082,5,,,,,
119,0.11582206189632416,5,,,,,
100,,,0.1394975632429123,,,,
101,,,0.013296976685523987,,,,
102,,,0.07842736691236496,,,,
103,,,0.0157764982432127,,,,
104,,,0.05724169686436653,,,,
105,,,0.05842595174908638,,,,
106,,,0.07162247598171234,,,,
107,,,0.050585076212882996,,,,
108,,,0.12409427762031555,,,,
109,,,0.17022141814231873,,,,
110,,,0.19375331699848175,,,,
111,,,0.06588799506425858,,,,
112,,,0.13763654232025146,,,,
113,,,0.1375649869441986,,,,
114,,,0.11992578208446503,,,,
115,,,0.13187503814697266,,,,
116,,,0.06900199502706528,,,,
117,,,0.02801833674311638,,,,
118,,,0.05033702030777931,,,,
119,,,0.08061634004116058,,,,
119,,5,,0.08969034254550934,,,
119,,5,,,0.15046456456184387,0.90625,0.668749988079071
120,0.055289577692747116,6,,,,,
121,0.26376378536224365,6,,,,,
122,0.15163418650627136,6,,,,,
123,0.21085521578788757,6,,,,,
124,0.41812655329704285,6,,,,,
125,0.14388619363307953,6,,,,,
126,0.027692917734384537,6,,,,,
127,0.35247698426246643,6,,,,,
128,0.10605533421039581,6,,,,,
129,0.09240946918725967,6,,,,,
130,0.0847688764333725,6,,,,,
131,0.05807190760970116,6,,,,,
132,0.05949496105313301,6,,,,,
133,0.051550980657339096,6,,,,,
134,0.11384539306163788,6,,,,,
135,0.02075137011706829,6,,,,,
136,0.24208392202854156,6,,,,,
137,0.11537067592144012,6,,,,,
138,0.15228906273841858,6,,,,,
139,0.25746601819992065,6,,,,,
120,,,0.1281891167163849,,,,
121,,,0.00387531123124063,,,,
122,,,0.06275776773691177,,,,
123,,,0.01789802871644497,,,,
124,,,0.045063212513923645,,,,
125,,,0.04148484021425247,,,,
126,,,0.07452800124883652,,,,
127,,,0.03671582415699959,,,,
128,,,0.0993860736489296,,,,
129,,,0.17249922454357147,,,,
130,,,0.18078388273715973,,,,
131,,,0.05597503110766411,,,,
132,,,0.12804411351680756,,,,
133,,,0.12112467736005783,,,,
134,,,0.10802809149026871,,,,
135,,,0.12030171602964401,,,,
136,,,0.055028803646564484,,,,
137,,,0.0215280894190073,,,,
138,,,0.04523475468158722,,,,
139,,,0.06243380904197693,,,,
139,,6,,0.07904402166604996,,,
139,,6,,,0.13241587579250336,0.956250011920929,0.731249988079071
140,0.19014820456504822,7,,,,,
141,0.11022436618804932,7,,,,,
142,0.16667453944683075,7,,,,,
143,0.11966650933027267,7,,,,,
144,0.1372690051794052,7,,,,,
145,0.14660388231277466,7,,,,,
146,0.060970958322286606,7,,,,,
147,0.1643654704093933,7,,,,,
148,0.050167813897132874,7,,,,,
149,0.22128121554851532,7,,,,,
150,0.09843319654464722,7,,,,,
151,0.026973402127623558,7,,,,,
152,0.1789204180240631,7,,,,,
153,0.09196613729000092,7,,,,,
154,0.10357113182544708,7,,,,,
155,0.13261589407920837,7,,,,,
156,0.06893882900476456,7,,,,,
157,0.008276225998997688,7,,,,,
158,0.1771588772535324,7,,,,,
159,0.17984415590763092,7,,,,,
140,,,0.11701485514640808,,,,
141,,,0.0010231939377263188,,,,
142,,,0.06987027823925018,,,,
143,,,0.015375458635389805,,,,
144,,,0.04066294804215431,,,,
145,,,0.0384693518280983,,,,
146,,,0.06761686503887177,,,,
147,,,0.04957936331629753,,,,
148,,,0.10364995896816254,,,,
149,,,0.17349538207054138,,,,
150,,,0.1704399138689041,,,,
151,,,0.06377263367176056,,,,
152,,,0.11615103483200073,,,,
153,,,0.11102766543626785,,,,
154,,,0.10003042966127396,,,,
155,,,0.11377749592065811,,,,
156,,,0.053237445652484894,,,,
157,,,0.016302384436130524,,,,
158,,,0.02930953912436962,,,,
159,,,0.051813285797834396,,,,
159,,7,,0.07513096183538437,,,
159,,7,,,0.11639207601547241,0.9437500238418579,0.71875
160,0.2291605919599533,8,,,,,
161,0.22695378959178925,8,,,,,
162,0.08028045296669006,8,,,,,
163,0.23149512708187103,8,,,,,
164,0.019517967477440834,8,,,,,
165,0.047572050243616104,8,,,,,
166,0.15147003531455994,8,,,,,
167,0.044779617339372635,8,,,,,
168,0.2377963811159134,8,,,,,
169,0.0366736464202404,8,,,,,
170,0.04629788175225258,8,,,,,
171,0.036648016422986984,8,,,,,
172,0.14005352556705475,8,,,,,
173,0.19658997654914856,8,,,,,
174,0.13245762884616852,8,,,,,
175,0.10216658562421799,8,,,,,
176,0.1983831822872162,8,,,,,
177,0.06267944723367691,8,,,,,
178,0.015287441201508045,8,,,,,
179,0.21517939865589142,8,,,,,
160,,,0.10937639325857162,,,,
161,,,0.0007859707111492753,,,,
162,,,0.06235979124903679,,,,
163,,,0.011494595557451248,,,,
164,,,0.03500685095787048,,,,
165,,,0.03388097137212753,,,,
166,,,0.049412958323955536,,,,
167,,,0.03541870415210724,,,,
168,,,0.09382107108831406,,,,
169,,,0.14916563034057617,,,,
170,,,0.16012786328792572,,,,
171,,,0.037251897156238556,,,,
172,,,0.09800301492214203,,,,
173,,,0.10439890623092651,,,,
174,,,0.08184923231601715,,,,
175,,,0.1046627014875412,,,,
176,,,0.049437373876571655,,,,
177,,,0.014991971664130688,,,,
178,,,0.028271904215216637,,,,
179,,,0.04850205034017563,,,,
179,,8,,0.06541099399328232,,,
179,,8,,,0.1041010394692421,0.956250011920929,0.7562500238418579
180,0.14202649891376495,9,,,,,
181,0.08255916088819504,9,,,,,
182,0.16667726635932922,9,,,,,
183,0.03712550550699234,9,,,,,
184,0.009412562474608421,9,,,,,
185,0.17837348580360413,9,,,,,
186,0.18080973625183105,9,,,,,
187,0.1348000168800354,9,,,,,
188,0.13384293019771576,9,,,,,
189,0.05589812248945236,9,,,,,
190,0.20335453748703003,9,,,,,
191,0.009741985239088535,9,,,,,
192,0.13997669517993927,9,,,,,
193,0.030291158705949783,9,,,,,
194,0.21133916079998016,9,,,,,
195,0.18939894437789917,9,,,,,
196,0.17415055632591248,9,,,,,
197,0.25647449493408203,9,,,,,
198,0.09216908365488052,9,,,,,
199,0.00838109664618969,9,,,,,
180,,,0.10391107946634293,,,,
181,,,0.000471814360935241,,,,
182,,,0.04639790579676628,,,,
183,,,0.0021576813887804747,,,,
184,,,0.032441478222608566,,,,
185,,,0.015112901106476784,,,,
186,,,0.033579275012016296,,,,
187,,,0.05228494107723236,,,,
188,,,0.091673344373703,,,,
189,,,0.13404172658920288,,,,
190,,,0.14405696094036102,,,,
191,,,0.020549757406115532,,,,
192,,,0.08580512553453445,,,,
193,,,0.09461379796266556,,,,
194,,,0.07652070373296738,,,,
195,,,0.10285419970750809,,,,
196,,,0.04061860591173172,,,,
197,,,0.014212352223694324,,,,
198,,,0.025869065895676613,,,,
199,,,0.035303063690662384,,,,
199,,9,,0.05762379616498947,,,
199,,9,,,0.09769963473081589,0.9624999761581421,0.7875000238418579
200,0.1014566421508789,10,,,,,
201,0.06264879554510117,10,,,,,
202,0.08441686630249023,10,,,,,
203,0.08576394617557526,10,,,,,
204,0.03313179686665535,10,,,,,
205,0.07099159806966782,10,,,,,
206,0.2785285413265228,10,,,,,
207,0.08927790075540543,10,,,,,
208,0.032824210822582245,10,,,,,
209,0.013326356187462807,10,,,,,
210,0.04343822970986366,10,,,,,
211,0.044279858469963074,10,,,,,
212,0.04359609633684158,10,,,,,
213,0.09989342838525772,10,,,,,
214,0.16262373328208923,10,,,,,
215,0.020877260714769363,10,,,,,
216,0.09549099951982498,10,,,,,
217,0.17003053426742554,10,,,,,
218,0.02691480703651905,10,,,,,
219,0.003992552403360605,10,,,,,
200,,,0.10172954946756363,,,,
201,,,2.3056945792632177e-05,,,,
202,,,0.044867102056741714,,,,
203,,,1.654001243878156e-05,,,,
204,,,0.029405871406197548,,,,
205,,,0.0050942921079695225,,,,
206,,,0.027578061446547508,,,,
207,,,0.051196660846471786,,,,
208,,,0.09852001070976257,,,,
209,,,0.11896494776010513,,,,
210,,,0.13263005018234253,,,,
211,,,0.014704152010381222,,,,
212,,,0.08069480955600739,,,,
213,,,0.09401150792837143,,,,
214,,,0.06842585653066635,,,,
215,,,0.09720362722873688,,,,
216,,,0.034952931106090546,,,,
217,,,0.010926438495516777,,,,
218,,,0.02294754423201084,,,,
219,,,0.028850633651018143,,,,
219,,10,,0.05313718318939209,,,
219,,10,,,0.08260513097047806,0.956250011920929,0.8062499761581421
220,0.08516110479831696,11,,,,,
221,0.12075991928577423,11,,,,,
222,0.0792233869433403,11,,,,,
223,0.03557102382183075,11,,,,,
224,0.15212973952293396,11,,,,,
225,0.05079471692442894,11,,,,,
226,0.06553877145051956,11,,,,,
227,0.1274598091840744,11,,,,,
228,0.13675811886787415,11,,,,,
229,0.16683097183704376,11,,,,,
230,0.11943047493696213,11,,,,,
231,0.09455940127372742,11,,,,,
232,0.11522530764341354,11,,,,,
233,0.08228214830160141,11,,,,,
234,0.08721881359815598,11,,,,,
235,0.08723661303520203,11,,,,,
236,0.017243044450879097,11,,,,,
237,0.06338559091091156,11,,,,,
238,0.19023361802101135,11,,,,,
239,0.05982494726777077,11,,,,,
220,,,0.09989135712385178,,,,
221,,,0.00015328789595514536,,,,
222,,,0.023711273446679115,,,,
223,,,0.00027106658671982586,,,,
224,,,0.024103380739688873,,,,
225,,,0.00505767622962594,,,,
226,,,0.01904156059026718,,,,
227,,,0.05129333585500717,,,,
228,,,0.06577034294605255,,,,
229,,,0.1167106032371521,,,,
230,,,0.11558717489242554,,,,
231,,,0.027571076527237892,,,,
232,,,0.06808929890394211,,,,
233,,,0.07540464401245117,,,,
234,,,0.06518086045980453,,,,
235,,,0.07502950727939606,,,,
236,,,0.03221609815955162,,,,
237,,,0.006602794863283634,,,,
238,,,0.02695370651781559,,,,
239,,,0.020272009074687958,,,,
239,,11,,0.04594555124640465,,,
239,,11,,,0.07752737402915955,0.949999988079071,0.824999988079071
240,0.10170295834541321,12,,,,,
241,0.026077017188072205,12,,,,,
242,0.1413615643978119,12,,,,,
243,0.02086828462779522,12,,,,,
244,0.02734111249446869,12,,,,,
245,0.15542104840278625,12,,,,,
246,0.004808054771274328,12,,,,,
247,0.059473104774951935,12,,,,,
248,0.09964393079280853,12,,,,,
249,0.10632151365280151,12,,,,,
250,0.05146465077996254,12,,,,,
251,0.05710374191403389,12,,,,,
252,0.022772325202822685,12,,,,,
253,0.058633510023355484,12,,,,,
254,0.09686743468046188,12,,,,,
255,0.10285674780607224,12,,,,,
256,0.059222593903541565,12,,,,,
257,0.008392302319407463,12,,,,,
258,0.10162170231342316,12,,,,,
259,0.054616861045360565,12,,,,,
240,,,0.10235968232154846,,,,
241,,,1.568989500810858e-05,,,,
242,,,0.026106037199497223,,,,
243,,,3.8398535252781585e-05,,,,
244,,,0.024929795414209366,,,,
245,,,0.006679999176412821,,,,
246,,,0.012832710519433022,,,,
247,,,0.04615088924765587,,,,
248,,,0.0627949982881546,,,,
249,,,0.10131781548261642,,,,
250,,,0.10418876260519028,,,,
251,,,0.015054313465952873,,,,
252,,,0.05413908138871193,,,,
253,,,0.07778899371623993,,,,
254,,,0.051712632179260254,,,,
255,,,0.07097979635000229,,,,
256,,,0.03155572712421417,,,,
257,,,0.00756198400631547,,,,
258,,,0.021102175116539,,,,
259,,,0.014136860147118568,,,,
259,,12,,0.041572317481040955,,,
259,,12,,,0.07143845409154892,0.9750000238418579,0.831250011920929
260,0.16248728334903717,13,,,,,
261,0.006628832314163446,13,,,,,
262,0.08843345195055008,13,,,,,
263,0.18785232305526733,13,,,,,
264,0.1703210175037384,13,,,,,
265,0.00689361896365881,13,,,,,
266,0.03720809519290924,13,,,,,
267,0.13057376444339752,13,,,,,
268,0.12830345332622528,13,,,,,
269,0.06839313358068466,13,,,,,
270,0.004072142764925957,13,,,,,
271,0.02340630814433098,13,,,,,
272,0.02337656542658806,13,,,,,
273,0.006265503354370594,13,,,,,
274,0.07521869242191315,13,,,,,
275,0.10941184312105179,13,,,,,
276,0.07243429124355316,13,,,,,
277,0.05004844814538956,13,,,,,
