csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
3.8715615272521973,0,0,,,,,
3.017076253890991,0,1,,,,,
2.832082748413086,0,2,,,,,
2.7514164447784424,0,3,,,,,
2.459826707839966,0,4,,,,,
2.4351165294647217,0,5,,,,,
2.226472854614258,0,6,,,,,
2.287421226501465,0,7,,,,,
2.1493706703186035,0,8,,,,,
2.033973217010498,0,9,,,,,
1.8903478384017944,0,10,,,,,
1.885805368423462,0,11,,,,,
1.7609531879425049,0,12,,,,,
1.7188881635665894,0,13,,,,,
1.817976713180542,0,14,,,,,
1.7489378452301025,0,15,,,,,
1.6858975887298584,0,16,,,,,
1.6437525749206543,0,17,,,,,
1.6629068851470947,0,18,,,,,
1.572726845741272,0,19,,,,,
1.4625297784805298,0,20,,,,,
1.6012382507324219,0,21,,,,,
1.4313416481018066,0,22,,,,,
1.4805346727371216,0,23,,,,,
1.3039350509643555,0,24,,,,,
1.3179435729980469,0,25,,,,,
1.240204095840454,0,26,,,,,
1.6246767044067383,0,27,,,,,
,,0,0.9472864270210266,,,,
,,1,0.7029839158058167,,,,
,,2,1.0189461708068848,,,,
,,3,0.9197339415550232,,,,
,0,27,,0.8930716514587402,,,
,0,27,,,0.0052083334885537624,0.0260416679084301,1.9721043109893799
1.2251958847045898,1,28,,,,,
1.336268424987793,1,29,,,,,
1.4315366744995117,1,30,,,,,
1.2577077150344849,1,31,,,,,
1.1547991037368774,1,32,,,,,
1.165861964225769,1,33,,,,,
1.1760101318359375,1,34,,,,,
1.197686791419983,1,35,,,,,
1.1162856817245483,1,36,,,,,
1.246126651763916,1,37,,,,,
1.156801700592041,1,38,,,,,
1.1377437114715576,1,39,,,,,
1.1147737503051758,1,40,,,,,
1.1166315078735352,1,41,,,,,
1.3262500762939453,1,42,,,,,
0.9495928883552551,1,43,,,,,
0.9539979100227356,1,44,,,,,
1.093832015991211,1,45,,,,,
0.9640542268753052,1,46,,,,,
1.0650047063827515,1,47,,,,,
0.9768975377082825,1,48,,,,,
0.8866623640060425,1,49,,,,,
1.02511727809906,1,50,,,,,
1.0647175312042236,1,51,,,,,
0.867820680141449,1,52,,,,,
1.084762454032898,1,53,,,,,
1.025447964668274,1,54,,,,,
0.6850706934928894,1,55,,,,,
,,4,0.7781289219856262,,,,
,,5,0.5474873781204224,,,,
,,6,0.8883443474769592,,,,
,,7,0.7923259735107422,,,,
,1,55,,0.7440246343612671,,,
,1,55,,,0.010416666977107525,0.0,1.1134827136993408
0.9667836427688599,2,56,,,,,
0.969641923904419,2,57,,,,,
1.0560383796691895,2,58,,,,,
1.0651664733886719,2,59,,,,,
0.9577688574790955,2,60,,,,,
0.916541576385498,2,61,,,,,
0.9866623282432556,2,62,,,,,
0.821687638759613,2,63,,,,,
0.8282872438430786,2,64,,,,,
0.7935370206832886,2,65,,,,,
0.9023006558418274,2,66,,,,,
0.7651140093803406,2,67,,,,,
0.7762205600738525,2,68,,,,,
0.7497298121452332,2,69,,,,,
0.8885233998298645,2,70,,,,,
0.758141815662384,2,71,,,,,
1.001383662223816,2,72,,,,,
0.6873611211776733,2,73,,,,,
0.8730716109275818,2,74,,,,,
0.7686658501625061,2,75,,,,,
0.8553817868232727,2,76,,,,,
1.0198739767074585,2,77,,,,,
0.6690818071365356,2,78,,,,,
0.8715459108352661,2,79,,,,,
0.6481695771217346,2,80,,,,,
0.7034268975257874,2,81,,,,,
0.8244591951370239,2,82,,,,,
0.5979920625686646,2,83,,,,,
,,8,0.5682506561279297,,,,
,,9,0.3731403052806854,,,,
,,10,0.6417078375816345,,,,
,,11,0.5383167862892151,,,,
,2,83,,0.5288792848587036,,,
,2,83,,,0.0572916679084301,0.046875,0.8552743792533875
0.8515679836273193,3,84,,,,,
0.6849430799484253,3,85,,,,,
0.7685621976852417,3,86,,,,,
0.5696820020675659,3,87,,,,,
0.8060188293457031,3,88,,,,,
0.7889245748519897,3,89,,,,,
0.7823251485824585,3,90,,,,,
