csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
3.737555980682373,0,0,,,,,
4.109182834625244,1,0,,,,,
3.4796741008758545,2,0,,,,,
2.8126282691955566,3,0,,,,,
3.049140453338623,4,0,,,,,
2.7721095085144043,5,0,,,,,
3.117668628692627,6,0,,,,,
2.820775032043457,7,0,,,,,
3.1628706455230713,8,0,,,,,
3.0411393642425537,9,0,,,,,
2.9190778732299805,10,0,,,,,
2.926941394805908,11,0,,,,,
2.6624674797058105,12,0,,,,,
2.801815986633301,13,0,,,,,
2.242525100708008,14,0,,,,,
2.3862693309783936,15,0,,,,,
2.102910280227661,16,0,,,,,
2.218080997467041,17,0,,,,,
2.348412275314331,18,0,,,,,
2.0631263256073,19,0,,,,,
2.2139499187469482,20,0,,,,,
2.280381917953491,21,0,,,,,
1.9827146530151367,22,0,,,,,
2.015575885772705,23,0,,,,,
2.148120403289795,24,0,,,,,
1.7998301982879639,25,0,,,,,
1.938287377357483,26,0,,,,,
1.704820156097412,27,0,,,,,
1.7470885515213013,28,0,,,,,
1.7572077512741089,29,0,,,,,
1.971401333808899,30,0,,,,,
2.084167718887329,31,0,,,,,
1.911708950996399,32,0,,,,,
1.5817734003067017,33,0,,,,,
1.8998547792434692,34,0,,,,,
1.740190029144287,35,0,,,,,
1.6684856414794922,36,0,,,,,
1.5151582956314087,37,0,,,,,
1.6090210676193237,38,0,,,,,
1.7613115310668945,39,0,,,,,
1.619053602218628,40,0,,,,,
1.6983691453933716,41,0,,,,,
1.5701526403427124,42,0,,,,,
1.5673960447311401,43,0,,,,,
1.668278694152832,44,0,,,,,
1.42244553565979,45,0,,,,,
1.3849648237228394,46,0,,,,,
1.5228087902069092,47,0,,,,,
1.4522157907485962,48,0,,,,,
1.4510962963104248,49,0,,,,,
1.4041332006454468,50,0,,,,,
1.5244234800338745,51,0,,,,,
1.3840198516845703,52,0,,,,,
1.3908368349075317,53,0,,,,,
1.4158525466918945,54,0,,,,,
1.339492917060852,55,0,,,,,
1.3227975368499756,56,0,,,,,
1.4705569744110107,57,0,,,,,
1.3244739770889282,58,0,,,,,
1.5310109853744507,59,0,,,,,
1.3351069688796997,60,0,,,,,
1.311865210533142,61,0,,,,,
1.3555325269699097,62,0,,,,,
1.3163071870803833,63,0,,,,,
1.117180347442627,64,0,,,,,
1.2696864604949951,65,0,,,,,
1.1800588369369507,66,0,,,,,
1.1421215534210205,67,0,,,,,
1.5583771467208862,68,0,,,,,
1.4728871583938599,69,0,,,,,
1.2332173585891724,70,0,,,,,
1.2447301149368286,71,0,,,,,
1.450635313987732,72,0,,,,,
1.2731770277023315,73,0,,,,,
1.3695429563522339,74,0,,,,,
1.1686911582946777,75,0,,,,,
1.048387885093689,76,0,,,,,
1.2659251689910889,77,0,,,,,
1.1261407136917114,78,0,,,,,
1.0953192710876465,79,0,,,,,
1.0726301670074463,80,0,,,,,
1.0322610139846802,81,0,,,,,
1.0638971328735352,82,0,,,,,
1.062807321548462,83,0,,,,,
1.160628318786621,84,0,,,,,
1.165054202079773,85,0,,,,,
1.1719188690185547,86,0,,,,,
1.2387176752090454,87,0,,,,,
0.9939583539962769,88,0,,,,,
0.9926278591156006,89,0,,,,,
1.017179012298584,90,0,,,,,
1.0485138893127441,91,0,,,,,
0.9222128391265869,92,0,,,,,
1.1685377359390259,93,0,,,,,
0.9042814373970032,94,0,,,,,
0.9361851811408997,95,0,,,,,
0.9962195754051208,96,0,,,,,
1.0842818021774292,97,0,,,,,
0.8677989840507507,98,0,,,,,
0.9407259225845337,99,0,,,,,
0.9415196776390076,100,0,,,,,
0.8151142001152039,101,0,,,,,
1.114775538444519,102,0,,,,,
1.352124810218811,103,0,,,,,
0.9545215368270874,104,0,,,,,
0.8813945651054382,105,0,,,,,
1.1355541944503784,106,0,,,,,
1.0379316806793213,107,0,,,,,
0.8299623131752014,108,0,,,,,
1.131740927696228,109,0,,,,,
0.9547401666641235,110,0,,,,,
0.8923787474632263,111,0,,,,,
0.9570953845977783,112,0,,,,,
1.132617712020874,113,0,,,,,
1.0395145416259766,114,0,,,,,
1.0608283281326294,115,0,,,,,
0.7761139869689941,116,0,,,,,
1.0142571926116943,117,0,,,,,
0.9687463641166687,118,0,,,,,
0.9399445652961731,119,0,,,,,
1.0148714780807495,120,0,,,,,
0.8637592792510986,121,0,,,,,
0.9946962594985962,122,0,,,,,
0.8152421116828918,123,0,,,,,
0.6986568570137024,124,0,,,,,
1.1686326265335083,125,0,,,,,
0.7338519096374512,126,0,,,,,
1.0263983011245728,127,0,,,,,
0.8232096433639526,128,0,,,,,
0.846946120262146,129,0,,,,,
0.8252242207527161,130,0,,,,,
0.8260945677757263,131,0,,,,,
0.7366868257522583,132,0,,,,,
0.8815202116966248,133,0,,,,,
1.058319091796875,134,0,,,,,
0.8014647364616394,135,0,,,,,
0.7593695521354675,136,0,,,,,
0.7524980902671814,137,0,,,,,
0.7742512822151184,138,0,,,,,
0.668648362159729,139,0,,,,,
0.8131349086761475,140,0,,,,,
0.839988112449646,141,0,,,,,
0.8875557780265808,142,0,,,,,
0.7580965757369995,143,0,,,,,
0.7977035045623779,144,0,,,,,
0.8479083776473999,145,0,,,,,
0.801819384098053,146,0,,,,,
0.7054274678230286,147,0,,,,,
0.699539065361023,148,0,,,,,
0.8233158588409424,149,0,,,,,
0.6373645067214966,150,0,,,,,
0.6986522674560547,151,0,,,,,
0.8136932849884033,152,0,,,,,
