csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,0,4.132379531860352,,,,,
0,1,3.5604710578918457,,,,,
0,2,3.075023651123047,,,,,
0,3,2.9158313274383545,,,,,
0,4,2.6594152450561523,,,,,
0,5,2.5077641010284424,,,,,
0,6,2.469346046447754,,,,,
0,7,2.226665735244751,,,,,
0,8,2.167311191558838,,,,,
0,9,2.0258681774139404,,,,,
0,10,1.958177924156189,,,,,
0,11,1.9160263538360596,,,,,
0,12,1.8319045305252075,,,,,
0,13,1.6761302947998047,,,,,
0,14,1.5660321712493896,,,,,
0,15,1.493881106376648,,,,,
0,16,1.3883026838302612,,,,,
0,17,1.3730921745300293,,,,,
0,18,1.2180378437042236,,,,,
0,19,1.2023708820343018,,,,,
,0,,0.6967431306838989,,,,
,1,,0.6902583241462708,,,,
,2,,0.6825119853019714,,,,
0,19,,,0.6913029551506042,,,
0,19,,,,2.168201446533203,0.0,0.0
1,20,1.1831096410751343,,,,,
1,21,1.041121482849121,,,,,
1,22,0.9659513235092163,,,,,
1,23,0.937512218952179,,,,,
1,24,0.8135575652122498,,,,,
1,25,0.8463231921195984,,,,,
1,26,0.7498265504837036,,,,,
1,27,0.6949360370635986,,,,,
1,28,0.6854722499847412,,,,,
1,29,0.6074618697166443,,,,,
1,30,0.5566486120223999,,,,,
1,31,0.5247920155525208,,,,,
1,32,0.4938972592353821,,,,,
1,33,0.4414708912372589,,,,,
1,34,0.46797269582748413,,,,,
1,35,0.41427385807037354,,,,,
1,36,0.39493873715400696,,,,,
1,37,0.348530113697052,,,,,
1,38,0.3633199632167816,,,,,
1,39,0.320425808429718,,,,,
,3,,0.05595766007900238,,,,
,4,,0.04424682632088661,,,,
,5,,0.02710944600403309,,,,
1,39,,,0.04550368711352348,,,
1,39,,,,0.6425771713256836,0.9739583134651184,0.953125
2,40,0.2603711783885956,,,,,
2,41,0.2767133116722107,,,,,
2,42,0.2472495585680008,,,,,
2,43,0.22780229151248932,,,,,
2,44,0.22323492169380188,,,,,
2,45,0.1767217516899109,,,,,
2,46,0.17385990917682648,,,,,
2,47,0.1750575453042984,,,,,
2,48,0.19299839437007904,,,,,
2,49,0.16583168506622314,,,,,
2,50,0.1623808592557907,,,,,
2,51,0.18870511651039124,,,,,
2,52,0.15106046199798584,,,,,
2,53,0.12740491330623627,,,,,
2,54,0.11006063967943192,,,,,
2,55,0.09926119446754456,,,,,
2,56,0.10108481347560883,,,,,
2,57,0.17255429923534393,,,,,
2,58,0.14445282518863678,,,,,
2,59,0.08064107596874237,,,,,
,6,,0.04270133748650551,,,,
,7,,0.02579689770936966,,,,
,8,,0.00168479117564857,,,,
2,59,,,0.027736252173781395,,,
2,59,,,,0.17287233471870422,1.0,0.9947916865348816
3,60,0.11344219744205475,,,,,
3,61,0.14303994178771973,,,,,
3,62,0.09774430841207504,,,,,
3,63,0.07280190289020538,,,,,
3,64,0.09869496524333954,,,,,
3,65,0.10122834146022797,,,,,
3,66,0.09641852229833603,,,,,
3,67,0.07313747704029083,,,,,
3,68,0.07692039012908936,,,,,
3,69,0.05995176360011101,,,,,
3,70,0.0958583727478981,,,,,
3,71,0.10540560632944107,,,,,
3,72,0.08529864996671677,,,,,
3,73,0.11122938245534897,,,,,
3,74,0.07522531598806381,,,,,
3,75,0.07663922756910324,,,,,
3,76,0.06450861692428589,,,,,
3,77,0.06345571577548981,,,,,
3,78,0.0523129403591156,,,,,
3,79,0.06244984269142151,,,,,
,9,,0.03455193713307381,,,,
,10,,0.019213395193219185,,,,
,11,,0.0017493139021098614,,,,
3,79,,,0.021855996921658516,,,
3,79,,,,0.08628816902637482,1.0,0.9947916865348816
4,80,0.08655458688735962,,,,,
4,81,0.06899352371692657,,,,,
4,82,0.06222302466630936,,,,,
4,83,0.06745201349258423,,,,,
4,84,0.06213226914405823,,,,,
4,85,0.06598256528377533,,,,,
4,86,0.0702952891588211,,,,,
4,87,0.06742091476917267,,,,,
4,88,0.04640026390552521,,,,,
4,89,0.048699453473091125,,,,,
4,90,0.059799108654260635,,,,,
4,91,0.036072246730327606,,,,,
4,92,0.04251445457339287,,,,,
4,93,0.06103576347231865,,,,,
4,94,0.06248913332819939,,,,,
